https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume BTC
1644710400,2022-02-13 00:00:00,TWT/BTC,0.00001336,0.00001355,0.00001268,0.00001277,6645.2707,0.085299961606
1644624000,2022-02-12 00:00:00,TWT/BTC,0.00001345,0.00001357,0.00001321,0.00001335,4227.477,0.056601885853
1644537600,2022-02-11 00:00:00,TWT/BTC,0.00001385,0.00001412,0.00001322,0.0000134,4186.0705,0.057510768991
1644451200,2022-02-10 00:00:00,TWT/BTC,0.00001414,0.00001433,0.00001377,0.00001386,6839.24395801,0.0961108318678803
1644364800,2022-02-09 00:00:00,TWT/BTC,0.00001423,0.00001441,0.00001398,0.00001408,3112.4782,0.044199372318
1644278400,2022-02-08 00:00:00,TWT/BTC,0.00001448,0.00001473,0.00001381,0.0000143,5816.772,0.083442022081
1644192000,2022-02-07 00:00:00,TWT/BTC,0.00001412,0.00001525,0.00001404,0.00001454,29616.23388579,0.4362212618708182
1644105600,2022-02-06 00:00:00,TWT/BTC,0.00001445,0.00001472,0.00001401,0.00001411,2115.9902,0.030414197446
1644019200,2022-02-05 00:00:00,TWT/BTC,0.00001426,0.00001474,0.00001409,0.00001453,2504.12627192,0.0360242773868744
1643932800,2022-02-04 00:00:00,TWT/BTC,0.00001463,0.00001544,0.00001417,0.00001417,12327.5152155,0.1838014140999354
1643846400,2022-02-03 00:00:00,TWT/BTC,0.00001465,0.00001477,0.00001444,0.00001456,3148.80651497,0.0460559056728168
1643760000,2022-02-02 00:00:00,TWT/BTC,0.00001463,0.00001516,0.00001434,0.00001459,21138.66095311,0.3120069733756313
1643673600,2022-02-01 00:00:00,TWT/BTC,0.00001432,0.00001496,0.00001398,0.00001464,35147.66792604,0.5053237439816099
1643587200,2022-01-31 00:00:00,TWT/BTC,0.00001355,0.00001444,0.00001345,0.0000143,8236.7784,0.115638753971
1643500800,2022-01-30 00:00:00,TWT/BTC,0.00001383,0.00001399,0.00001335,0.00001357,14975.6503,0.20408958363
1643414400,2022-01-29 00:00:00,TWT/BTC,0.00001384,0.00001403,0.00001368,0.00001376,5951.26951679,0.0828655085358921
1643328000,2022-01-28 00:00:00,TWT/BTC,0.00001367,0.00001402,0.00001358,0.00001384,3519.24826105,0.048593419895921
1643241600,2022-01-27 00:00:00,TWT/BTC,0.00001365,0.00001401,0.00001344,0.00001369,25266.8474,0.347037300004
1643155200,2022-01-26 00:00:00,TWT/BTC,0.00001387,0.00001414,0.00001349,0.00001363,9689.18650399,0.1344339389279797
1643068800,2022-01-25 00:00:00,TWT/BTC,0.00001379,0.00001469,0.00001376,0.00001392,9763.85759659,0.1399612709959071
1642982400,2022-01-24 00:00:00,TWT/BTC,0.0000146,0.00001466,0.0000135,0.00001376,23601.237,0.325483239823
1642896000,2022-01-23 00:00:00,TWT/BTC,0.00001439,0.00001524,0.00001439,0.00001468,5646.4422,0.083688529848
1642809600,2022-01-22 00:00:00,TWT/BTC,0.00001542,0.00001559,0.00001429,0.0000145,22479.6041,0.333745620126
1642723200,2022-01-21 00:00:00,TWT/BTC,0.00001592,0.0000164,0.00001515,0.00001544,28115.0931,0.440108388864
1642636800,2022-01-20 00:00:00,TWT/BTC,0.0000164,0.0000165,0.00001584,0.00001584,45862.967,0.75118656436
1642550400,2022-01-19 00:00:00,TWT/BTC,0.00001616,0.00001665,0.00001607,0.00001649,50704.6927,0.838090298737
1642464000,2022-01-18 00:00:00,TWT/BTC,0.00001639,0.00001644,0.00001584,0.00001616,8736.7811,0.140167889085
1642377600,2022-01-17 00:00:00,TWT/BTC,0.00001657,0.00001662,0.00001615,0.00001638,83440.6703,1.373803049069
1642291200,2022-01-16 00:00:00,TWT/BTC,0.00001704,0.00001716,0.00001655,0.00001664,108884.0926857,1.8270066351688714
1642204800,2022-01-15 00:00:00,TWT/BTC,0.00001656,0.0000179,0.00001643,0.00001707,34290.62143911,0.5895854556879098
1642118400,2022-01-14 00:00:00,TWT/BTC,0.00001561,0.00001675,0.00001548,0.00001655,69305.67813236,1.1061825373899352
1642032000,2022-01-13 00:00:00,TWT/BTC,0.00001591,0.0000162,0.00001434,0.0000157,137757.0089463,2.178945570069893
1641945600,2022-01-12 00:00:00,TWT/BTC,0.00001529,0.00002256,0.0000152,0.00001591,247985.65013435,3.988339757213744
1641859200,2022-01-11 00:00:00,TWT/BTC,0.00001511,0.00001537,0.00001508,0.00001519,45063.63335379,0.6798174171219112
1641772800,2022-01-10 00:00:00,TWT/BTC,0.00001545,0.00001573,0.00001509,0.00001521,173606.91107469,2.6726309868123679
1641686400,2022-01-09 00:00:00,TWT/BTC,0.00001534,0.00001568,0.00001501,0.00001552,225191.16105102,3.4607659928119936
1641600000,2022-01-08 00:00:00,TWT/BTC,0.00001538,0.00001673,0.00001517,0.0000153,188916.27130252,2.930829084371724
1641513600,2022-01-07 00:00:00,TWT/BTC,0.00001486,0.00001573,0.00001455,0.00001538,277837.71473167,4.293919603690921
1641427200,2022-01-06 00:00:00,TWT/BTC,0.00001492,0.00001503,0.00001433,0.00001486,19325.745,0.281761362314
1641340800,2022-01-05 00:00:00,TWT/BTC,0.00001511,0.0000153,0.00001357,0.00001484,72322.14008918,1.085599470450995
1641254400,2022-01-04 00:00:00,TWT/BTC,0.00001512,0.00001533,0.00001488,0.00001513,6006.4168,0.090489666686
1641168000,2022-01-03 00:00:00,TWT/BTC,0.00001539,0.00001551,0.00001497,0.00001514,32828.06257504,0.4973170181458704
1641081600,2022-01-02 00:00:00,TWT/BTC,0.00001535,0.00001569,0.00001519,0.00001534,1391.1527,0.021452706577
1640995200,2022-01-01 00:00:00,TWT/BTC,0.00001541,0.00001547,0.00001513,0.00001525,3771.54519313,0.0577056923537963
1640908800,2021-12-31 00:00:00,TWT/BTC,0.00001551,0.00001557,0.0000151,0.0000154,3109.2196,0.047723402366
1640822400,2021-12-30 00:00:00,TWT/BTC,0.00001503,0.00001594,0.00001484,0.00001551,123828.26519066,1.9273171249657064
1640736000,2021-12-29 00:00:00,TWT/BTC,0.00001495,0.00001542,0.00001489,0.00001505,3802.6962,0.057302622643
1640649600,2021-12-28 00:00:00,TWT/BTC,0.00001568,0.00001572,0.00001477,0.00001508,54292.87300412,0.8385961556115624
