https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XDB,Volume USDT
1645315200,2022-02-20 00:00:00,XDB/USDT,0.34632703,0.34632703,0.29,0.3149238,3276893.52238685,1025391.8532479721743489
1645228800,2022-02-19 00:00:00,XDB/USDT,0.3632645,0.39,0.34350001,0.34564143,1547614.15396335,566300.0939461870756894
1645142400,2022-02-18 00:00:00,XDB/USDT,0.35107455,0.3744444,0.34893908,0.36267023,1330226.86740901,480774.0369162685120526
1645056000,2022-02-17 00:00:00,XDB/USDT,0.37699901,0.38368502,0.340843,0.35088253,2559643.57320554,919313.2614305586424343
1644969600,2022-02-16 00:00:00,XDB/USDT,0.38112836,0.386,0.354,0.37699923,2972493.57052462,1104723.5615817571402677
1644883200,2022-02-15 00:00:00,XDB/USDT,0.37222658,0.39491304,0.36426267,0.38112836,1501476.84591474,574964.5197244332896632
1644796800,2022-02-14 00:00:00,XDB/USDT,0.39208445,0.393666,0.36522222,0.371091,2033476.65298485,766714.3840594633343051
1644710400,2022-02-13 00:00:00,XDB/USDT,0.36824967,0.3944,0.3634466,0.39217898,1321210.08817924,500329.1407116581719733
1644624000,2022-02-12 00:00:00,XDB/USDT,0.36865543,0.42678836,0.356,0.36957699,2597522.89908341,996118.7208849802525308
1644537600,2022-02-11 00:00:00,XDB/USDT,0.42177535,0.42718677,0.30651788,0.36865543,10562833.94590311,3668490.4205227533105394
1644451200,2022-02-10 00:00:00,XDB/USDT,0.41929698,0.4666474,0.4106804,0.42260638,2923320.64000587,1289080.8263126014205149
1644364800,2022-02-09 00:00:00,XDB/USDT,0.40813548,0.43171728,0.39,0.4193025,2040452.268002,836535.4311439278853951
1644278400,2022-02-08 00:00:00,XDB/USDT,0.40819572,0.41761303,0.38801857,0.40813432,2092819.39983245,845969.394876558545919
1644192000,2022-02-07 00:00:00,XDB/USDT,0.41849775,0.43173987,0.39066453,0.40819572,3820844.25969418,1561150.8367671965409739
1644105600,2022-02-06 00:00:00,XDB/USDT,0.455162,0.46035174,0.3884106,0.41849775,4042552.52923407,1736211.1874887947802802
1644019200,2022-02-05 00:00:00,XDB/USDT,0.4679238,0.5,0.45107633,0.45514974,4766720.58953599,2279005.8059472121548788
1643932800,2022-02-04 00:00:00,XDB/USDT,0.40671449,0.48285707,0.4035624,0.4679238,5900479.18641081,2683041.4284689896513699
1643846400,2022-02-03 00:00:00,XDB/USDT,0.35110875,0.414577,0.34959337,0.40535578,5093456.57630108,1960094.2432540362842089
1643760000,2022-02-02 00:00:00,XDB/USDT,0.30952384,0.38884762,0.30731726,0.35117101,7482737.53254346,2670382.5750139412219965
1643673600,2022-02-01 00:00:00,XDB/USDT,0.30235115,0.33000001,0.3,0.30979646,2403390.17763376,745634.2779899197391817
1643587200,2022-01-31 00:00:00,XDB/USDT,0.27699999,0.30762003,0.26795042,0.30236577,2889521.10221855,828074.3896427415182653
1643500800,2022-01-30 00:00:00,XDB/USDT,0.2893051,0.296,0.267,0.27699999,2277576.38169579,638823.0659530864732209
1643414400,2022-01-29 00:00:00,XDB/USDT,0.28946647,0.299999,0.240675,0.28976315,5927560.29176713,1631637.1252841916325316
1643328000,2022-01-28 00:00:00,XDB/USDT,0.30842067,0.31468958,0.25355,0.28998935,6096825.03579704,1707326.9191998476375376
1643241600,2022-01-27 00:00:00,XDB/USDT,0.31213282,0.32439732,0.28000004,0.30842067,2792854.69823096,847891.2049829595350937
1643155200,2022-01-26 00:00:00,XDB/USDT,0.30427697,0.32008046,0.28,0.31214611,3880644.45252962,1173956.6310450530540496
1643068800,2022-01-25 00:00:00,XDB/USDT,0.34107064,0.36278927,0.2967176,0.30423944,6915743.59515,2252293.6868434737173478
1642982400,2022-01-24 00:00:00,XDB/USDT,0.33333333,0.355,0.29,0.34107064,5323411.24216857,1679924.0354155110533153
1642896000,2022-01-23 00:00:00,XDB/USDT,0.30325467,0.339,0.30260956,0.33333334,3576278.27904743,1130020.4186561247092523
1642809600,2022-01-22 00:00:00,XDB/USDT,0.29588053,0.34020915,0.28957037,0.30325305,3845066.77766976,1187845.0493160596957579
1642723200,2022-01-21 00:00:00,XDB/USDT,0.31589258,0.3405304,0.28,0.29433332,6032787.74258987,1872968.3871358767481474
1642636800,2022-01-20 00:00:00,XDB/USDT,0.31400003,0.3435185,0.3100001,0.31600667,2253037.89937679,737859.2344160289931338
1642550400,2022-01-19 00:00:00,XDB/USDT,0.33316668,0.33440471,0.3,0.31491227,1461118.03930958,459777.0109726488782605
1642464000,2022-01-18 00:00:00,XDB/USDT,0.35061138,0.35603106,0.31578757,0.33350966,1394229.21583131,464512.0747991194463726
1642377600,2022-01-17 00:00:00,XDB/USDT,0.34895716,0.37,0.31845059,0.35061138,2612246.04875502,891524.607120356151136
1642291200,2022-01-16 00:00:00,XDB/USDT,0.34739978,0.37,0.345,0.34897346,1621582.01616965,573466.5082211521969576
1642204800,2022-01-15 00:00:00,XDB/USDT,0.35687451,0.36024148,0.31,0.34754056,3222261.59701905,1085781.8725294077293017
1642118400,2022-01-14 00:00:00,XDB/USDT,0.3748448,0.37551359,0.34039888,0.35754113,2651128.73636779,944101.5488271114173697
1642032000,2022-01-13 00:00:00,XDB/USDT,0.39028538,0.4046239,0.35276324,0.37480536,2008527.71999604,753786.8352212094009586
1641945600,2022-01-12 00:00:00,XDB/USDT,0.39468644,0.4,0.376,0.39032569,1069564.887539,415009.6048713662787345
1641859200,2022-01-11 00:00:00,XDB/USDT,0.38683141,0.41295331,0.36036483,0.39482444,1633280.52666189,619854.7219004369946798
1641772800,2022-01-10 00:00:00,XDB/USDT,0.40350344,0.4088,0.355,0.38686125,2075310.92891336,791124.1591328893694539
1641686400,2022-01-09 00:00:00,XDB/USDT,0.38607655,0.424,0.36619693,0.40388303,1392564.70998287,541278.8766754814563622
1641600000,2022-01-08 00:00:00,XDB/USDT,0.39142976,0.39991229,0.35643564,0.38613554,2495368.31397773,942584.3862634074688812
1641513600,2022-01-07 00:00:00,XDB/USDT,0.43056858,0.43241346,0.379479,0.39184253,3118109.06716093,1238807.2474313255099075
1641427200,2022-01-06 00:00:00,XDB/USDT,0.43056644,0.44044042,0.3966,0.43143309,1640574.44939203,690089.3348052079912648
1641340800,2022-01-05 00:00:00,XDB/USDT,0.46579976,0.48747301,0.39,0.43050878,2737635.29261348,1205949.1564569229710272
1641254400,2022-01-04 00:00:00,XDB/USDT,0.49410205,0.49616985,0.46000001,0.46576267,1530340.16038851,726856.2206645932566662
1641168000,2022-01-03 00:00:00,XDB/USDT,0.51796218,0.520084,0.471,0.49494085,1332645.41070705,655168.2574225434032003
1641081600,2022-01-02 00:00:00,XDB/USDT,0.47330896,0.547416,0.4674276,0.51765562,2250096.60086001,1145326.3645973232158791
1640995200,2022-01-01 00:00:00,XDB/USDT,0.42350118,0.489,0.419481,0.47320084,1386183.40883297,631624.4874294853771365
1640908800,2021-12-31 00:00:00,XDB/USDT,0.43803187,0.47,0.409287,0.42364803,2033554.28147231,883625.145953357061079
1640822400,2021-12-30 00:00:00,XDB/USDT,0.43,0.44966594,0.415,0.43984873,1387050.0422877,595042.1929655308319494
1640736000,2021-12-29 00:00:00,XDB/USDT,0.44050764,0.46779899,0.41900001,0.43,2026249.8590805,904147.8754746587839729
1640649600,2021-12-28 00:00:00,XDB/USDT,0.50669789,0.50820673,0.4201,0.44042464,4654455.4873879,2165958.3397160407074287
