https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR,tradecount
1650992400000,2022-04-26 17:00:00,ETH/EUR,2707.15000000,2707.34000000,2671.48000000,2689.87000000,1241.98190000,3338046.97421600,4212
1650988800000,2022-04-26 16:00:00,ETH/EUR,2684.58000000,2710.44000000,2663.35000000,2706.70000000,1729.57300000,4655611.38718500,4834
1650985200000,2022-04-26 15:00:00,ETH/EUR,2720.80000000,2730.22000000,2679.96000000,2686.52000000,1751.84100000,4752530.46734600,4932
1650981600000,2022-04-26 14:00:00,ETH/EUR,2758.71000000,2760.99000000,2717.94000000,2721.45000000,1677.35030000,4597663.53442800,4496
1650978000000,2022-04-26 13:00:00,ETH/EUR,2791.68000000,2798.02000000,2757.57000000,2758.81000000,1461.14870000,4058059.52451800,4171
1650974400000,2022-04-26 12:00:00,ETH/EUR,2815.76000000,2823.96000000,2788.44000000,2791.57000000,728.26260000,2044791.54699800,2593
1650970800000,2022-04-26 11:00:00,ETH/EUR,2802.43000000,2818.16000000,2796.38000000,2814.19000000,648.78980000,1823813.33907100,2203
1650967200000,2022-04-26 10:00:00,ETH/EUR,2804.71000000,2810.31000000,2801.99000000,2802.36000000,438.49460000,1230515.84797200,1684
1650963600000,2022-04-26 09:00:00,ETH/EUR,2810.58000000,2811.56000000,2798.53000000,2805.16000000,670.61780000,1881788.68923900,2017
1650960000000,2022-04-26 08:00:00,ETH/EUR,2813.29000000,2829.41000000,2802.92000000,2810.06000000,615.12650000,1731683.20972400,2190
1650956400000,2022-04-26 07:00:00,ETH/EUR,2800.00000000,2818.87000000,2786.46000000,2813.89000000,876.58880000,2459411.65667700,2367
1650952800000,2022-04-26 06:00:00,ETH/EUR,2801.25000000,2804.71000000,2794.42000000,2799.95000000,743.80760000,2082117.42244300,2017
1650949200000,2022-04-26 05:00:00,ETH/EUR,2802.83000000,2809.55000000,2798.41000000,2801.10000000,375.91890000,1054555.98419900,1224
1650945600000,2022-04-26 04:00:00,ETH/EUR,2797.64000000,2807.99000000,2793.12000000,2802.74000000,384.00630000,1075373.09412100,1316
1650942000000,2022-04-26 03:00:00,ETH/EUR,2795.41000000,2801.79000000,2793.81000000,2797.63000000,347.13530000,971218.74916800,1121
1650938400000,2022-04-26 02:00:00,ETH/EUR,2802.11000000,2804.60000000,2785.20000000,2795.62000000,552.02840000,1543369.20491000,1518
1650934800000,2022-04-26 01:00:00,ETH/EUR,2808.65000000,2813.97000000,2801.31000000,2801.46000000,506.05810000,1420615.80908100,1548
1650931200000,2022-04-26 00:00:00,ETH/EUR,2808.22000000,2833.00000000,2807.14000000,2808.73000000,795.24250000,2240305.48147700,2327
1650927600000,2022-04-25 23:00:00,ETH/EUR,2811.53000000,2820.21000000,2806.05000000,2807.65000000,340.31720000,957775.35130800,1300
1650924000000,2022-04-25 22:00:00,ETH/EUR,2809.14000000,2824.68000000,2805.15000000,2810.17000000,593.40890000,1669043.70400600,1667
1650920400000,2022-04-25 21:00:00,ETH/EUR,2801.47000000,2809.58000000,2796.11000000,2809.58000000,207.96450000,582934.40102600,1028
1650916800000,2022-04-25 20:00:00,ETH/EUR,2813.18000000,2825.92000000,2792.85000000,2800.66000000,592.08180000,1663560.18596900,2204
1650913200000,2022-04-25 19:00:00,ETH/EUR,2765.85000000,2815.84000000,2759.91000000,2815.57000000,2131.89280000,5941217.97512900,5407
1650909600000,2022-04-25 18:00:00,ETH/EUR,2734.76000000,2784.30000000,2729.02000000,2765.84000000,1180.49100000,3254243.91631800,3571
1650906000000,2022-04-25 17:00:00,ETH/EUR,2730.40000000,2746.37000000,2726.75000000,2734.76000000,903.66880000,2472757.48517000,2807
1650902400000,2022-04-25 16:00:00,ETH/EUR,2682.94000000,2739.22000000,2679.22000000,2730.00000000,1767.92560000,4796794.29356300,4479
1650898800000,2022-04-25 15:00:00,ETH/EUR,2685.03000000,2702.49000000,2678.42000000,2682.94000000,1244.63270000,3347709.58564200,3488
1650895200000,2022-04-25 14:00:00,ETH/EUR,2666.35000000,2704.95000000,2657.74000000,2685.20000000,1633.09190000,4377985.01001400,4651
1650891600000,2022-04-25 13:00:00,ETH/EUR,2665.46000000,2701.28000000,2652.65000000,2666.58000000,1440.44120000,3852825.57953700,4521
1650888000000,2022-04-25 12:00:00,ETH/EUR,2665.62000000,2673.88000000,2659.77000000,2665.81000000,935.29700000,2493651.99937600,3220
1650884400000,2022-04-25 11:00:00,ETH/EUR,2635.91000000,2666.69000000,2630.53000000,2665.59000000,1642.91210000,4353833.96085800,4662
1650880800000,2022-04-25 10:00:00,ETH/EUR,2635.81000000,2640.01000000,2629.40000000,2636.00000000,804.24120000,2119967.94529100,2611
1650877200000,2022-04-25 09:00:00,ETH/EUR,2618.13000000,2640.44000000,2606.31000000,2635.99000000,1326.41170000,3480608.72141200,3964
1650873600000,2022-04-25 08:00:00,ETH/EUR,2621.20000000,2626.25000000,2613.78000000,2618.17000000,876.81660000,2297319.64810700,2939
1650870000000,2022-04-25 07:00:00,ETH/EUR,2634.26000000,2636.87000000,2611.67000000,2621.81000000,1561.06870000,4099070.50810400,4938
1650866400000,2022-04-25 06:00:00,ETH/EUR,2647.53000000,2659.98000000,2628.95000000,2635.56000000,1212.57690000,3208341.41859800,3571
1650862800000,2022-04-25 05:00:00,ETH/EUR,2659.61000000,2668.68000000,2644.89000000,2647.53000000,701.13720000,1861100.40669200,1764
1650859200000,2022-04-25 04:00:00,ETH/EUR,2669.20000000,2669.57000000,2657.84000000,2659.35000000,796.03850000,2119378.62010600,1882
1650855600000,2022-04-25 03:00:00,ETH/EUR,2654.99000000,2672.55000000,2654.66000000,2669.41000000,662.60420000,1766311.50250500,1936
1650852000000,2022-04-25 02:00:00,ETH/EUR,2657.02000000,2660.78000000,2648.80000000,2655.34000000,971.91970000,2580489.89340700,2338
1650848400000,2022-04-25 01:00:00,ETH/EUR,2646.81000000,2659.94000000,2633.28000000,2657.01000000,988.45640000,2617789.72275200,3031
1650844800000,2022-04-25 00:00:00,ETH/EUR,2705.22000000,2709.54000000,2642.32000000,2647.24000000,1589.37510000,4246839.43387500,5059
1650841200000,2022-04-24 23:00:00,ETH/EUR,2713.37000000,2716.28000000,2701.31000000,2705.39000000,704.54320000,1907405.65034400,2805
1650837600000,2022-04-24 22:00:00,ETH/EUR,2728.42000000,2734.85000000,2711.08000000,2713.49000000,681.46860000,1855059.79348300,2406
1650834000000,2022-04-24 21:00:00,ETH/EUR,2723.50000000,2729.82000000,2720.26000000,2729.22000000,332.62100000,906253.03899400,1386
1650830400000,2022-04-24 20:00:00,ETH/EUR,2738.00000000,2739.93000000,2720.16000000,2723.50000000,517.10690000,1409596.50704800,1866
1650826800000,2022-04-24 19:00:00,ETH/EUR,2730.18000000,2743.49000000,2729.96000000,2737.45000000,609.32790000,1668483.26177500,2061
1650823200000,2022-04-24 18:00:00,ETH/EUR,2711.96000000,2732.52000000,2709.01000000,2730.14000000,581.59610000,1582674.71405100,2096
1650819600000,2022-04-24 17:00:00,ETH/EUR,2729.18000000,2731.69000000,2708.57000000,2712.30000000,596.77240000,1620407.35898800,2549
1650816000000,2022-04-24 16:00:00,ETH/EUR,2731.37000000,2739.00000000,2704.26000000,2729.23000000,823.28310000,2243207.82985200,3134
1650812400000,2022-04-24 15:00:00,ETH/EUR,2735.66000000,2742.46000000,2724.23000000,2731.15000000,341.43390000,932503.61431200,1601
1650808800000,2022-04-24 14:00:00,ETH/EUR,2727.00000000,2743.29000000,2702.04000000,2735.42000000,752.57310000,2046421.05221800,2563
1650805200000,2022-04-24 13:00:00,ETH/EUR,2723.56000000,2732.34000000,2712.46000000,2726.45000000,544.42770000,1481521.32205500,2044
1650801600000,2022-04-24 12:00:00,ETH/EUR,2727.69000000,2733.39000000,2721.20000000,2723.95000000,307.88760000,839620.34573800,1364
1650798000000,2022-04-24 11:00:00,ETH/EUR,2734.96000000,2737.99000000,2723.91000000,2727.76000000,292.56810000,798453.93288300,1365
1650794400000,2022-04-24 10:00:00,ETH/EUR,2736.65000000,2742.64000000,2731.30000000,2734.67000000,249.91380000,683820.01565800,1159
1650790800000,2022-04-24 09:00:00,ETH/EUR,2734.47000000,2741.81000000,2730.00000000,2736.66000000,170.89950000,467639.47366400,915
1650787200000,2022-04-24 08:00:00,ETH/EUR,2737.53000000,2741.57000000,2733.56000000,2734.04000000,122.91340000,336467.23192400,622
1650783600000,2022-04-24 07:00:00,ETH/EUR,2740.87000000,2744.44000000,2733.66000000,2737.53000000,178.35990000,488680.74963500,777
1650780000000,2022-04-24 06:00:00,ETH/EUR,2732.58000000,2745.85000000,2732.58000000,2740.21000000,196.45140000,538257.18455100,919
1650776400000,2022-04-24 05:00:00,ETH/EUR,2739.48000000,2741.11000000,2733.78000000,2733.78000000,170.07620000,465464.36577800,703
1650772800000,2022-04-24 04:00:00,ETH/EUR,2743.40000000,2746.40000000,2737.06000000,2739.52000000,201.72920000,553257.42958200,744
1650769200000,2022-04-24 03:00:00,ETH/EUR,2721.93000000,2746.75000000,2719.18000000,2743.41000000,531.46460000,1453812.71007300,1631
1650765600000,2022-04-24 02:00:00,ETH/EUR,2717.79000000,2727.50000000,2712.98000000,2721.95000000,239.17080000,650953.56715200,979
1650762000000,2022-04-24 01:00:00,ETH/EUR,2724.65000000,2730.71000000,2717.78000000,2718.02000000,313.93250000,855415.95939200,1081
1650758400000,2022-04-24 00:00:00,ETH/EUR,2721.80000000,2733.85000000,2720.54000000,2725.38000000,464.81040000,1268038.03656900,1569
1650754800000,2022-04-23 23:00:00,ETH/EUR,2743.20000000,2743.20000000,2712.60000000,2721.28000000,585.01720000,1596492.01770500,2146
1650751200000,2022-04-23 22:00:00,ETH/EUR,2753.99000000,2754.81000000,2741.58000000,2743.10000000,269.47170000,740925.88283600,1153
1650747600000,2022-04-23 21:00:00,ETH/EUR,2749.47000000,2755.49000000,2747.84000000,2754.06000000,150.63000000,414385.76441600,799
1650744000000,2022-04-23 20:00:00,ETH/EUR,2740.74000000,2751.29000000,2739.34000000,2749.43000000,216.78510000,595521.65402000,1021
1650740400000,2022-04-23 19:00:00,ETH/EUR,2736.37000000,2742.72000000,2735.48000000,2740.74000000,189.54310000,519026.19277200,976
1650736800000,2022-04-23 18:00:00,ETH/EUR,2747.43000000,2748.10000000,2736.38000000,2736.38000000,228.21350000,625663.51629600,1142
1650733200000,2022-04-23 17:00:00,ETH/EUR,2751.25000000,2751.44000000,2742.00000000,2747.75000000,279.73480000,768110.04335600,1350
1650729600000,2022-04-23 16:00:00,ETH/EUR,2752.90000000,2764.13000000,2747.26000000,2751.17000000,443.35520000,1221589.17079400,1940
1650726000000,2022-04-23 15:00:00,ETH/EUR,2749.74000000,2755.69000000,2746.44000000,2752.89000000,255.05350000,701641.31486600,1364
1650722400000,2022-04-23 14:00:00,ETH/EUR,2750.72000000,2753.43000000,2742.82000000,2749.74000000,285.80960000,785411.17525200,1292
1650718800000,2022-04-23 13:00:00,ETH/EUR,2749.69000000,2755.99000000,2745.07000000,2749.59000000,320.36990000,881237.21156700,1485
1650715200000,2022-04-23 12:00:00,ETH/EUR,2747.38000000,2757.28000000,2735.05000000,2748.64000000,439.24660000,1206506.62615600,1944
1650711600000,2022-04-23 11:00:00,ETH/EUR,2746.37000000,2752.64000000,2744.64000000,2747.71000000,358.80250000,985959.46613000,1363
1650708000000,2022-04-23 10:00:00,ETH/EUR,2744.17000000,2749.41000000,2742.28000000,2746.35000000,216.44090000,594341.50836800,1147
1650704400000,2022-04-23 09:00:00,ETH/EUR,2752.70000000,2754.68000000,2742.47000000,2743.95000000,363.63970000,999305.96467600,1501
1650700800000,2022-04-23 08:00:00,ETH/EUR,2747.53000000,2756.27000000,2741.74000000,2752.70000000,383.46330000,1054638.97432700,1676
1650697200000,2022-04-23 07:00:00,ETH/EUR,2740.32000000,2747.74000000,2740.32000000,2747.69000000,269.80740000,740541.25549700,1237
1650693600000,2022-04-23 06:00:00,ETH/EUR,2742.92000000,2751.75000000,2738.64000000,2740.30000000,298.19490000,818310.16842100,1290
1650690000000,2022-04-23 05:00:00,ETH/EUR,2736.26000000,2746.71000000,2733.48000000,2742.94000000,380.93580000,1043640.50608900,1598
1650686400000,2022-04-23 04:00:00,ETH/EUR,2734.54000000,2742.80000000,2706.38000000,2736.25000000,688.52710000,1874114.87271600,2457
1650682800000,2022-04-23 03:00:00,ETH/EUR,2745.48000000,2747.64000000,2730.63000000,2734.47000000,317.34640000,868950.77958700,1246
1650679200000,2022-04-23 02:00:00,ETH/EUR,2749.67000000,2751.33000000,2740.80000000,2745.56000000,243.31650000,668122.14712600,1063
1650675600000,2022-04-23 01:00:00,ETH/EUR,2742.82000000,2756.37000000,2742.28000000,2749.83000000,217.97530000,599042.09952100,1026
1650672000000,2022-04-23 00:00:00,ETH/EUR,2749.60000000,2761.24000000,2741.89000000,2743.12000000,429.63050000,1181575.74507600,1798
1650668400000,2022-04-22 23:00:00,ETH/EUR,2745.81000000,2757.29000000,2741.18000000,2749.43000000,336.85880000,926114.43450100,1421
1650664800000,2022-04-22 22:00:00,ETH/EUR,2751.25000000,2752.05000000,2726.06000000,2746.03000000,522.92470000,1433335.97941900,2194
1650661200000,2022-04-22 21:00:00,ETH/EUR,2754.91000000,2757.66000000,2748.37000000,2751.59000000,347.58160000,956908.81795600,1269
1650657600000,2022-04-22 20:00:00,ETH/EUR,2743.26000000,2755.21000000,2739.29000000,2754.78000000,381.66850000,1048567.80287100,1549
1650654000000,2022-04-22 19:00:00,ETH/EUR,2754.31000000,2766.09000000,2738.89000000,2742.12000000,654.94070000,1803720.33232600,2589
1650650400000,2022-04-22 18:00:00,ETH/EUR,2737.13000000,2759.22000000,2730.89000000,2754.34000000,917.80310000,2520033.36856800,3004
1650646800000,2022-04-22 17:00:00,ETH/EUR,2736.28000000,2750.59000000,2731.60000000,2736.85000000,706.46980000,1937601.33908000,3113
1650643200000,2022-04-22 16:00:00,ETH/EUR,2736.70000000,2754.28000000,2722.62000000,2736.29000000,949.00990000,2600655.56861000,3416
1650639600000,2022-04-22 15:00:00,ETH/EUR,2761.34000000,2775.11000000,2731.55000000,2736.77000000,1156.95580000,3186685.81217000,3967
1650636000000,2022-04-22 14:00:00,ETH/EUR,2767.63000000,2780.21000000,2744.03000000,2761.43000000,1622.95960000,4480695.25371100,4918
1650632400000,2022-04-22 13:00:00,ETH/EUR,2777.18000000,2788.74000000,2757.37000000,2766.98000000,1599.28660000,4431373.48065300,4337
1650628800000,2022-04-22 12:00:00,ETH/EUR,2788.58000000,2793.79000000,2772.57000000,2777.20000000,585.86350000,1630343.25130800,2121
1650625200000,2022-04-22 11:00:00,ETH/EUR,2782.56000000,2791.17000000,2776.18000000,2788.87000000,902.50960000,2513328.26879200,2679
1650621600000,2022-04-22 10:00:00,ETH/EUR,2766.93000000,2787.57000000,2757.74000000,2782.65000000,706.35230000,1959201.74608300,2554
1650618000000,2022-04-22 09:00:00,ETH/EUR,2781.36000000,2785.20000000,2760.82000000,2767.03000000,1001.92370000,2782179.75469800,2723
1650614400000,2022-04-22 08:00:00,ETH/EUR,2797.64000000,2806.41000000,2776.46000000,2781.23000000,1082.37970000,3021035.58285600,2940
1650610800000,2022-04-22 07:00:00,ETH/EUR,2783.38000000,2809.94000000,2764.58000000,2797.82000000,1336.31400000,3722150.49635500,3464
1650607200000,2022-04-22 06:00:00,ETH/EUR,2780.14000000,2788.61000000,2777.03000000,2782.34000000,419.40800000,1167335.61898400,1488
1650603600000,2022-04-22 05:00:00,ETH/EUR,2783.67000000,2788.18000000,2778.20000000,2780.47000000,533.73520000,1485790.44002900,1620
1650600000000,2022-04-22 04:00:00,ETH/EUR,2765.54000000,2784.21000000,2762.58000000,2783.86000000,544.87740000,1511528.10701700,1355
1650596400000,2022-04-22 03:00:00,ETH/EUR,2769.98000000,2780.22000000,2764.18000000,2766.22000000,520.96240000,1443934.59215400,1320
1650592800000,2022-04-22 02:00:00,ETH/EUR,2766.70000000,2776.68000000,2763.05000000,2769.90000000,659.78330000,1827604.13839200,1581
1650589200000,2022-04-22 01:00:00,ETH/EUR,2760.30000000,2770.47000000,2753.61000000,2766.65000000,940.06050000,2595788.99544100,2138
1650585600000,2022-04-22 00:00:00,ETH/EUR,2758.86000000,2772.02000000,2743.40000000,2759.41000000,1118.48140000,3085013.60007500,2787
1650582000000,2022-04-21 23:00:00,ETH/EUR,2757.93000000,2765.61000000,2748.54000000,2759.04000000,622.73130000,1717274.11869900,1590
1650578400000,2022-04-21 22:00:00,ETH/EUR,2777.26000000,2785.92000000,2723.00000000,2758.78000000,1415.58150000,3904064.03928100,3981
1650574800000,2022-04-21 21:00:00,ETH/EUR,2773.57000000,2792.61000000,2771.83000000,2777.28000000,664.93670000,1848757.69938900,2022
1650571200000,2022-04-21 20:00:00,ETH/EUR,2796.01000000,2802.83000000,2765.35000000,2773.05000000,1401.36460000,3904101.23434700,4068
1650567600000,2022-04-21 19:00:00,ETH/EUR,2823.42000000,2833.94000000,2795.00000000,2796.20000000,1347.23630000,3791142.05064200,4204
1650564000000,2022-04-21 18:00:00,ETH/EUR,2827.25000000,2835.77000000,2819.16000000,2823.99000000,840.39670000,2376302.20063900,2994
1650560400000,2022-04-21 17:00:00,ETH/EUR,2842.07000000,2851.16000000,2822.37000000,2827.64000000,1185.08460000,3363882.51512900,3842
1650556800000,2022-04-21 16:00:00,ETH/EUR,2865.77000000,2868.05000000,2840.96000000,2842.11000000,1047.58210000,2993484.43398800,3755
1650553200000,2022-04-21 15:00:00,ETH/EUR,2905.32000000,2909.12000000,2864.86000000,2866.34000000,1031.07630000,2974307.76829800,3385
1650549600000,2022-04-21 14:00:00,ETH/EUR,2904.58000000,2906.48000000,2894.11000000,2905.95000000,728.91000000,2113510.40513000,2956
1650546000000,2022-04-21 13:00:00,ETH/EUR,2906.98000000,2920.23000000,2898.34000000,2903.29000000,1065.62040000,3099234.01086400,3532
1650542400000,2022-04-21 12:00:00,ETH/EUR,2899.42000000,2922.38000000,2887.97000000,2906.64000000,1245.95280000,3618861.34257100,4053
1650538800000,2022-04-21 11:00:00,ETH/EUR,2873.91000000,2906.05000000,2871.67000000,2899.38000000,1186.06930000,3432492.09639800,3761
1650535200000,2022-04-21 10:00:00,ETH/EUR,2834.07000000,2881.30000000,2832.29000000,2872.87000000,1020.76070000,2919762.69789200,3404
1650531600000,2022-04-21 09:00:00,ETH/EUR,2842.32000000,2846.84000000,2831.14000000,2834.20000000,507.56160000,1440623.86625600,1844
1650528000000,2022-04-21 08:00:00,ETH/EUR,2840.16000000,2848.88000000,2837.05000000,2841.94000000,787.70760000,2238812.22698200,2468
1650524400000,2022-04-21 07:00:00,ETH/EUR,2826.67000000,2843.42000000,2825.17000000,2840.07000000,755.65290000,2140149.45069500,2183
1650520800000,2022-04-21 06:00:00,ETH/EUR,2835.64000000,2839.75000000,2826.24000000,2826.67000000,1077.99900000,3054972.37225500,2721
1650517200000,2022-04-21 05:00:00,ETH/EUR,2850.30000000,2857.94000000,2834.59000000,2835.85000000,506.76400000,1442046.07360900,1532
1650513600000,2022-04-21 04:00:00,ETH/EUR,2863.52000000,2870.00000000,2846.15000000,2850.67000000,669.19300000,1911786.26665000,1713
1650510000000,2022-04-21 03:00:00,ETH/EUR,2855.68000000,2864.85000000,2850.21000000,2863.51000000,604.66900000,1726795.67002300,1390
1650506400000,2022-04-21 02:00:00,ETH/EUR,2862.11000000,2866.45000000,2851.87000000,2856.38000000,413.47300000,1181386.88808600,1169
1650502800000,2022-04-21 01:00:00,ETH/EUR,2848.36000000,2864.47000000,2843.57000000,2861.77000000,358.21040000,1023009.18811100,1374
1650499200000,2022-04-21 00:00:00,ETH/EUR,2838.80000000,2851.81000000,2834.03000000,2848.51000000,426.74110000,1213276.72821300,1484
1650495600000,2022-04-20 23:00:00,ETH/EUR,2846.72000000,2848.22000000,2832.26000000,2839.02000000,335.56230000,952790.52148000,1289
1650492000000,2022-04-20 22:00:00,ETH/EUR,2846.10000000,2856.99000000,2840.23000000,2846.80000000,403.88150000,1151155.93054200,1542
1650488400000,2022-04-20 21:00:00,ETH/EUR,2845.68000000,2849.39000000,2838.85000000,2845.44000000,290.46470000,825918.30191800,1164
1650484800000,2022-04-20 20:00:00,ETH/EUR,2832.36000000,2847.05000000,2822.34000000,2845.67000000,663.54520000,1881509.70909400,2378
1650481200000,2022-04-20 19:00:00,ETH/EUR,2816.22000000,2841.32000000,2813.23000000,2831.65000000,659.26140000,1865467.10451100,2497
1650477600000,2022-04-20 18:00:00,ETH/EUR,2844.13000000,2844.13000000,2804.34000000,2816.22000000,1149.07790000,3242141.50472700,3558
1650474000000,2022-04-20 17:00:00,ETH/EUR,2845.88000000,2851.46000000,2836.26000000,2844.22000000,869.86140000,2472717.93039800,2694
1650470400000,2022-04-20 16:00:00,ETH/EUR,2829.63000000,2846.18000000,2818.17000000,2845.78000000,1117.73430000,3164898.67087300,3456
1650466800000,2022-04-20 15:00:00,ETH/EUR,2857.78000000,2857.78000000,2811.85000000,2829.49000000,1681.12970000,4760507.51836300,4989
1650463200000,2022-04-20 14:00:00,ETH/EUR,2867.58000000,2871.04000000,2854.46000000,2857.09000000,1584.67230000,4537891.65303200,4357
1650459600000,2022-04-20 13:00:00,ETH/EUR,2920.43000000,2920.85000000,2857.10000000,2866.82000000,1989.73440000,5750198.19053400,5331
1650456000000,2022-04-20 12:00:00,ETH/EUR,2915.91000000,2925.48000000,2903.48000000,2920.64000000,1067.89290000,3114619.33953900,3252
1650452400000,2022-04-20 11:00:00,ETH/EUR,2884.39000000,2924.30000000,2877.21000000,2915.68000000,1624.13100000,4703192.69877700,4176
1650448800000,2022-04-20 10:00:00,ETH/EUR,2870.39000000,2891.36000000,2861.64000000,2884.35000000,1112.64560000,3198524.71022200,3319
1650445200000,2022-04-20 09:00:00,ETH/EUR,2866.89000000,2879.22000000,2861.74000000,2870.62000000,974.81990000,2799483.59602400,2891
1650441600000,2022-04-20 08:00:00,ETH/EUR,2861.06000000,2870.37000000,2858.48000000,2866.53000000,520.05920000,1490335.82419900,1741
1650438000000,2022-04-20 07:00:00,ETH/EUR,2871.00000000,2883.89000000,2857.47000000,2861.19000000,1137.10160000,3259860.94131700,3120
1650434400000,2022-04-20 06:00:00,ETH/EUR,2868.27000000,2876.12000000,2864.86000000,2870.72000000,616.53840000,1769264.85617600,1787
1650430800000,2022-04-20 05:00:00,ETH/EUR,2856.27000000,2868.75000000,2852.26000000,2868.24000000,594.81010000,1700999.14859100,1770
1650427200000,2022-04-20 04:00:00,ETH/EUR,2861.14000000,2861.50000000,2848.73000000,2856.51000000,388.48860000,1109309.73658700,1306
1650423600000,2022-04-20 03:00:00,ETH/EUR,2863.37000000,2865.04000000,2848.14000000,2861.08000000,540.17180000,1543203.97668900,1397
1650420000000,2022-04-20 02:00:00,ETH/EUR,2864.07000000,2869.06000000,2859.62000000,2863.37000000,451.76770000,1293508.61988600,1301
1650416400000,2022-04-20 01:00:00,ETH/EUR,2855.12000000,2870.90000000,2848.18000000,2864.12000000,405.33060000,1159929.07876100,1271
1650412800000,2022-04-20 00:00:00,ETH/EUR,2877.80000000,2882.59000000,2847.39000000,2855.03000000,573.43850000,1641886.42999600,2008
1650409200000,2022-04-19 23:00:00,ETH/EUR,2877.33000000,2885.00000000,2876.27000000,2878.01000000,294.45460000,848205.34588900,914
1650405600000,2022-04-19 22:00:00,ETH/EUR,2877.67000000,2889.56000000,2871.49000000,2876.87000000,552.37280000,1591147.77208900,1623
1650402000000,2022-04-19 21:00:00,ETH/EUR,2874.38000000,2884.30000000,2866.05000000,2877.83000000,317.00380000,911414.08384000,1489
1650398400000,2022-04-19 20:00:00,ETH/EUR,2889.27000000,2889.27000000,2865.26000000,2874.28000000,693.36740000,1992744.02230600,2433
1650394800000,2022-04-19 19:00:00,ETH/EUR,2878.36000000,2897.99000000,2876.28000000,2890.03000000,1009.12680000,2916164.12282400,3226
1650391200000,2022-04-19 18:00:00,ETH/EUR,2870.95000000,2881.77000000,2866.33000000,2878.66000000,853.49800000,2452064.72554300,2626
1650387600000,2022-04-19 17:00:00,ETH/EUR,2877.98000000,2879.21000000,2857.53000000,2870.94000000,1035.43230000,2969956.93838700,2945
1650384000000,2022-04-19 16:00:00,ETH/EUR,2888.04000000,2901.31000000,2869.30000000,2877.97000000,1321.98920000,3817444.66001500,3648
1650380400000,2022-04-19 15:00:00,ETH/EUR,2890.61000000,2906.41000000,2885.29000000,2888.32000000,1200.71050000,3474902.64590700,3737
1650376800000,2022-04-19 14:00:00,ETH/EUR,2867.46000000,2898.26000000,2867.46000000,2890.31000000,1576.11860000,4551056.50589500,4856
1650373200000,2022-04-19 13:00:00,ETH/EUR,2840.85000000,2867.45000000,2826.67000000,2867.33000000,1776.95140000,5057085.71422900,4784
1650369600000,2022-04-19 12:00:00,ETH/EUR,2822.10000000,2847.61000000,2821.13000000,2840.17000000,1131.05060000,3210541.72474300,3301
1650366000000,2022-04-19 11:00:00,ETH/EUR,2837.85000000,2844.23000000,2820.33000000,2822.70000000,974.63780000,2763309.18225300,2902
1650362400000,2022-04-19 10:00:00,ETH/EUR,2819.70000000,2840.07000000,2818.79000000,2837.87000000,867.12320000,2454938.77465000,2406
1650358800000,2022-04-19 09:00:00,ETH/EUR,2818.55000000,2825.64000000,2812.01000000,2819.86000000,587.37800000,1655542.71369700,2086
1650355200000,2022-04-19 08:00:00,ETH/EUR,2816.66000000,2824.27000000,2814.41000000,2818.21000000,768.65990000,2167328.64003200,1901
1650351600000,2022-04-19 07:00:00,ETH/EUR,2825.81000000,2832.08000000,2811.51000000,2816.65000000,737.42960000,2079124.24029200,1956
1650348000000,2022-04-19 06:00:00,ETH/EUR,2821.58000000,2832.64000000,2821.44000000,2826.48000000,675.36260000,1909830.75445800,1624
1650344400000,2022-04-19 05:00:00,ETH/EUR,2830.97000000,2831.68000000,2821.48000000,2821.52000000,534.69800000,1511015.91497500,1238
1650340800000,2022-04-19 04:00:00,ETH/EUR,2824.21000000,2833.49000000,2819.39000000,2830.34000000,667.34550000,1886554.02425700,1555
1650337200000,2022-04-19 03:00:00,ETH/EUR,2826.94000000,2834.79000000,2821.27000000,2823.04000000,638.14860000,1805394.34000100,1523
1650333600000,2022-04-19 02:00:00,ETH/EUR,2836.78000000,2840.47000000,2824.74000000,2826.84000000,751.68700000,2129429.19959100,1706
1650330000000,2022-04-19 01:00:00,ETH/EUR,2843.35000000,2849.44000000,2835.60000000,2837.13000000,703.75790000,2001469.99935600,1713
1650326400000,2022-04-19 00:00:00,ETH/EUR,2843.23000000,2875.54000000,2840.36000000,2843.29000000,1205.64920000,3443533.27402600,3452
1650322800000,2022-04-18 23:00:00,ETH/EUR,2851.72000000,2855.22000000,2838.45000000,2843.32000000,507.89530000,1445504.85681300,1603
1650319200000,2022-04-18 22:00:00,ETH/EUR,2831.06000000,2853.42000000,2820.45000000,2851.48000000,662.24220000,1876750.88211900,1956
1650315600000,2022-04-18 21:00:00,ETH/EUR,2796.46000000,2839.02000000,2796.46000000,2830.72000000,516.96260000,1457479.73492000,1656
1650312000000,2022-04-18 20:00:00,ETH/EUR,2794.10000000,2808.24000000,2792.74000000,2795.99000000,478.64070000,1339976.38278700,1396
1650308400000,2022-04-18 19:00:00,ETH/EUR,2802.29000000,2805.88000000,2778.71000000,2794.59000000,664.54460000,1855057.19156100,2067
1650304800000,2022-04-18 18:00:00,ETH/EUR,2773.87000000,2808.00000000,2768.46000000,2801.96000000,1004.36280000,2806440.80152200,2803
1650301200000,2022-04-18 17:00:00,ETH/EUR,2722.22000000,2778.05000000,2718.30000000,2771.87000000,1381.57910000,3798274.59105400,3657
