https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTZ,Volume BTC
1660143600,2022-08-10 15:00:00,XTZ/BTC,0.00007757,0.0000777,0.00007715,0.0000773,1939.4952,0.150146968591
1660140000,2022-08-10 14:00:00,XTZ/BTC,0.00007734,0.00007767,0.0000772,0.00007757,103.9101,0.008048980603
1660136400,2022-08-10 13:00:00,XTZ/BTC,0.00007767,0.00007771,0.00007722,0.00007736,284.5644,0.022046074515
1660132800,2022-08-10 12:00:00,XTZ/BTC,0.00007755,0.0000778,0.00007699,0.00007771,3050.9627,0.23590649675
1660129200,2022-08-10 11:00:00,XTZ/BTC,0.00007757,0.00007792,0.00007744,0.00007744,7.2405,0.000562554449
1660125600,2022-08-10 10:00:00,XTZ/BTC,0.00007763,0.00007769,0.00007734,0.00007736,691.4333,0.053670044108
1660122000,2022-08-10 09:00:00,XTZ/BTC,0.00007759,0.00007771,0.0000773,0.00007754,63.2322,0.00490027702
1660118400,2022-08-10 08:00:00,XTZ/BTC,0.00007714,0.00007756,0.00007714,0.00007756,7.4457,0.000575787134
1660114800,2022-08-10 07:00:00,XTZ/BTC,0.00007696,0.0000772,0.00007696,0.00007714,13.4074,0.001033522513
1660111200,2022-08-10 06:00:00,XTZ/BTC,0.00007717,0.00007725,0.00007682,0.00007682,149.1352,0.011461710797
1660107600,2022-08-10 05:00:00,XTZ/BTC,0.00007751,0.00007756,0.00007714,0.00007717,7.1096,0.000550245822
1660104000,2022-08-10 04:00:00,XTZ/BTC,0.00007704,0.0000774,0.00007704,0.00007736,100.9284,0.007791206631
1660100400,2022-08-10 03:00:00,XTZ/BTC,0.00007715,0.00007738,0.00007706,0.00007716,12.3955,0.000956835169
1660096800,2022-08-10 02:00:00,XTZ/BTC,0.00007749,0.00007767,0.00007684,0.00007714,95.5386,0.007387465535
1660093200,2022-08-10 01:00:00,XTZ/BTC,0.00007726,0.00007771,0.00007726,0.00007749,355.0012,0.027499135196
1660089600,2022-08-10 00:00:00,XTZ/BTC,0.00007782,0.00007814,0.00007684,0.00007706,1115.1706,0.08640693574
1660086000,2022-08-09 23:00:00,XTZ/BTC,0.0000776,0.0000779,0.00007759,0.00007778,991.30882093,0.0770332589456098
1660082400,2022-08-09 22:00:00,XTZ/BTC,0.00007781,0.00007781,0.00007743,0.0000776,162.6647,0.012623746457
1660078800,2022-08-09 21:00:00,XTZ/BTC,0.00007745,0.00007784,0.00007742,0.00007777,88.7692,0.006891378037
1660075200,2022-08-09 20:00:00,XTZ/BTC,0.00007737,0.00007763,0.00007734,0.00007747,56.6851,0.004388267376
1660071600,2022-08-09 19:00:00,XTZ/BTC,0.00007769,0.00007771,0.00007744,0.00007746,125.0139,0.009691467961
1660068000,2022-08-09 18:00:00,XTZ/BTC,0.00007785,0.0000779,0.00007758,0.00007777,13.3067,0.001034410535
1660064400,2022-08-09 17:00:00,XTZ/BTC,0.00007763,0.00007798,0.00007755,0.00007789,8733.4539,0.68053508977
1660060800,2022-08-09 16:00:00,XTZ/BTC,0.00007708,0.00007756,0.00007707,0.00007755,633.68959342,0.0489967341832344
1660057200,2022-08-09 15:00:00,XTZ/BTC,0.00007718,0.00007746,0.00007704,0.00007725,1025.8959,0.079156477206
1660053600,2022-08-09 14:00:00,XTZ/BTC,0.00007828,0.00007828,0.00007666,0.00007735,1636.5785,0.125982597155
1660050000,2022-08-09 13:00:00,XTZ/BTC,0.00007868,0.00007873,0.00007837,0.00007837,303.4303,0.023787272022
1660046400,2022-08-09 12:00:00,XTZ/BTC,0.00007799,0.00007878,0.00007798,0.00007873,12.693,0.000994045949
1660042800,2022-08-09 11:00:00,XTZ/BTC,0.00007772,0.00007827,0.00007766,0.00007798,157.01022797,0.0122235666859051
1660039200,2022-08-09 10:00:00,XTZ/BTC,0.00007869,0.00007869,0.00007756,0.00007772,165.1799,0.012877949885
1660035600,2022-08-09 09:00:00,XTZ/BTC,0.00007874,0.00007887,0.00007847,0.00007865,297.9423,0.02339007087
1660032000,2022-08-09 08:00:00,XTZ/BTC,0.00007999,0.00008001,0.00007874,0.00007874,881.4732,0.070005772505
1660028400,2022-08-09 07:00:00,XTZ/BTC,0.00007981,0.00008004,0.00007981,0.00007985,40.2808,0.003221918429
1660024800,2022-08-09 06:00:00,XTZ/BTC,0.00008023,0.00008023,0.00007952,0.00007968,605.6773,0.048370003446
1660021200,2022-08-09 05:00:00,XTZ/BTC,0.0000803,0.00008033,0.00007985,0.00008015,9.9588,0.000797356947
1660017600,2022-08-09 04:00:00,XTZ/BTC,0.00007964,0.0000803,0.0000795,0.00008022,1103.8573,0.088291038325
1660014000,2022-08-09 03:00:00,XTZ/BTC,0.00007975,0.00007983,0.00007956,0.00007966,439.85315744,0.035087865512373
1660010400,2022-08-09 02:00:00,XTZ/BTC,0.00007905,0.00007958,0.00007905,0.00007956,338.8889,0.026875132395
1660006800,2022-08-09 01:00:00,XTZ/BTC,0.00007942,0.00007954,0.00007907,0.00007907,680.30170526,0.0540702077562226
1660003200,2022-08-09 00:00:00,XTZ/BTC,0.00007951,0.0000798,0.00007916,0.00007954,164.1775,0.013046857409
1659999600,2022-08-08 23:00:00,XTZ/BTC,0.00007911,0.00007956,0.00007911,0.00007951,82.4026,0.006545792302
1659996000,2022-08-08 22:00:00,XTZ/BTC,0.00007936,0.00007965,0.0000788,0.00007899,565.8457278,0.04475559609227
1659992400,2022-08-08 21:00:00,XTZ/BTC,0.00007989,0.00007989,0.00007907,0.00007943,980.93930791,0.0779551599566086
1659988800,2022-08-08 20:00:00,XTZ/BTC,0.00007899,0.00007971,0.00007899,0.00007971,62.0392,0.004942724636
1659985200,2022-08-08 19:00:00,XTZ/BTC,0.00007872,0.00007914,0.00007872,0.00007913,37.7923,0.002983750046
1659981600,2022-08-08 18:00:00,XTZ/BTC,0.00007882,0.00007883,0.00007857,0.00007857,65.5537,0.005152799396
1659978000,2022-08-08 17:00:00,XTZ/BTC,0.00007866,0.00007897,0.00007849,0.00007893,222.69984312,0.0175295405100528
1659974400,2022-08-08 16:00:00,XTZ/BTC,0.00007912,0.00007916,0.00007862,0.00007862,48.4732,0.003825784965
1659970800,2022-08-08 15:00:00,XTZ/BTC,0.00007955,0.00007955,0.000079,0.00007922,164.9656,0.013075824547
1659967200,2022-08-08 14:00:00,XTZ/BTC,0.00007979,0.00008,0.00007939,0.00007952,541.9844,0.043051690736
1659963600,2022-08-08 13:00:00,XTZ/BTC,0.00007988,0.00008036,0.00007977,0.00007978,5148.36495086,0.4119795998913931
1659960000,2022-08-08 12:00:00,XTZ/BTC,0.00008013,0.00008029,0.00007953,0.00007975,1948.15689821,0.1557870801422809
1659956400,2022-08-08 11:00:00,XTZ/BTC,0.00008056,0.00008072,0.00008005,0.00008007,497.05027546,0.0399006150240138
1659952800,2022-08-08 10:00:00,XTZ/BTC,0.00008051,0.00008055,0.00008024,0.00008044,25.26588847,0.0020322275118727
1659949200,2022-08-08 09:00:00,XTZ/BTC,0.00008032,0.00008065,0.00008013,0.00008048,37.1418,0.002986574213
1659945600,2022-08-08 08:00:00,XTZ/BTC,0.00008076,0.00008081,0.00008027,0.00008035,1155.06922148,0.0929575866805696
1659942000,2022-08-08 07:00:00,XTZ/BTC,0.00008107,0.00008112,0.00008073,0.00008075,456.2839,0.036899981607
1659938400,2022-08-08 06:00:00,XTZ/BTC,0.00008207,0.00008213,0.0000812,0.00008121,65.3771,0.005340406326
1659934800,2022-08-08 05:00:00,XTZ/BTC,0.00008217,0.00008224,0.00008199,0.0000821,94.8231,0.007782644348
1659931200,2022-08-08 04:00:00,XTZ/BTC,0.00008268,0.00008324,0.00008214,0.00008214,318.1346,0.026340796933
1659927600,2022-08-08 03:00:00,XTZ/BTC,0.00008145,0.00008281,0.00008143,0.00008281,229.3533,0.018786759751
1659924000,2022-08-08 02:00:00,XTZ/BTC,0.00008121,0.00008175,0.00008103,0.0000816,66.4081,0.005418872439
1659920400,2022-08-08 01:00:00,XTZ/BTC,0.00008152,0.00008158,0.00008106,0.00008117,355.9889,0.028915343274
1659916800,2022-08-08 00:00:00,XTZ/BTC,0.00008162,0.0000818,0.00008139,0.00008153,41.7304,0.003404273965
1659913200,2022-08-07 23:00:00,XTZ/BTC,0.00008169,0.00008176,0.00008144,0.00008164,67.8775,0.005541295962
1659909600,2022-08-07 22:00:00,XTZ/BTC,0.00008213,0.00008224,0.00008168,0.00008168,221.286,0.01812210624
1659906000,2022-08-07 21:00:00,XTZ/BTC,0.00008271,0.00008271,0.00008225,0.00008233,75.4078,0.006218924878
1659902400,2022-08-07 20:00:00,XTZ/BTC,0.00008254,0.0000831,0.00008236,0.00008297,130.731,0.010847016239
1659898800,2022-08-07 19:00:00,XTZ/BTC,0.00008239,0.00008266,0.00008239,0.00008242,14.7386,0.001216804351
1659895200,2022-08-07 18:00:00,XTZ/BTC,0.00008251,0.00008272,0.0000823,0.00008249,16.2651,0.001341926967
1659891600,2022-08-07 17:00:00,XTZ/BTC,0.00008303,0.00008321,0.00008222,0.00008252,185.2975,0.015284296727
1659888000,2022-08-07 16:00:00,XTZ/BTC,0.00008283,0.0000834,0.00008272,0.0000834,1671.2449,0.138417304963
1659884400,2022-08-07 15:00:00,XTZ/BTC,0.00008252,0.00008285,0.00008248,0.00008285,541.4642,0.044803626542
1659880800,2022-08-07 14:00:00,XTZ/BTC,0.00008241,0.00008255,0.00008214,0.00008249,70.0814,0.005764776848
1659877200,2022-08-07 13:00:00,XTZ/BTC,0.00008246,0.00008246,0.00008195,0.00008221,144.834,0.011921183018
1659873600,2022-08-07 12:00:00,XTZ/BTC,0.00008225,0.00008244,0.0000818,0.00008244,366.7967,0.030182622167
1659870000,2022-08-07 11:00:00,XTZ/BTC,0.00008191,0.00008219,0.00008176,0.00008219,83.2256,0.006834464494
1659866400,2022-08-07 10:00:00,XTZ/BTC,0.00008151,0.00008194,0.00008137,0.00008194,21.6767,0.001767516852
1659862800,2022-08-07 09:00:00,XTZ/BTC,0.00008155,0.0000817,0.00008133,0.00008149,25.8741,0.002109387602
1659859200,2022-08-07 08:00:00,XTZ/BTC,0.00008169,0.00008201,0.00008165,0.00008175,117.6303,0.009605177107
1659855600,2022-08-07 07:00:00,XTZ/BTC,0.00008125,0.00008202,0.00008104,0.0000817,1336.9799,0.109515265553
1659852000,2022-08-07 06:00:00,XTZ/BTC,0.000081,0.00008124,0.00008089,0.00008116,18.6137,0.001508287648
1659848400,2022-08-07 05:00:00,XTZ/BTC,0.00008095,0.00008132,0.00008082,0.00008103,17.66,0.00143321717
1659844800,2022-08-07 04:00:00,XTZ/BTC,0.00008107,0.00008113,0.00008061,0.00008082,26.145,0.00211406923
1659841200,2022-08-07 03:00:00,XTZ/BTC,0.00008099,0.00008126,0.00008099,0.00008105,19.9018,0.001613933219
1659837600,2022-08-07 02:00:00,XTZ/BTC,0.00008126,0.00008148,0.00008093,0.00008093,14.2327,0.001156560718
1659834000,2022-08-07 01:00:00,XTZ/BTC,0.00008043,0.00008136,0.00008041,0.00008111,45.9578,0.00372555199
1659830400,2022-08-07 00:00:00,XTZ/BTC,0.0000818,0.0000818,0.00008065,0.00008065,210.9594,0.017049644476
1659826800,2022-08-06 23:00:00,XTZ/BTC,0.00008151,0.00008181,0.00008113,0.00008172,32.9505,0.00268611017
1659823200,2022-08-06 22:00:00,XTZ/BTC,0.00008184,0.00008184,0.0000814,0.00008171,61.7788,0.005048261219
1659819600,2022-08-06 21:00:00,XTZ/BTC,0.00008192,0.00008198,0.00008165,0.00008185,16.2936,0.001331962783
1659816000,2022-08-06 20:00:00,XTZ/BTC,0.00008181,0.00008192,0.00008166,0.00008188,328.2104,0.026847981215
1659812400,2022-08-06 19:00:00,XTZ/BTC,0.00008152,0.00008181,0.00008131,0.00008181,173.909,0.014183921147
1659808800,2022-08-06 18:00:00,XTZ/BTC,0.0000815,0.00008168,0.00008138,0.00008138,1370.44021737,0.1118703530570868
1659805200,2022-08-06 17:00:00,XTZ/BTC,0.00008115,0.00008175,0.00008099,0.00008175,173.6295,0.014191853126
1659801600,2022-08-06 16:00:00,XTZ/BTC,0.00008109,0.0000816,0.00008109,0.0000816,11.7699,0.000957957722
1659798000,2022-08-06 15:00:00,XTZ/BTC,0.00008163,0.00008163,0.00008121,0.00008139,484.1455,0.039342670656
1659794400,2022-08-06 14:00:00,XTZ/BTC,0.00008102,0.00008169,0.00008102,0.00008169,246.6341,0.020036494399
1659790800,2022-08-06 13:00:00,XTZ/BTC,0.00008053,0.00008101,0.00008049,0.00008095,107.6398,0.008710859084
1659787200,2022-08-06 12:00:00,XTZ/BTC,0.00008051,0.00008051,0.00008051,0.00008051,313.7998,0.025264021898
1659783600,2022-08-06 11:00:00,XTZ/BTC,0.00008067,0.00008067,0.00008065,0.00008065,85.4832,0.006895857914
1659780000,2022-08-06 10:00:00,XTZ/BTC,0.00008029,0.0000807,0.00008029,0.00008057,55.2143,0.004441097522
1659776400,2022-08-06 09:00:00,XTZ/BTC,0.00008031,0.00008042,0.0000802,0.00008033,4.545,0.000364917859
1659772800,2022-08-06 08:00:00,XTZ/BTC,0.0000805,0.00008072,0.00008022,0.00008042,19.0846,0.00153667908
1659769200,2022-08-06 07:00:00,XTZ/BTC,0.00008057,0.00008089,0.00008034,0.00008035,302.352,0.024381104277
1659765600,2022-08-06 06:00:00,XTZ/BTC,0.00008044,0.00008072,0.00008043,0.00008058,20.135,0.001622510275
1659762000,2022-08-06 05:00:00,XTZ/BTC,0.00008064,0.0000815,0.00008042,0.00008054,449.42,0.036445515891
1659758400,2022-08-06 04:00:00,XTZ/BTC,0.00007988,0.00008058,0.00007974,0.00008058,15.1168,0.001207809014
1659754800,2022-08-06 03:00:00,XTZ/BTC,0.00007973,0.00008006,0.00007973,0.00007982,62.63630018,0.0050051854783712
1659751200,2022-08-06 02:00:00,XTZ/BTC,0.00007963,0.00007986,0.00007948,0.00007981,88.9215,0.007078453076
1659747600,2022-08-06 01:00:00,XTZ/BTC,0.00007934,0.00007982,0.00007934,0.00007963,24.0107,0.001913279757
1659744000,2022-08-06 00:00:00,XTZ/BTC,0.00008,0.00008031,0.00007936,0.00007936,177.626,0.014119794968
1659740400,2022-08-05 23:00:00,XTZ/BTC,0.00007979,0.00008015,0.00007979,0.00008008,68.3214,0.005460233921
1659736800,2022-08-05 22:00:00,XTZ/BTC,0.00007982,0.00007997,0.00007962,0.00007982,31.34325607,0.002502397719993
1659733200,2022-08-05 21:00:00,XTZ/BTC,0.00008002,0.00008008,0.00007975,0.00007975,9.2918,0.000742641202
1659729600,2022-08-05 20:00:00,XTZ/BTC,0.00007999,0.00008005,0.0000798,0.00008001,154.192,0.012336148074
1659726000,2022-08-05 19:00:00,XTZ/BTC,0.00008018,0.00008021,0.00007989,0.00007989,201.227,0.016118293142
1659722400,2022-08-05 18:00:00,XTZ/BTC,0.0000799,0.00008022,0.00007973,0.00008016,21.1119,0.001687154062
1659718800,2022-08-05 17:00:00,XTZ/BTC,0.00007974,0.00007987,0.00007956,0.00007981,136.7159,0.010893565082
1659715200,2022-08-05 16:00:00,XTZ/BTC,0.00008021,0.00008024,0.00007961,0.00007974,160.7532,0.012804401778
1659711600,2022-08-05 15:00:00,XTZ/BTC,0.00008028,0.00008036,0.0000801,0.00008027,1664.1597,0.133398781128
1659708000,2022-08-05 14:00:00,XTZ/BTC,0.00008036,0.00008055,0.00008019,0.00008036,34.7916,0.002795644342
1659704400,2022-08-05 13:00:00,XTZ/BTC,0.00008029,0.00008045,0.00008004,0.00008043,45.3405,0.003639075923
1659700800,2022-08-05 12:00:00,XTZ/BTC,0.00008013,0.00008085,0.00007984,0.00008018,247.3205,0.019865547929
1659697200,2022-08-05 11:00:00,XTZ/BTC,0.00008085,0.0000812,0.00007999,0.00007999,66.7213,0.005389312693
1659693600,2022-08-05 10:00:00,XTZ/BTC,0.00007991,0.00008109,0.00007991,0.00008068,749.4582,0.060543323632
1659690000,2022-08-05 09:00:00,XTZ/BTC,0.00007955,0.00007998,0.0000795,0.00007991,363.6897,0.029014929434
1659686400,2022-08-05 08:00:00,XTZ/BTC,0.0000792,0.00007969,0.00007918,0.00007958,551.47661313,0.0437887999575525
1659682800,2022-08-05 07:00:00,XTZ/BTC,0.00007901,0.00007923,0.00007887,0.00007919,42.6419,0.003373923467
1659679200,2022-08-05 06:00:00,XTZ/BTC,0.00007933,0.00007933,0.00007871,0.0000789,1548.8186,0.122562886839
1659675600,2022-08-05 05:00:00,XTZ/BTC,0.0000798,0.0000798,0.00007909,0.00007929,474.2539,0.037634192997
1659672000,2022-08-05 04:00:00,XTZ/BTC,0.00007991,0.00008017,0.00007973,0.00007973,20.9273,0.001671733979
1659668400,2022-08-05 03:00:00,XTZ/BTC,0.00007982,0.00008034,0.00007964,0.00007979,20.466,0.001637453031
1659664800,2022-08-05 02:00:00,XTZ/BTC,0.00008016,0.00008064,0.0000798,0.00007983,44.049,0.003533549209
1659661200,2022-08-05 01:00:00,XTZ/BTC,0.00008005,0.00008045,0.00007997,0.00008015,14.3797,0.001152044992
1659657600,2022-08-05 00:00:00,XTZ/BTC,0.00008032,0.00008048,0.00007995,0.00008026,96.208,0.007724218667
1659654000,2022-08-04 23:00:00,XTZ/BTC,0.00008007,0.00008059,0.00007991,0.00008034,156.2419,0.012576285659
1659650400,2022-08-04 22:00:00,XTZ/BTC,0.00007969,0.00008027,0.00007969,0.00008008,744.2361,0.059549568685
1659646800,2022-08-04 21:00:00,XTZ/BTC,0.00008006,0.00008043,0.00007962,0.00007968,273.63480936,0.0219179447597656
1659643200,2022-08-04 20:00:00,XTZ/BTC,0.0000805,0.0000806,0.00008,0.00008012,38.85881123,0.0031177948467476
1659639600,2022-08-04 19:00:00,XTZ/BTC,0.00008068,0.00008094,0.00008002,0.00008042,46.5522,0.003738962694
1659636000,2022-08-04 18:00:00,XTZ/BTC,0.00008048,0.00008104,0.0000802,0.0000807,461.2844,0.037134558118
1659632400,2022-08-04 17:00:00,XTZ/BTC,0.00007987,0.00008043,0.00007937,0.00008043,2207.30346748,0.1772483423696928
1659628800,2022-08-04 16:00:00,XTZ/BTC,0.00007941,0.00008091,0.0000793,0.00007989,8295.186161,0.66342786769982
1659625200,2022-08-04 15:00:00,XTZ/BTC,0.00007875,0.00007949,0.00007866,0.00007937,1437.2018,0.113545147202
1659621600,2022-08-04 14:00:00,XTZ/BTC,0.00007933,0.00007933,0.00007854,0.00007879,462.399,0.036444576067
1659618000,2022-08-04 13:00:00,XTZ/BTC,0.000079,0.00007958,0.00007872,0.00007936,129.63311419,0.010286818433919
1659614400,2022-08-04 12:00:00,XTZ/BTC,0.00007863,0.00007901,0.00007831,0.00007901,104.4136,0.008195407076
1659610800,2022-08-04 11:00:00,XTZ/BTC,0.00007932,0.00007932,0.00007842,0.00007842,74.6366,0.005883604099
1659607200,2022-08-04 10:00:00,XTZ/BTC,0.0000796,0.00007964,0.00007886,0.00007932,112.5936,0.008924743107
1659603600,2022-08-04 09:00:00,XTZ/BTC,0.00007845,0.0000806,0.0000784,0.00007952,2185.7262,0.174572228154
1659600000,2022-08-04 08:00:00,XTZ/BTC,0.0000778,0.00007894,0.00007779,0.00007851,227.9488,0.017895529065
1659596400,2022-08-04 07:00:00,XTZ/BTC,0.00007684,0.00007896,0.00007684,0.00007789,1162.4884,0.090986506062
1659592800,2022-08-04 06:00:00,XTZ/BTC,0.00007731,0.00007731,0.00007645,0.00007709,21.0584,0.001620407802
1659589200,2022-08-04 05:00:00,XTZ/BTC,0.00007747,0.00007754,0.00007717,0.00007725,22.4107,0.00173223865
1659585600,2022-08-04 04:00:00,XTZ/BTC,0.00007719,0.00007763,0.00007693,0.00007734,49.022,0.003790294676
1659582000,2022-08-04 03:00:00,XTZ/BTC,0.00007676,0.000077,0.00007625,0.00007688,83.602,0.00639444591
1659578400,2022-08-04 02:00:00,XTZ/BTC,0.00007587,0.00007731,0.00007582,0.00007674,230.8486,0.017730454952
1659574800,2022-08-04 01:00:00,XTZ/BTC,0.00007583,0.00007636,0.00007564,0.00007574,688.1007,0.052503995835
1659571200,2022-08-04 00:00:00,XTZ/BTC,0.0000752,0.0000758,0.00007516,0.00007569,230.1837,0.017350659789
1659567600,2022-08-03 23:00:00,XTZ/BTC,0.00007542,0.00007562,0.00007504,0.00007526,244.8527,0.018448990519
1659564000,2022-08-03 22:00:00,XTZ/BTC,0.00007582,0.00007582,0.0000753,0.00007536,96.26786158,0.0072920652539902
1659560400,2022-08-03 21:00:00,XTZ/BTC,0.0000758,0.00007603,0.0000757,0.00007579,32.3671,0.002454201482
1659556800,2022-08-03 20:00:00,XTZ/BTC,0.00007584,0.00007613,0.00007572,0.00007572,80.5549,0.006127815797
1659553200,2022-08-03 19:00:00,XTZ/BTC,0.00007576,0.00007605,0.00007547,0.00007579,33.0962,0.002511618083
1659549600,2022-08-03 18:00:00,XTZ/BTC,0.00007579,0.00007589,0.00007556,0.00007577,12.2935,0.00093077614
1659546000,2022-08-03 17:00:00,XTZ/BTC,0.00007579,0.00007599,0.00007572,0.00007587,83.3928,0.006322822714
1659542400,2022-08-03 16:00:00,XTZ/BTC,0.00007556,0.00007596,0.00007551,0.00007596,39.6127,0.002997255223
1659538800,2022-08-03 15:00:00,XTZ/BTC,0.00007516,0.00007552,0.00007499,0.00007543,5.9601,0.000448785592
1659535200,2022-08-03 14:00:00,XTZ/BTC,0.00007549,0.00007554,0.00007513,0.00007518,72.1091,0.005432404032
1659531600,2022-08-03 13:00:00,XTZ/BTC,0.00007517,0.00007556,0.00007506,0.00007544,88.9203,0.006706506324
1659528000,2022-08-03 12:00:00,XTZ/BTC,0.00007498,0.00007523,0.00007484,0.00007513,142.5526,0.010700246075
1659524400,2022-08-03 11:00:00,XTZ/BTC,0.00007479,0.00007512,0.00007462,0.00007496,32.7708,0.00245816294
1659520800,2022-08-03 10:00:00,XTZ/BTC,0.0000747,0.00007486,0.00007446,0.00007467,1131.0801,0.084492473063
1659517200,2022-08-03 09:00:00,XTZ/BTC,0.00007496,0.00007503,0.0000747,0.00007471,347.2088,0.025939717658
1659513600,2022-08-03 08:00:00,XTZ/BTC,0.00007535,0.00007535,0.00007479,0.00007504,15.219,0.001140997358
1659510000,2022-08-03 07:00:00,XTZ/BTC,0.00007498,0.00007523,0.00007498,0.00007523,5.9514,0.000446814417
1659506400,2022-08-03 06:00:00,XTZ/BTC,0.00007533,0.00007554,0.00007496,0.00007511,499.4524,0.037665800986
1659502800,2022-08-03 05:00:00,XTZ/BTC,0.00007472,0.00007536,0.00007461,0.00007536,303.1152,0.022793779558
1659499200,2022-08-03 04:00:00,XTZ/BTC,0.00007472,0.00007492,0.00007446,0.00007467,15.5345,0.001159579448
1659495600,2022-08-03 03:00:00,XTZ/BTC,0.00007404,0.00007489,0.00007404,0.00007463,2185.7979,0.163520560621
1659492000,2022-08-03 02:00:00,XTZ/BTC,0.00007433,0.00007449,0.00007403,0.00007403,20.901,0.001551934125
1659488400,2022-08-03 01:00:00,XTZ/BTC,0.00007347,0.00007427,0.00007344,0.00007427,60.6768,0.004479658938
1659484800,2022-08-03 00:00:00,XTZ/BTC,0.00007455,0.00007473,0.00007343,0.00007353,759.1912,0.056395034465
1659481200,2022-08-02 23:00:00,XTZ/BTC,0.00007509,0.00007514,0.00007455,0.00007455,20.8827,0.001564791242
1659477600,2022-08-02 22:00:00,XTZ/BTC,0.0000752,0.00007523,0.00007493,0.00007505,22.5962,0.001696412823
1659474000,2022-08-02 21:00:00,XTZ/BTC,0.00007556,0.00007556,0.00007498,0.00007521,214.1515,0.016071100752
1659470400,2022-08-02 20:00:00,XTZ/BTC,0.00007539,0.00007578,0.00007539,0.00007568,412.40916217,0.0312483317352426
1659466800,2022-08-02 19:00:00,XTZ/BTC,0.00007532,0.00007564,0.00007524,0.00007538,20.4768,0.001545466554
1659463200,2022-08-02 18:00:00,XTZ/BTC,0.00007536,0.00007553,0.00007523,0.00007543,16.5623,0.001248696676
1659459600,2022-08-02 17:00:00,XTZ/BTC,0.0000755,0.0000758,0.00007503,0.00007529,684.4561,0.051681648122
1659456000,2022-08-02 16:00:00,XTZ/BTC,0.00007522,0.00007583,0.00007522,0.00007553,508.6508,0.038381687133
1659452400,2022-08-02 15:00:00,XTZ/BTC,0.00007516,0.00007551,0.00007508,0.00007528,2624.47220546,0.1975828872108478
1659448800,2022-08-02 14:00:00,XTZ/BTC,0.00007502,0.00007528,0.00007466,0.00007528,118.9148,0.008904312474
1659445200,2022-08-02 13:00:00,XTZ/BTC,0.00007452,0.00007535,0.00007452,0.00007525,15.5742,0.001169483113
1659441600,2022-08-02 12:00:00,XTZ/BTC,0.00007505,0.0000752,0.00007432,0.00007447,1097.25956382,0.081762064039264
1659438000,2022-08-02 11:00:00,XTZ/BTC,0.00007508,0.00007536,0.00007489,0.00007497,1031.15754431,0.0775471271326568
1659434400,2022-08-02 10:00:00,XTZ/BTC,0.00007455,0.00007548,0.00007442,0.00007516,7360.2082,0.553043101052
1659430800,2022-08-02 09:00:00,XTZ/BTC,0.00007438,0.0000746,0.00007422,0.00007444,19.6493,0.001461770428
1659427200,2022-08-02 08:00:00,XTZ/BTC,0.00007498,0.00007503,0.00007446,0.00007446,21.4939,0.001607021851
1659423600,2022-08-02 07:00:00,XTZ/BTC,0.00007477,0.00007497,0.00007429,0.00007497,21.9676,0.001639728171
1659420000,2022-08-02 06:00:00,XTZ/BTC,0.00007438,0.00007485,0.00007436,0.00007479,159.8894,0.011944814872
1659416400,2022-08-02 05:00:00,XTZ/BTC,0.00007402,0.00007485,0.00007383,0.00007477,18.5744,0.001381444343
1659412800,2022-08-02 04:00:00,XTZ/BTC,0.00007395,0.00007437,0.00007368,0.00007409,75.7889,0.005607079323
1659409200,2022-08-02 03:00:00,XTZ/BTC,0.00007572,0.00007572,0.000074,0.000074,7033.26831362,0.5248625625325466
1659405600,2022-08-02 02:00:00,XTZ/BTC,0.00007617,0.00007682,0.00007578,0.00007578,96.7188,0.007372425667
1659402000,2022-08-02 01:00:00,XTZ/BTC,0.00007744,0.00007801,0.00007617,0.00007617,135.2934,0.010379734234
1659398400,2022-08-02 00:00:00,XTZ/BTC,0.00007779,0.0000785,0.00007722,0.00007746,475.6439,0.03713011812
1659394800,2022-08-01 23:00:00,XTZ/BTC,0.00007697,0.00007804,0.00007674,0.00007804,158.1344,0.01224737744
1659391200,2022-08-01 22:00:00,XTZ/BTC,0.00007664,0.00007746,0.00007637,0.00007724,268.0945,0.020522645183
1659387600,2022-08-01 21:00:00,XTZ/BTC,0.00007691,0.00007718,0.00007689,0.00007701,194.1471,0.014961680678
1659384000,2022-08-01 20:00:00,XTZ/BTC,0.00007613,0.00007706,0.000076,0.00007706,38.0499,0.002914445714
1659380400,2022-08-01 19:00:00,XTZ/BTC,0.00007626,0.00007654,0.00007574,0.00007595,147.2536,0.011224144879
1659376800,2022-08-01 18:00:00,XTZ/BTC,0.00007654,0.00007654,0.0000757,0.0000763,708.489,0.053804776149
1659373200,2022-08-01 17:00:00,XTZ/BTC,0.00007833,0.0000785,0.0000764,0.0000764,219.889,0.017050903272
1659369600,2022-08-01 16:00:00,XTZ/BTC,0.00007838,0.00007925,0.00007831,0.00007833,389.69546794,0.030731656933245
1659366000,2022-08-01 15:00:00,XTZ/BTC,0.0000776,0.00007952,0.00007759,0.00007842,1898.0644,0.149439620681
1659362400,2022-08-01 14:00:00,XTZ/BTC,0.00007664,0.00007747,0.00007638,0.00007747,664.2765,0.051043497218
1659358800,2022-08-01 13:00:00,XTZ/BTC,0.00007563,0.00007655,0.0000756,0.00007655,162.8599,0.012356503309
1659355200,2022-08-01 12:00:00,XTZ/BTC,0.00007587,0.00007608,0.0000756,0.00007562,61.8173,0.004696476458
