https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LACE,Volume USDT
1659132000,2022-07-29 22:00:00,LACE/USDT,0.01098,0.01131,0.01093,0.01118,223988.3188,2494.423703773
1659128400,2022-07-29 21:00:00,LACE/USDT,0.01133,0.01133,0.01092,0.01098,211834.9046,2350.80386661
1659124800,2022-07-29 20:00:00,LACE/USDT,0.01137,0.01148,0.0111,0.01133,190463.8771,2147.481809889
1659121200,2022-07-29 19:00:00,LACE/USDT,0.01146,0.01148,0.01111,0.01131,306585.3446,3453.026679517
1659117600,2022-07-29 18:00:00,LACE/USDT,0.01129,0.01174,0.0112,0.01148,1690374.7825,19479.664875983
1659114000,2022-07-29 17:00:00,LACE/USDT,0.01048,0.01141,0.0103,0.01129,555091.6229,5958.900418527
1659110400,2022-07-29 16:00:00,LACE/USDT,0.01092,0.01093,0.0103,0.01051,834897.6752,8933.912861413
1659106800,2022-07-29 15:00:00,LACE/USDT,0.01097,0.011,0.01083,0.01092,497203.5566,5412.423120058
1659103200,2022-07-29 14:00:00,LACE/USDT,0.01097,0.0116,0.01044,0.01097,1005878.944,11047.162472203
1659099600,2022-07-29 13:00:00,LACE/USDT,0.01038,0.01188,0.01038,0.01097,2694855.8232,30330.618372706
1659096000,2022-07-29 12:00:00,LACE/USDT,0.01035,0.01087,0.01034,0.01041,752932.0898,7964.158357639
1659092400,2022-07-29 11:00:00,LACE/USDT,0.01032,0.01067,0.01026,0.01037,227016.5586,2359.799851777
1659088800,2022-07-29 10:00:00,LACE/USDT,0.01076,0.01084,0.01026,0.01032,563015.8801,5945.962003183
1659085200,2022-07-29 09:00:00,LACE/USDT,0.01076,0.01087,0.01052,0.01084,339986.2142,3653.644150965
1659081600,2022-07-29 08:00:00,LACE/USDT,0.01035,0.01098,0.01029,0.01074,550360.5769,5891.521927141
1659078000,2022-07-29 07:00:00,LACE/USDT,0.01034,0.01051,0.01029,0.01029,225152.215,2330.171462943
1659074400,2022-07-29 06:00:00,LACE/USDT,0.0103,0.01065,0.0103,0.01031,391553.9743,4080.853507186
1659070800,2022-07-29 05:00:00,LACE/USDT,0.01039,0.01047,0.01027,0.0103,251756.8393,2607.240283566
1659067200,2022-07-29 04:00:00,LACE/USDT,0.01006,0.01097,0.01,0.01039,732681.4973,7712.140192349
1659063600,2022-07-29 03:00:00,LACE/USDT,0.01006,0.01007,0.01,0.01006,130115.0208,1306.398408888
1659060000,2022-07-29 02:00:00,LACE/USDT,0.01006,0.01021,0.01,0.01006,176811.081,1775.703128349
1659056400,2022-07-29 01:00:00,LACE/USDT,0.01022,0.01022,0.01,0.01004,204736.3058,2066.921613449
1659052800,2022-07-29 00:00:00,LACE/USDT,0.01021,0.01034,0.0102,0.01022,178166.795,1820.249610503
1659049200,2022-07-28 23:00:00,LACE/USDT,0.01021,0.01022,0.0102,0.01021,194774.1676,1987.993821121
1659045600,2022-07-28 22:00:00,LACE/USDT,0.01,0.01034,0.01,0.01021,242922.0809,2473.353464647
1659042000,2022-07-28 21:00:00,LACE/USDT,0.01002,0.01009,0.01,0.01003,211626.6154,2125.597620596
1659038400,2022-07-28 20:00:00,LACE/USDT,0.01001,0.01008,0.01,0.01002,163727.6872,1644.53889668
1659034800,2022-07-28 19:00:00,LACE/USDT,0.01003,0.01007,0.01,0.01,147509.6449,1478.655076176
1659031200,2022-07-28 18:00:00,LACE/USDT,0.01006,0.01006,0.01,0.01003,281384.3815,2823.784978727
1659027600,2022-07-28 17:00:00,LACE/USDT,0.01002,0.01007,0.01002,0.01006,160772.9624,1615.452712961
1659024000,2022-07-28 16:00:00,LACE/USDT,0.01006,0.01007,0.01002,0.01004,135205.9006,1358.929874293
1659020400,2022-07-28 15:00:00,LACE/USDT,0.0098,0.01007,0.00952,0.01006,553012.757,5404.200661568
1659016800,2022-07-28 14:00:00,LACE/USDT,0.00983,0.00986,0.00962,0.00983,156299.3643,1522.945966535
1659013200,2022-07-28 13:00:00,LACE/USDT,0.00985,0.01,0.0095,0.00981,628844.7833,6147.415072461
1659009600,2022-07-28 12:00:00,LACE/USDT,0.00971,0.00992,0.0097,0.00985,187419.2513,1837.940212362
1659006000,2022-07-28 11:00:00,LACE/USDT,0.00971,0.00971,0.00969,0.0097,166086.0797,1611.484424729
1659002400,2022-07-28 10:00:00,LACE/USDT,0.00969,0.00973,0.00952,0.0097,195083.4575,1889.376137144
1658998800,2022-07-28 09:00:00,LACE/USDT,0.00991,0.00995,0.0096,0.00969,183556.6758,1799.025553695
1658995200,2022-07-28 08:00:00,LACE/USDT,0.01,0.01001,0.00979,0.00995,184627.925,1835.89445775
1658991600,2022-07-28 07:00:00,LACE/USDT,0.01007,0.01007,0.00993,0.01,190837.7258,1911.420579588
1658988000,2022-07-28 06:00:00,LACE/USDT,0.01005,0.01018,0.00988,0.00999,172176.1737,1726.623963003
1658984400,2022-07-28 05:00:00,LACE/USDT,0.00999,0.01005,0.00999,0.01001,183172.9709,1832.353285539
1658980800,2022-07-28 04:00:00,LACE/USDT,0.00994,0.01014,0.00992,0.01001,184577.5647,1841.892862417
1658977200,2022-07-28 03:00:00,LACE/USDT,0.01001,0.01001,0.00979,0.00994,193688.3755,1932.834080178
1658973600,2022-07-28 02:00:00,LACE/USDT,0.00981,0.01015,0.0097,0.01001,205106.6261,2022.074879412
1658970000,2022-07-28 01:00:00,LACE/USDT,0.0098,0.00985,0.0098,0.00985,192228.5724,1884.989940811
1658966400,2022-07-28 00:00:00,LACE/USDT,0.00988,0.00989,0.00968,0.00982,206481.3641,2025.358268591
1658962800,2022-07-27 23:00:00,LACE/USDT,0.00989,0.00991,0.00983,0.00988,175268.4636,1731.667257067
1658959200,2022-07-27 22:00:00,LACE/USDT,0.00982,0.00991,0.0098,0.00988,159453.2941,1572.774907227
1658955600,2022-07-27 21:00:00,LACE/USDT,0.00992,0.00999,0.00975,0.00982,234409.6705,2312.970129629
1658952000,2022-07-27 20:00:00,LACE/USDT,0.00986,0.00998,0.00961,0.00995,273546.3203,2685.289489117
1658948400,2022-07-27 19:00:00,LACE/USDT,0.00979,0.00997,0.00977,0.00986,147357.3001,1445.700284304
1658944800,2022-07-27 18:00:00,LACE/USDT,0.00967,0.00983,0.00952,0.00977,354600.2303,3433.051531749
1658941200,2022-07-27 17:00:00,LACE/USDT,0.00959,0.00967,0.00959,0.00965,130465.6706,1254.85172872
1658937600,2022-07-27 16:00:00,LACE/USDT,0.00953,0.00959,0.0095,0.00959,138937.5523,1328.634881529
1658934000,2022-07-27 15:00:00,LACE/USDT,0.00948,0.00955,0.00946,0.0095,124863.3997,1185.105712316
1658930400,2022-07-27 14:00:00,LACE/USDT,0.00961,0.00977,0.00931,0.00948,312540.1386,2986.317677404
1658926800,2022-07-27 13:00:00,LACE/USDT,0.00956,0.00966,0.00955,0.00964,161566.6908,1545.736111664
1658923200,2022-07-27 12:00:00,LACE/USDT,0.00949,0.00958,0.00948,0.00957,138621.634,1320.814612439
1658919600,2022-07-27 11:00:00,LACE/USDT,0.00949,0.00951,0.00947,0.00949,164823.0057,1563.212328406
1658916000,2022-07-27 10:00:00,LACE/USDT,0.00948,0.00949,0.00945,0.00948,151443.5568,1435.512285537
1658912400,2022-07-27 09:00:00,LACE/USDT,0.00956,0.00959,0.00943,0.00949,164549.9861,1568.741866137
1658908800,2022-07-27 08:00:00,LACE/USDT,0.00956,0.00959,0.00954,0.00954,154030.0506,1472.208683809
1658905200,2022-07-27 07:00:00,LACE/USDT,0.00953,0.00959,0.00951,0.00955,174580.463,1666.010710557
1658901600,2022-07-27 06:00:00,LACE/USDT,0.00955,0.00959,0.00951,0.00957,194922.2989,1861.665491865
1658898000,2022-07-27 05:00:00,LACE/USDT,0.00947,0.00957,0.00945,0.00954,186904.9089,1777.158280778
1658894400,2022-07-27 04:00:00,LACE/USDT,0.00946,0.00954,0.00943,0.00948,151102.1793,1432.525587542
1658890800,2022-07-27 03:00:00,LACE/USDT,0.0095,0.00955,0.00943,0.00945,166648.6776,1581.280689394
1658887200,2022-07-27 02:00:00,LACE/USDT,0.00945,0.00955,0.00943,0.00953,146374.2987,1387.325291275
1658883600,2022-07-27 01:00:00,LACE/USDT,0.00946,0.00955,0.00942,0.00948,157118.5769,1487.360770256
1658880000,2022-07-27 00:00:00,LACE/USDT,0.00943,0.00945,0.00936,0.00942,196300.6537,1850.870218422
1658876400,2022-07-26 23:00:00,LACE/USDT,0.00941,0.00946,0.00925,0.00942,169712.9772,1594.541974246
1658872800,2022-07-26 22:00:00,LACE/USDT,0.00936,0.00946,0.00936,0.00942,132197.7845,1241.850867069
1658869200,2022-07-26 21:00:00,LACE/USDT,0.00935,0.00941,0.00935,0.00936,165109.4111,1547.972006531
1658865600,2022-07-26 20:00:00,LACE/USDT,0.00937,0.00941,0.00931,0.00937,278263.1829,2605.942389435
1658862000,2022-07-26 19:00:00,LACE/USDT,0.00947,0.0095,0.0091,0.00938,272116.2984,2545.260033772
1658858400,2022-07-26 18:00:00,LACE/USDT,0.0095,0.00952,0.0094,0.00948,233164.1138,2210.114249854
1658854800,2022-07-26 17:00:00,LACE/USDT,0.00978,0.00978,0.00942,0.0095,368409.1546,3521.922288359
1658851200,2022-07-26 16:00:00,LACE/USDT,0.00962,0.00982,0.00962,0.00975,169261.9953,1639.475424411
1658847600,2022-07-26 15:00:00,LACE/USDT,0.00981,0.00982,0.00957,0.00963,179586.755,1747.429276364
1658844000,2022-07-26 14:00:00,LACE/USDT,0.00977,0.00982,0.00977,0.00981,189520.6238,1859.758734313
1658840400,2022-07-26 13:00:00,LACE/USDT,0.0098,0.00982,0.00973,0.00977,127483.6819,1248.678356535
1658836800,2022-07-26 12:00:00,LACE/USDT,0.00968,0.00987,0.00966,0.0098,162212.5769,1584.571109209
1658833200,2022-07-26 11:00:00,LACE/USDT,0.00954,0.00982,0.0095,0.00967,236567.8081,2282.11577883
1658829600,2022-07-26 10:00:00,LACE/USDT,0.00955,0.00962,0.0095,0.00953,219935.1772,2098.299422649
1658826000,2022-07-26 09:00:00,LACE/USDT,0.00982,0.00982,0.00952,0.00959,242819.893,2357.266062373
1658822400,2022-07-26 08:00:00,LACE/USDT,0.00985,0.0099,0.00983,0.00983,206127.982,2034.769079618
1658818800,2022-07-26 07:00:00,LACE/USDT,0.00984,0.0099,0.00984,0.00988,184898.1493,1823.65225236
1658815200,2022-07-26 06:00:00,LACE/USDT,0.01,0.01006,0.00979,0.00988,157308.7277,1567.045045402
1658811600,2022-07-26 05:00:00,LACE/USDT,0.00975,0.00999,0.00975,0.00999,169745.0759,1664.458140153
1658808000,2022-07-26 04:00:00,LACE/USDT,0.00977,0.00977,0.00975,0.00976,182340.2028,1781.394083764
1658804400,2022-07-26 03:00:00,LACE/USDT,0.00977,0.00977,0.00972,0.00977,212291.2443,2069.435554879
1658800800,2022-07-26 02:00:00,LACE/USDT,0.00977,0.00977,0.00975,0.00977,167815.215,1639.542904172
1658797200,2022-07-26 01:00:00,LACE/USDT,0.00977,0.00978,0.00977,0.00977,177299.5199,1732.243615199
1658793600,2022-07-26 00:00:00,LACE/USDT,0.00985,0.00994,0.00976,0.00977,213317.0992,2095.680651528
1658790000,2022-07-25 23:00:00,LACE/USDT,0.00999,0.01006,0.00984,0.00985,277276.8054,2758.542631521
1658786400,2022-07-25 22:00:00,LACE/USDT,0.01015,0.01015,0.00999,0.00999,147013.4531,1482.080063308
1658782800,2022-07-25 21:00:00,LACE/USDT,0.01014,0.01015,0.01014,0.01015,148546.7893,1507.451893418
1658779200,2022-07-25 20:00:00,LACE/USDT,0.01001,0.01014,0.00996,0.01014,190498.9592,1917.290949182
1658775600,2022-07-25 19:00:00,LACE/USDT,0.01016,0.01016,0.00994,0.01001,269100.7857,2706.608058692
1658772000,2022-07-25 18:00:00,LACE/USDT,0.01016,0.01019,0.01012,0.01014,236000.2183,2393.592846881
1658768400,2022-07-25 17:00:00,LACE/USDT,0.01028,0.01028,0.01013,0.01015,234533.3277,2393.746304906
1658764800,2022-07-25 16:00:00,LACE/USDT,0.01012,0.01031,0.01011,0.01028,182360.3012,1858.794127924
1658761200,2022-07-25 15:00:00,LACE/USDT,0.01015,0.0102,0.01004,0.01013,169442.9724,1716.841793342
1658757600,2022-07-25 14:00:00,LACE/USDT,0.01033,0.01033,0.01013,0.01019,189698.3066,1937.682543101
1658754000,2022-07-25 13:00:00,LACE/USDT,0.01,0.01051,0.00994,0.01032,491062.0936,5043.960359138
1658750400,2022-07-25 12:00:00,LACE/USDT,0.01001,0.01003,0.00995,0.00999,157443.4527,1572.976695062
1658746800,2022-07-25 11:00:00,LACE/USDT,0.00992,0.01007,0.00992,0.00999,176374.2169,1756.343034583
1658743200,2022-07-25 10:00:00,LACE/USDT,0.00973,0.00992,0.00972,0.00992,150189.6779,1475.916895948
1658739600,2022-07-25 09:00:00,LACE/USDT,0.00967,0.00973,0.00967,0.00972,141116.5779,1367.971566823
1658736000,2022-07-25 08:00:00,LACE/USDT,0.00968,0.00971,0.00967,0.00969,171625.7133,1662.218351975
1658732400,2022-07-25 07:00:00,LACE/USDT,0.0097,0.00973,0.00966,0.00969,166570.8005,1615.273514768
1658728800,2022-07-25 06:00:00,LACE/USDT,0.00992,0.01092,0.0095,0.0097,1159773.7479,11655.315900351
1658725200,2022-07-25 05:00:00,LACE/USDT,0.00995,0.00995,0.00992,0.00992,152302.1518,1512.426980141
1658721600,2022-07-25 04:00:00,LACE/USDT,0.00995,0.00996,0.00992,0.00995,168637.0692,1678.490567358
1658718000,2022-07-25 03:00:00,LACE/USDT,0.00995,0.01,0.00992,0.00993,227255.2803,2262.064434746
1658714400,2022-07-25 02:00:00,LACE/USDT,0.00992,0.01,0.00992,0.00995,195542.0109,1946.421887224
1658710800,2022-07-25 01:00:00,LACE/USDT,0.0099,0.00993,0.0099,0.00992,112169.0179,1112.796025933
1658707200,2022-07-25 00:00:00,LACE/USDT,0.00998,0.01003,0.0099,0.00993,137189.5071,1365.777372178
1658703600,2022-07-24 23:00:00,LACE/USDT,0.01027,0.01027,0.0099,0.00998,620644.2811,6245.558869009
1658700000,2022-07-24 22:00:00,LACE/USDT,0.01034,0.01037,0.0102,0.01027,204431.8405,2103.026149744
1658696400,2022-07-24 21:00:00,LACE/USDT,0.01061,0.01062,0.01029,0.01034,238291.2581,2476.510859987
1658692800,2022-07-24 20:00:00,LACE/USDT,0.01009,0.0111,0.01,0.01061,974316.8999,10392.561655363
1658689200,2022-07-24 19:00:00,LACE/USDT,0.01014,0.01043,0.00975,0.0101,366548.0163,3649.56990051
1658685600,2022-07-24 18:00:00,LACE/USDT,0.01001,0.01033,0.0097,0.01015,578972.8538,5758.162885636
1658682000,2022-07-24 17:00:00,LACE/USDT,0.01,0.01001,0.00994,0.01001,164178.7377,1641.710256069
1658678400,2022-07-24 16:00:00,LACE/USDT,0.00995,0.01007,0.00993,0.01004,237864.2163,2373.062341731
1658674800,2022-07-24 15:00:00,LACE/USDT,0.00995,0.01001,0.00985,0.00998,195753.0132,1938.62477608
1658671200,2022-07-24 14:00:00,LACE/USDT,0.00993,0.00999,0.00991,0.00995,206435.8321,2054.69715436
1658667600,2022-07-24 13:00:00,LACE/USDT,0.00989,0.00998,0.00988,0.00998,168083.7381,1661.304320359
1658664000,2022-07-24 12:00:00,LACE/USDT,0.00988,0.00994,0.00988,0.00988,172599.1618,1708.141150224
1658660400,2022-07-24 11:00:00,LACE/USDT,0.00979,0.00991,0.00979,0.00989,160937.3571,1589.469440531
1658656800,2022-07-24 10:00:00,LACE/USDT,0.00984,0.00986,0.00979,0.00982,112139.9856,1101.853593911
1658653200,2022-07-24 09:00:00,LACE/USDT,0.00984,0.00984,0.00984,0.00984,0,0
1658649600,2022-07-24 08:00:00,LACE/USDT,0.00983,0.00998,0.00983,0.00984,3033.6682,29.986172373
1658646000,2022-07-24 07:00:00,LACE/USDT,0.00985,0.00989,0.00979,0.00989,96.8764,0.94998058
1658642400,2022-07-24 06:00:00,LACE/USDT,0.00986,0.00986,0.00986,0.00986,5540.7371,54.631667806
1658638800,2022-07-24 05:00:00,LACE/USDT,0.00983,0.00986,0.00983,0.00986,1777.7485,17.50294289
1658635200,2022-07-24 04:00:00,LACE/USDT,0.00984,0.00985,0.00971,0.00982,41560.3633,403.611746097
1658631600,2022-07-24 03:00:00,LACE/USDT,0.00985,0.00986,0.0097,0.00984,34765.2398,341.287904667
1658628000,2022-07-24 02:00:00,LACE/USDT,0.00991,0.00993,0.00978,0.00983,32106.4736,314.853122617
1658624400,2022-07-24 01:00:00,LACE/USDT,0.00999,0.00999,0.00985,0.00999,16320.3266,162.129734549
1658620800,2022-07-24 00:00:00,LACE/USDT,0.01007,0.01007,0.01,0.01,11763.5941,117.75735939
1658617200,2022-07-23 23:00:00,LACE/USDT,0.01004,0.01004,0.01,0.01,19329.0321,193.32610542
1658613600,2022-07-23 22:00:00,LACE/USDT,0.01006,0.01007,0.00992,0.01,4038.5454,40.522771813
1658610000,2022-07-23 21:00:00,LACE/USDT,0.00961,0.01038,0.00961,0.00999,1835449.3983,18376.515486731
1658606400,2022-07-23 20:00:00,LACE/USDT,0.00959,0.00961,0.00959,0.0096,26337.7291,252.776636903
1658602800,2022-07-23 19:00:00,LACE/USDT,0.00955,0.00959,0.00952,0.00959,136180.7872,1300.914392813
1658599200,2022-07-23 18:00:00,LACE/USDT,0.00953,0.00956,0.00952,0.00956,100946.9987,961.638167382
1658595600,2022-07-23 17:00:00,LACE/USDT,0.00956,0.00956,0.00953,0.00953,134232.747,1280.242657871
1658592000,2022-07-23 16:00:00,LACE/USDT,0.00955,0.00959,0.00955,0.00958,131667.702,1261.135166381
1658588400,2022-07-23 15:00:00,LACE/USDT,0.00971,0.00973,0.00953,0.00956,239141.1064,2314.21707774
1658584800,2022-07-23 14:00:00,LACE/USDT,0.00972,0.00975,0.00968,0.00972,236787.6093,2300.522391273
1658581200,2022-07-23 13:00:00,LACE/USDT,0.00975,0.00975,0.00968,0.00973,149506.3184,1453.176808656
1658577600,2022-07-23 12:00:00,LACE/USDT,0.00971,0.00976,0.00966,0.00975,179295.5284,1741.269094331
1658574000,2022-07-23 11:00:00,LACE/USDT,0.00973,0.00978,0.00966,0.0097,283598.5861,2754.887674901
1658570400,2022-07-23 10:00:00,LACE/USDT,0.00981,0.00981,0.00971,0.00974,170147.8346,1663.062868301
1658566800,2022-07-23 09:00:00,LACE/USDT,0.00981,0.00983,0.00972,0.00977,168809.2147,1653.422121035
1658563200,2022-07-23 08:00:00,LACE/USDT,0.00982,0.00985,0.00981,0.00981,122077.1258,1198.429287701
1658559600,2022-07-23 07:00:00,LACE/USDT,0.00984,0.00984,0.00981,0.00982,119542.2355,1174.49397855
1658556000,2022-07-23 06:00:00,LACE/USDT,0.00985,0.00986,0.00984,0.00984,95740.7074,942.642142363
1658552400,2022-07-23 05:00:00,LACE/USDT,0.00985,0.00986,0.00984,0.00985,144602.7192,1424.350714407
1658548800,2022-07-23 04:00:00,LACE/USDT,0.00983,0.00985,0.00982,0.00985,131252.3352,1290.708330923
1658545200,2022-07-23 03:00:00,LACE/USDT,0.00984,0.00985,0.00972,0.00983,150198.1619,1473.825423955
1658541600,2022-07-23 02:00:00,LACE/USDT,0.0098,0.00986,0.0098,0.00983,162148.8082,1592.714530541
1658538000,2022-07-23 01:00:00,LACE/USDT,0.00979,0.00981,0.0097,0.00981,173351.4965,1698.253928691
1658534400,2022-07-23 00:00:00,LACE/USDT,0.00979,0.00979,0.00978,0.00979,157928.5032,1545.830833284
1658530800,2022-07-22 23:00:00,LACE/USDT,0.00977,0.00979,0.00977,0.00979,163001.3361,1594.958897933
1658527200,2022-07-22 22:00:00,LACE/USDT,0.00966,0.00985,0.00965,0.00977,195981.8037,1907.481780033
1658523600,2022-07-22 21:00:00,LACE/USDT,0.00966,0.00967,0.00966,0.00966,155294.8624,1500.149884225
1658520000,2022-07-22 20:00:00,LACE/USDT,0.00967,0.00967,0.00965,0.00966,182188.079,1760.016557335
1658516400,2022-07-22 19:00:00,LACE/USDT,0.00971,0.00973,0.00965,0.00966,202277.1133,1962.248041853
1658512800,2022-07-22 18:00:00,LACE/USDT,0.0098,0.00985,0.00968,0.0097,170236.8057,1658.58928459
1658509200,2022-07-22 17:00:00,LACE/USDT,0.00985,0.00986,0.00979,0.00979,135060.6622,1328.233756696
1658505600,2022-07-22 16:00:00,LACE/USDT,0.00995,0.00999,0.00979,0.00985,199516.0054,1973.247601716
1658502000,2022-07-22 15:00:00,LACE/USDT,0.00997,0.01,0.00992,0.00997,159287.8216,1588.246723138
1658498400,2022-07-22 14:00:00,LACE/USDT,0.01,0.01007,0.00992,0.00995,171642.0597,1718.364353778
1658494800,2022-07-22 13:00:00,LACE/USDT,0.01001,0.01005,0.00992,0.00997,190649.8704,1905.827577025
1658491200,2022-07-22 12:00:00,LACE/USDT,0.01,0.01007,0.01,0.01006,114340.5196,1150.433624386
1658487600,2022-07-22 11:00:00,LACE/USDT,0.00993,0.01004,0.00992,0.00999,178222.4324,1779.12295054
1658484000,2022-07-22 10:00:00,LACE/USDT,0.01003,0.01003,0.00979,0.00994,200619.569,1994.295415872
1658480400,2022-07-22 09:00:00,LACE/USDT,0.01005,0.01005,0.00996,0.01002,166473.7644,1664.911873822
1658476800,2022-07-22 08:00:00,LACE/USDT,0.01,0.01005,0.00997,0.01005,168358.9945,1684.076314823
1658473200,2022-07-22 07:00:00,LACE/USDT,0.00995,0.01003,0.00992,0.01,190751.94,1900.964764826
1658469600,2022-07-22 06:00:00,LACE/USDT,0.00991,0.01,0.00991,0.00995,221459.8518,2203.655670288
1658466000,2022-07-22 05:00:00,LACE/USDT,0.01011,0.01014,0.00982,0.00996,343425.9858,3451.319088027
1658462400,2022-07-22 04:00:00,LACE/USDT,0.01013,0.01014,0.01007,0.0101,162880.7343,1648.281604082
1658458800,2022-07-22 03:00:00,LACE/USDT,0.01013,0.01014,0.01009,0.01009,141055.5225,1426.542412243
1658455200,2022-07-22 02:00:00,LACE/USDT,0.01013,0.01036,0.01008,0.01013,401928.5352,4097.374542546
1658451600,2022-07-22 01:00:00,LACE/USDT,0.01015,0.01017,0.01007,0.01012,170310.5827,1723.589814357
1658448000,2022-07-22 00:00:00,LACE/USDT,0.01011,0.01018,0.01007,0.01015,156033.252,1579.235299788
1658444400,2022-07-21 23:00:00,LACE/USDT,0.01005,0.01015,0.01004,0.01011,168271.6791,1697.156474681
1658440800,2022-07-21 22:00:00,LACE/USDT,0.01013,0.01014,0.01005,0.01005,194536.6247,1962.529895781
1658437200,2022-07-21 21:00:00,LACE/USDT,0.0101,0.01019,0.01003,0.01013,189811.2223,1920.347923757
1658433600,2022-07-21 20:00:00,LACE/USDT,0.0102,0.0102,0.01,0.01012,195648.9344,1983.243530175
1658430000,2022-07-21 19:00:00,LACE/USDT,0.01004,0.01021,0.01002,0.01017,166402.4016,1681.298948364
1658426400,2022-07-21 18:00:00,LACE/USDT,0.00984,0.0115,0.00982,0.01003,3400909.3155,36144.668246626
1658422800,2022-07-21 17:00:00,LACE/USDT,0.00988,0.00989,0.00981,0.00984,224529.0216,2208.600805337
1658419200,2022-07-21 16:00:00,LACE/USDT,0.00987,0.00999,0.00983,0.00986,243233.1676,2411.577912067
1658415600,2022-07-21 15:00:00,LACE/USDT,0.00984,0.00991,0.00979,0.00983,245738.8594,2424.352232719
1658412000,2022-07-21 14:00:00,LACE/USDT,0.00991,0.01007,0.00972,0.00985,205849.4262,2031.408951401
1658408400,2022-07-21 13:00:00,LACE/USDT,0.00997,0.01003,0.00983,0.0099,141266.412,1406.410972894
1658404800,2022-07-21 12:00:00,LACE/USDT,0.00999,0.01002,0.00979,0.00997,174055.2911,1734.899594487
1658401200,2022-07-21 11:00:00,LACE/USDT,0.00999,0.01002,0.00996,0.00998,176703.3527,1765.454005466
1658397600,2022-07-21 10:00:00,LACE/USDT,0.01006,0.01006,0.00999,0.00999,123486.3547,1236.709138687
1658394000,2022-07-21 09:00:00,LACE/USDT,0.01018,0.01021,0.00999,0.01003,128928.9296,1307.35688106
1658390400,2022-07-21 08:00:00,LACE/USDT,0.01,0.01062,0.00996,0.01019,319120.5168,3258.691437618
1658386800,2022-07-21 07:00:00,LACE/USDT,0.01003,0.01003,0.00996,0.00999,100766.9967,1007.110099526
1658383200,2022-07-21 06:00:00,LACE/USDT,0.00983,0.01004,0.00982,0.00996,138557.4297,1373.000875645
1658379600,2022-07-21 05:00:00,LACE/USDT,0.00997,0.00997,0.00981,0.00983,80446.7375,791.317499807
1658376000,2022-07-21 04:00:00,LACE/USDT,0.01012,0.01012,0.00951,0.00998,157360.489,1539.470889948
1658372400,2022-07-21 03:00:00,LACE/USDT,0.0102,0.01023,0.01012,0.01013,176510.9537,1796.347116722
1658368800,2022-07-21 02:00:00,LACE/USDT,0.0105,0.0105,0.00999,0.01022,671582.3838,6880.64674599
1658365200,2022-07-21 01:00:00,LACE/USDT,0.01056,0.01064,0.01048,0.01048,334757.4343,3524.552083983
1658361600,2022-07-21 00:00:00,LACE/USDT,0.01066,0.01069,0.01053,0.01057,142811.189,1517.546375116
1658358000,2022-07-20 23:00:00,LACE/USDT,0.01073,0.01073,0.01058,0.01063,143484.071,1531.588281538
1658354400,2022-07-20 22:00:00,LACE/USDT,0.01112,0.01112,0.01071,0.01073,136902.2357,1483.917314192
1658350800,2022-07-20 21:00:00,LACE/USDT,0.01068,0.01123,0.01068,0.01112,325740.1326,3548.848476196
1658347200,2022-07-20 20:00:00,LACE/USDT,0.01029,0.01072,0.01016,0.01072,619916.6517,6537.326239151
1658343600,2022-07-20 19:00:00,LACE/USDT,0.0105,0.01057,0.01022,0.0103,222401.3135,2321.036382324
1658340000,2022-07-20 18:00:00,LACE/USDT,0.01072,0.01072,0.0105,0.01051,264298.8644,2795.936735859
1658336400,2022-07-20 17:00:00,LACE/USDT,0.01066,0.01072,0.01062,0.01072,175376.2668,1872.521508122
1658332800,2022-07-20 16:00:00,LACE/USDT,0.01082,0.01091,0.01062,0.01067,161966.1898,1746.676576578
1658329200,2022-07-20 15:00:00,LACE/USDT,0.01085,0.01086,0.01075,0.01083,218761.7385,2365.323311859
1658325600,2022-07-20 14:00:00,LACE/USDT,0.01084,0.0109,0.01071,0.01083,194530.206,2108.769697417
1658322000,2022-07-20 13:00:00,LACE/USDT,0.0109,0.01092,0.01084,0.01084,141652.6468,1541.723556747
1658318400,2022-07-20 12:00:00,LACE/USDT,0.01086,0.01097,0.01067,0.01086,260218.2168,2820.224195864
1658314800,2022-07-20 11:00:00,LACE/USDT,0.0112,0.01121,0.01075,0.01083,373863.3154,4100.43518056
1658311200,2022-07-20 10:00:00,LACE/USDT,0.01118,0.01125,0.01118,0.01121,103265.1824,1155.53012302
1658307600,2022-07-20 09:00:00,LACE/USDT,0.01126,0.01126,0.01118,0.01118,155615.6616,1744.207580444
1658304000,2022-07-20 08:00:00,LACE/USDT,0.01125,0.01126,0.01125,0.01126,117892.9539,1326.513709784
1658300400,2022-07-20 07:00:00,LACE/USDT,0.01125,0.01126,0.01125,0.01125,86378.6507,971.885202967
1658296800,2022-07-20 06:00:00,LACE/USDT,0.01125,0.01126,0.01125,0.01125,24387.1131,274.413247153
1658293200,2022-07-20 05:00:00,LACE/USDT,0.01127,0.01127,0.01121,0.01125,67997.4225,764.892497187
1658289600,2022-07-20 04:00:00,LACE/USDT,0.01137,0.01137,0.01111,0.01119,347305.9566,3874.606319439
1658286000,2022-07-20 03:00:00,LACE/USDT,0.01165,0.01165,0.01129,0.01146,49289.5809,563.558801307
1658282400,2022-07-20 02:00:00,LACE/USDT,0.01175,0.01175,0.01167,0.01167,6030.7695,70.379963401
