https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRIBE,Volume USDT
1644105600,2022-02-06 00:00:00,TRIBE/USDT,0.7125,0.7367,0.7116,0.7314,24912.84688172,18069.727984195184
1644019200,2022-02-05 00:00:00,TRIBE/USDT,0.7115,0.738,0.7019,0.7125,63393.42139704,45601.182058608056
1643932800,2022-02-04 00:00:00,TRIBE/USDT,0.6868,0.7225,0.6795,0.7135,120438.44485114,84197.540918268016
1643846400,2022-02-03 00:00:00,TRIBE/USDT,0.6778,0.691,0.6711,0.6858,39525.15466713,26865.95321018553
1643760000,2022-02-02 00:00:00,TRIBE/USDT,0.6939,0.7013,0.6715,0.6808,67272.44581161,45693.870452677622
1643673600,2022-02-01 00:00:00,TRIBE/USDT,0.6826,0.7112,0.6778,0.6947,66389.61361072,46381.141180878854
1643587200,2022-01-31 00:00:00,TRIBE/USDT,0.6783,0.7137,0.6717,0.6823,60104.86947155,41567.420439700441
1643500800,2022-01-30 00:00:00,TRIBE/USDT,0.6888,0.7079,0.6733,0.683,60896.36401024,42053.692371247095
1643414400,2022-01-29 00:00:00,TRIBE/USDT,0.6894,0.6972,0.6702,0.688,81428.84856146,55534.354725418559
1643328000,2022-01-28 00:00:00,TRIBE/USDT,0.6818,0.7474,0.6608,0.6894,113179.56433155,78086.300847477705
1643241600,2022-01-27 00:00:00,TRIBE/USDT,0.6897,0.6977,0.6641,0.68,61093.94904095,41295.010723790082
1643155200,2022-01-26 00:00:00,TRIBE/USDT,0.7063,0.7215,0.6807,0.6914,80912.693974,56671.134317663035
1643068800,2022-01-25 00:00:00,TRIBE/USDT,0.7908,0.7918,0.6914,0.7106,186076.94462196,135379.763392971278
1642982400,2022-01-24 00:00:00,TRIBE/USDT,0.7474,0.8196,0.705,0.7856,180429.35793866,135067.986954272514
1642896000,2022-01-23 00:00:00,TRIBE/USDT,0.7312,0.7584,0.7205,0.7506,64423.48398007,47768.541717086626
1642809600,2022-01-22 00:00:00,TRIBE/USDT,0.7609,0.7697,0.7228,0.7314,126194.70111969,93728.239568818183
1642723200,2022-01-21 00:00:00,TRIBE/USDT,0.9736,0.9894,0.7557,0.7609,225731.89929058,198803.941886166729
1642636800,2022-01-20 00:00:00,TRIBE/USDT,1.0092,1.0388,0.9711,0.9751,124580.45427038,125218.818493160648
1642550400,2022-01-19 00:00:00,TRIBE/USDT,1.0053,1.0381,0.9877,1.0096,91982.96615229,93250.359336988671
1642464000,2022-01-18 00:00:00,TRIBE/USDT,1.127,1.1302,0.9989,1.0053,111974.98587232,117302.520022844172
1642377600,2022-01-17 00:00:00,TRIBE/USDT,1.2099,1.3292,1.117,1.1343,275295.43182002,324670.272472087601
1642291200,2022-01-16 00:00:00,TRIBE/USDT,1.1693,1.2472,1.1692,1.2158,190400.30196033,228216.61317647527
1642204800,2022-01-15 00:00:00,TRIBE/USDT,1.1163,1.2255,1.1086,1.1748,339862.82700649,391147.32071790336
1642118400,2022-01-14 00:00:00,TRIBE/USDT,1.2264,1.253,1.1017,1.1219,300168.44868172,349235.318868207199
1642032000,2022-01-13 00:00:00,TRIBE/USDT,0.9969,1.2702,0.9912,1.225,729516.63992045,856925.454061944871
1641945600,2022-01-12 00:00:00,TRIBE/USDT,1.0231,1.0347,0.9873,0.9981,123767.53053029,124500.77997976449
1641859200,2022-01-11 00:00:00,TRIBE/USDT,0.8428,1.0508,0.8361,1.0238,416861.3161741,391080.169931111207
1641772800,2022-01-10 00:00:00,TRIBE/USDT,0.8476,0.8635,0.8293,0.8367,29195.00665007,24640.050387649313
1641686400,2022-01-09 00:00:00,TRIBE/USDT,0.8665,0.8789,0.8441,0.8441,12270.10025413,10573.089800281243
1641600000,2022-01-08 00:00:00,TRIBE/USDT,0.8696,0.8998,0.8555,0.867,37126.41639483,32470.486036950487
1641513600,2022-01-07 00:00:00,TRIBE/USDT,0.8915,0.9025,0.86,0.8683,61960.44836084,54846.192316682984
1641427200,2022-01-06 00:00:00,TRIBE/USDT,0.9202,0.9263,0.8858,0.8924,34761.70668834,31519.896561195936
1641340800,2022-01-05 00:00:00,TRIBE/USDT,0.9429,0.9561,0.9053,0.9169,43228.94877544,40154.133957659436
1641254400,2022-01-04 00:00:00,TRIBE/USDT,0.968,0.9923,0.9385,0.9477,45950.78697075,44451.317336694765
1641168000,2022-01-03 00:00:00,TRIBE/USDT,0.997,0.9988,0.9676,0.975,19150.16397201,18893.911545922835
1641081600,2022-01-02 00:00:00,TRIBE/USDT,0.9932,1.0101,0.9867,0.9989,36757.80229948,36705.920264483154
1640995200,2022-01-01 00:00:00,TRIBE/USDT,0.9999,1.0152,0.9887,0.9887,5235.75846215,5217.085029720798
1640908800,2021-12-31 00:00:00,TRIBE/USDT,1.0321,1.0404,0.9852,1.006,37049.51003792,37617.511477280109
1640822400,2021-12-30 00:00:00,TRIBE/USDT,1.0196,1.0451,1.0163,1.0249,20776.23532737,21518.640393770786
1640736000,2021-12-29 00:00:00,TRIBE/USDT,1.0446,1.0483,1.0196,1.0196,21430.58937049,22142.320522231095
1640649600,2021-12-28 00:00:00,TRIBE/USDT,1.0733,1.0976,1.0312,1.0441,79076.88114694,83301.429540609924
