https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REP,Volume USDT
1588946400,2020-05-08 14:00:00,REP/USDT,11.14,11.23,11.14,11.23,5.615,0.5
1588942800,2020-05-08 13:00:00,REP/USDT,11.13,11.14,11.13,11.14,1.307,0.1173
1588935600,2020-05-08 11:00:00,REP/USDT,11.15,11.16,11.13,11.13,614.22,55.18
1588932000,2020-05-08 10:00:00,REP/USDT,11.0,11.15,11.0,11.15,591.28,53.09
1588917600,2020-05-08 06:00:00,REP/USDT,11.0,11.0,10.86,11.0,123.16,11.21
1588910400,2020-05-08 04:00:00,REP/USDT,11.23,11.3,10.98,11.0,550.66,49.41
1588896000,2020-05-08 00:00:00,REP/USDT,11.25,11.3,11.23,11.23,1245.87,110.55
1588892400,2020-05-07 23:00:00,REP/USDT,11.1,11.25,11.1,11.25,1158.29,103.36
1588888800,2020-05-07 22:00:00,REP/USDT,11.14,11.14,11.1,11.1,100.54,9.056
1588885200,2020-05-07 21:00:00,REP/USDT,11.21,11.21,11.14,11.14,2.476,0.2222
1588878000,2020-05-07 19:00:00,REP/USDT,11.15,11.21,11.12,11.21,50.35,4.527
1588874400,2020-05-07 18:00:00,REP/USDT,10.73,11.15,10.73,11.15,676.89,60.76
1588870800,2020-05-07 17:00:00,REP/USDT,10.73,10.93,10.73,10.73,1308.2,120.82
1588863600,2020-05-07 15:00:00,REP/USDT,10.78,10.78,10.73,10.73,607.32,56.32
1588856400,2020-05-07 13:00:00,REP/USDT,10.8,10.91,10.76,10.78,731.72,67.17
1588845600,2020-05-07 10:00:00,REP/USDT,10.82,10.82,10.8,10.8,21.6,2.0
1588838400,2020-05-07 08:00:00,REP/USDT,10.88,10.92,10.76,10.82,1024.95,95.1
1588824000,2020-05-07 04:00:00,REP/USDT,10.88,10.88,10.88,10.88,517.72,47.6
1588816800,2020-05-07 02:00:00,REP/USDT,10.7,10.88,10.7,10.88,4.45,0.409
1588809600,2020-05-07 00:00:00,REP/USDT,10.75,10.75,10.7,10.7,551.53,51.32
1588806000,2020-05-06 23:00:00,REP/USDT,10.94,11.03,10.75,10.75,154.99,14.12
1588798800,2020-05-06 21:00:00,REP/USDT,10.94,10.94,10.94,10.94,499.0,45.62
1588795200,2020-05-06 20:00:00,REP/USDT,10.95,10.95,10.94,10.94,1.001,0.0915
1588791600,2020-05-06 19:00:00,REP/USDT,10.98,10.98,10.95,10.95,144.8,13.23
1588777200,2020-05-06 15:00:00,REP/USDT,11.23,11.23,10.98,10.98,54.91,5.0
1588770000,2020-05-06 13:00:00,REP/USDT,11.13,11.23,10.93,11.23,1155.08,104.6
1588766400,2020-05-06 12:00:00,REP/USDT,11.1,11.13,11.1,11.13,2.201,0.1978
1588762800,2020-05-06 11:00:00,REP/USDT,11.04,11.1,11.0,11.1,1550.82,140.88
1588759200,2020-05-06 10:00:00,REP/USDT,10.98,11.13,10.98,11.04,156.96,14.12
1588752000,2020-05-06 08:00:00,REP/USDT,11.05,11.05,10.98,10.98,166.07,15.12
1588748400,2020-05-06 07:00:00,REP/USDT,11.05,11.05,11.05,11.05,234.1,21.18
1588744800,2020-05-06 06:00:00,REP/USDT,11.05,11.05,11.05,11.05,30.35,2.746
1588741200,2020-05-06 05:00:00,REP/USDT,11.05,11.05,11.05,11.05,169.52,15.34
1588737600,2020-05-06 04:00:00,REP/USDT,11.14,11.14,11.05,11.05,642.31,57.91
1588712400,2020-05-05 21:00:00,REP/USDT,10.97,11.14,10.97,11.14,234.9,21.09
1588708800,2020-05-05 20:00:00,REP/USDT,11.05,11.05,10.97,10.97,585.59,53.38
1588701600,2020-05-05 18:00:00,REP/USDT,11.03,11.05,11.03,11.05,183.0,16.56
1588698000,2020-05-05 17:00:00,REP/USDT,10.9,11.04,10.9,11.03,469.0,42.55
1588694400,2020-05-05 16:00:00,REP/USDT,10.9,10.9,10.9,10.9,232.68,21.34
1588687200,2020-05-05 14:00:00,REP/USDT,10.91,10.91,10.9,10.9,1.605,0.1472
1588676400,2020-05-05 11:00:00,REP/USDT,10.94,10.94,10.91,10.91,1.149,0.1053
1588672800,2020-05-05 10:00:00,REP/USDT,11.34,11.34,10.94,10.94,2188.16,200.0
1588665600,2020-05-05 08:00:00,REP/USDT,11.18,11.34,11.16,11.34,1151.21,102.94
1588662000,2020-05-05 07:00:00,REP/USDT,11.0,11.18,11.0,11.18,427.37,38.42
1588658400,2020-05-05 06:00:00,REP/USDT,11.0,11.09,11.0,11.0,175.56,15.96
1588654800,2020-05-05 05:00:00,REP/USDT,11.09,11.09,11.0,11.0,66.0,5.992
1588651200,2020-05-05 04:00:00,REP/USDT,10.99,11.09,10.92,11.09,30.46,2.787
1588644000,2020-05-05 02:00:00,REP/USDT,10.84,10.99,10.84,10.99,1.351,0.123
1588640400,2020-05-05 01:00:00,REP/USDT,10.84,10.84,10.84,10.84,78.72,7.262
1588636800,2020-05-05 00:00:00,REP/USDT,10.84,10.84,10.84,10.84,2.41,0.2224
1588633200,2020-05-04 23:00:00,REP/USDT,10.84,10.84,10.81,10.84,76.59,7.067
1588629600,2020-05-04 22:00:00,REP/USDT,10.71,10.84,10.71,10.84,52.61,4.852
1588626000,2020-05-04 21:00:00,REP/USDT,11.07,11.07,10.71,10.71,1096.3,102.4
1588618800,2020-05-04 19:00:00,REP/USDT,11.0,11.07,10.99,11.07,62.4,5.645
1588615200,2020-05-04 18:00:00,REP/USDT,11.09,11.09,11.0,11.0,111.0,10.09
1588611600,2020-05-04 17:00:00,REP/USDT,11.23,11.23,11.09,11.09,319.77,28.83
1588608000,2020-05-04 16:00:00,REP/USDT,10.89,11.42,10.82,11.23,685.36,62.05
1588604400,2020-05-04 15:00:00,REP/USDT,10.54,10.89,10.54,10.89,301.96,27.88
1588600800,2020-05-04 14:00:00,REP/USDT,10.5,10.56,10.5,10.54,226.46,21.49
1588597200,2020-05-04 13:00:00,REP/USDT,10.31,10.5,10.31,10.5,960.11,92.23
1588593600,2020-05-04 12:00:00,REP/USDT,10.2,10.31,10.2,10.31,1.203,0.1167
1588590000,2020-05-04 11:00:00,REP/USDT,10.21,10.21,10.2,10.2,204.0,20.0
1588586400,2020-05-04 10:00:00,REP/USDT,10.25,10.25,10.21,10.21,153.16,15.0
1588582800,2020-05-04 09:00:00,REP/USDT,10.3,10.3,10.23,10.25,276.0,26.95
1588575600,2020-05-04 07:00:00,REP/USDT,10.22,10.3,10.22,10.3,240.71,23.37
1588568400,2020-05-04 05:00:00,REP/USDT,10.5,10.56,10.22,10.22,317.5,30.45
1588564800,2020-05-04 04:00:00,REP/USDT,10.58,10.58,10.44,10.5,24.59,2.344
1588561200,2020-05-04 03:00:00,REP/USDT,10.61,10.61,10.58,10.58,31.7,2.997
1588554000,2020-05-04 01:00:00,REP/USDT,10.79,10.79,10.61,10.61,419.44,39.26
1588550400,2020-05-04 00:00:00,REP/USDT,10.8,10.8,10.79,10.79,55.11,5.101
1588525200,2020-05-03 17:00:00,REP/USDT,10.79,10.8,10.79,10.8,359.05,33.23
1588521600,2020-05-03 16:00:00,REP/USDT,10.79,10.79,10.76,10.79,34.16,3.165
1588518000,2020-05-03 15:00:00,REP/USDT,10.79,10.79,10.69,10.79,2880.37,269.44
1588514400,2020-05-03 14:00:00,REP/USDT,10.94,10.94,10.79,10.79,363.17,33.63
1588510800,2020-05-03 13:00:00,REP/USDT,10.95,10.95,10.93,10.94,501.62,45.87
1588507200,2020-05-03 12:00:00,REP/USDT,11.14,11.14,10.88,10.95,415.17,37.78
1588500000,2020-05-03 10:00:00,REP/USDT,10.97,11.14,10.97,11.14,477.36,42.84
1588489200,2020-05-03 07:00:00,REP/USDT,10.88,10.97,10.88,10.97,5.427,0.4947
1588485600,2020-05-03 06:00:00,REP/USDT,11.08,11.08,10.88,10.88,64.15,5.88
1588482000,2020-05-03 05:00:00,REP/USDT,11.1,11.1,11.08,11.08,18.42,1.662
1588467600,2020-05-03 01:00:00,REP/USDT,11.21,11.21,11.1,11.1,136.75,12.3
1588464000,2020-05-03 00:00:00,REP/USDT,11.24,11.24,11.21,11.21,3994.9,355.67
1588460400,2020-05-02 23:00:00,REP/USDT,11.2,11.24,11.2,11.24,1574.09,140.06
1588456800,2020-05-02 22:00:00,REP/USDT,11.05,11.2,11.05,11.2,18.03,1.611
1588449600,2020-05-02 20:00:00,REP/USDT,11.03,11.05,11.03,11.05,145.49,13.17
1588420800,2020-05-02 12:00:00,REP/USDT,10.85,11.03,10.85,11.03,10.71,0.9746
1588413600,2020-05-02 10:00:00,REP/USDT,10.96,10.96,10.85,10.85,3.168,0.2912
1588406400,2020-05-02 08:00:00,REP/USDT,10.85,10.96,10.85,10.96,15.7,1.433
1588348800,2020-05-01 16:00:00,REP/USDT,10.98,10.98,10.85,10.85,1.001,0.09226
1588330800,2020-05-01 11:00:00,REP/USDT,11.03,11.1,10.98,10.98,44.57,4.038
1588327200,2020-05-01 10:00:00,REP/USDT,11.09,11.09,11.03,11.03,168.12,15.24
1588323600,2020-05-01 09:00:00,REP/USDT,10.93,11.1,10.93,11.09,488.89,44.28
1588320000,2020-05-01 08:00:00,REP/USDT,10.95,10.95,10.93,10.93,1.305,0.1195
1588316400,2020-05-01 07:00:00,REP/USDT,10.89,10.95,10.85,10.95,231.85,21.23
1588305600,2020-05-01 04:00:00,REP/USDT,10.87,10.89,10.87,10.89,7.029,0.6462
1588302000,2020-05-01 03:00:00,REP/USDT,11.25,11.25,10.87,10.87,33.05,3.021
1588298400,2020-05-01 02:00:00,REP/USDT,11.04,11.25,11.04,11.25,1826.02,162.83
1588294800,2020-05-01 01:00:00,REP/USDT,10.7,11.04,10.7,11.04,70.91,6.516
1588291200,2020-05-01 00:00:00,REP/USDT,10.59,10.7,10.59,10.7,3752.16,350.67
1588287600,2020-04-30 23:00:00,REP/USDT,10.56,10.59,10.56,10.59,52.96,5.0
1588284000,2020-04-30 22:00:00,REP/USDT,10.56,10.56,10.56,10.56,197.92,18.74
1588280400,2020-04-30 21:00:00,REP/USDT,10.56,10.56,10.56,10.56,1.001,0.09473
1588276800,2020-04-30 20:00:00,REP/USDT,10.56,10.56,10.56,10.56,2.075,0.1964
1588273200,2020-04-30 19:00:00,REP/USDT,10.49,10.56,10.49,10.56,4.975,0.4709
1588269600,2020-04-30 18:00:00,REP/USDT,10.46,10.49,10.46,10.49,20.95,1.997
1588266000,2020-04-30 17:00:00,REP/USDT,10.7,10.7,10.46,10.46,358.61,34.13
1588262400,2020-04-30 16:00:00,REP/USDT,10.9,10.9,10.7,10.7,476.45,44.53
1588258800,2020-04-30 15:00:00,REP/USDT,10.93,10.93,10.9,10.9,100.0,9.174
1588255200,2020-04-30 14:00:00,REP/USDT,10.7,10.93,10.7,10.93,138.52,12.67
1588251600,2020-04-30 13:00:00,REP/USDT,10.7,10.76,10.7,10.7,162.75,15.2
1588248000,2020-04-30 12:00:00,REP/USDT,10.76,10.76,10.7,10.7,324.92,30.37
1588244400,2020-04-30 11:00:00,REP/USDT,10.86,10.86,10.76,10.76,12.23,1.136
1588240800,2020-04-30 10:00:00,REP/USDT,10.71,11.04,10.7,10.86,734.91,68.39
1588237200,2020-04-30 09:00:00,REP/USDT,11.16,11.16,10.71,10.71,357.4,33.09
1588233600,2020-04-30 08:00:00,REP/USDT,11.09,11.16,11.09,11.16,116.98,10.54
1588230000,2020-04-30 07:00:00,REP/USDT,11.33,11.33,11.04,11.09,1431.6,128.5
1588226400,2020-04-30 06:00:00,REP/USDT,11.41,11.5,11.2,11.33,89.59,7.869
1588222800,2020-04-30 05:00:00,REP/USDT,11.38,11.5,11.31,11.41,490.71,42.89
1588219200,2020-04-30 04:00:00,REP/USDT,11.42,11.42,11.3,11.38,190.49,16.78
1588215600,2020-04-30 03:00:00,REP/USDT,11.13,11.5,11.13,11.42,918.28,80.48
1588212000,2020-04-30 02:00:00,REP/USDT,11.0,11.13,10.95,11.13,66.49,6.06
1588208400,2020-04-30 01:00:00,REP/USDT,10.92,11.07,10.92,11.0,3366.03,304.28
1588204800,2020-04-30 00:00:00,REP/USDT,10.9,10.92,10.9,10.92,1.205,0.1103
1588197600,2020-04-29 22:00:00,REP/USDT,11.0,11.0,10.81,10.9,527.48,48.59
1588194000,2020-04-29 21:00:00,REP/USDT,11.25,11.25,11.0,11.0,1623.45,147.56
1588190400,2020-04-29 20:00:00,REP/USDT,11.01,11.25,11.01,11.25,260.51,23.21
1588186800,2020-04-29 19:00:00,REP/USDT,10.94,11.01,10.89,11.01,16.57,1.516
1588183200,2020-04-29 18:00:00,REP/USDT,10.95,11.0,10.79,10.94,139.65,12.85
1588179600,2020-04-29 17:00:00,REP/USDT,11.15,11.21,10.95,10.95,3831.56,342.98
1588176000,2020-04-29 16:00:00,REP/USDT,10.63,11.15,10.63,11.15,3311.56,300.79
1588172400,2020-04-29 15:00:00,REP/USDT,10.9,10.9,10.63,10.63,75.76,7.076
1588165200,2020-04-29 13:00:00,REP/USDT,10.91,10.94,10.9,10.9,67.79,6.213
1588161600,2020-04-29 12:00:00,REP/USDT,10.64,10.92,10.64,10.91,945.93,87.43
1588158000,2020-04-29 11:00:00,REP/USDT,10.88,10.9,10.64,10.64,287.55,26.46
1588154400,2020-04-29 10:00:00,REP/USDT,10.66,10.89,10.66,10.88,738.45,68.1
1588150800,2020-04-29 09:00:00,REP/USDT,10.63,10.68,10.6,10.66,1663.57,156.26
1588147200,2020-04-29 08:00:00,REP/USDT,10.52,10.63,10.52,10.63,1019.29,96.36
1588143600,2020-04-29 07:00:00,REP/USDT,10.77,10.77,10.52,10.52,10.52,1.0
1588140000,2020-04-29 06:00:00,REP/USDT,10.7,10.77,10.68,10.77,628.62,58.87
1588136400,2020-04-29 05:00:00,REP/USDT,10.49,10.7,10.49,10.7,134.15,12.68
1588129200,2020-04-29 03:00:00,REP/USDT,10.57,10.57,10.49,10.49,14.48,1.38
1588125600,2020-04-29 02:00:00,REP/USDT,10.46,10.57,10.46,10.57,523.64,49.58
1588122000,2020-04-29 01:00:00,REP/USDT,10.53,10.53,10.46,10.46,15.23,1.456
1588078800,2020-04-28 13:00:00,REP/USDT,10.53,10.53,10.46,10.53,117.41,11.22
1588075200,2020-04-28 12:00:00,REP/USDT,10.33,10.53,10.33,10.53,144.47,13.79
1588071600,2020-04-28 11:00:00,REP/USDT,10.15,10.33,10.15,10.33,1.005,0.09735
1588046400,2020-04-28 04:00:00,REP/USDT,10.44,10.44,10.15,10.15,14.57,1.435
1588028400,2020-04-27 23:00:00,REP/USDT,10.37,10.44,10.37,10.44,1.0,0.09578
1588024800,2020-04-27 22:00:00,REP/USDT,10.37,10.37,10.37,10.37,1.016,0.09798
1588014000,2020-04-27 19:00:00,REP/USDT,10.26,10.37,10.26,10.37,15.0,1.446
1588010400,2020-04-27 18:00:00,REP/USDT,10.22,10.26,10.22,10.26,85.14,8.299
1588006800,2020-04-27 17:00:00,REP/USDT,10.15,10.22,10.15,10.22,157.28,15.4
1587996000,2020-04-27 14:00:00,REP/USDT,10.24,10.24,10.15,10.15,72.11,7.081
1587992400,2020-04-27 13:00:00,REP/USDT,10.2,10.24,10.18,10.24,273.4,26.75
1587988800,2020-04-27 12:00:00,REP/USDT,10.25,10.25,10.19,10.2,213.51,20.94
1587978000,2020-04-27 09:00:00,REP/USDT,10.24,10.25,10.24,10.25,183.61,17.91
1587970800,2020-04-27 07:00:00,REP/USDT,10.31,10.33,10.24,10.24,1117.26,108.28
1587967200,2020-04-27 06:00:00,REP/USDT,10.28,10.33,10.27,10.31,53.51,5.193
1587960000,2020-04-27 04:00:00,REP/USDT,10.31,10.31,10.28,10.28,206.16,20.05
1587952800,2020-04-27 02:00:00,REP/USDT,10.36,10.36,10.31,10.31,279.67,27.13
1587949200,2020-04-27 01:00:00,REP/USDT,10.48,10.48,10.36,10.36,682.53,65.66
1587945600,2020-04-27 00:00:00,REP/USDT,10.31,10.48,10.31,10.48,484.59,46.36
1587934800,2020-04-26 21:00:00,REP/USDT,10.47,10.49,10.31,10.31,216.15,20.88
1587927600,2020-04-26 19:00:00,REP/USDT,10.27,10.47,10.27,10.47,66.86,6.396
1587920400,2020-04-26 17:00:00,REP/USDT,10.43,10.43,10.26,10.27,171.7,16.7
1587916800,2020-04-26 16:00:00,REP/USDT,10.49,10.49,10.43,10.43,7.646,0.733
1587913200,2020-04-26 15:00:00,REP/USDT,10.37,10.49,10.37,10.49,21.16,2.018
1587906000,2020-04-26 13:00:00,REP/USDT,10.42,10.42,10.37,10.37,1083.52,104.5
1587902400,2020-04-26 12:00:00,REP/USDT,10.57,10.57,10.42,10.42,20.68,1.975
1587898800,2020-04-26 11:00:00,REP/USDT,10.57,10.57,10.57,10.57,81.41,7.7
1587895200,2020-04-26 10:00:00,REP/USDT,10.43,10.57,10.4,10.57,20.39,1.947
1587891600,2020-04-26 09:00:00,REP/USDT,10.2,10.43,10.2,10.43,210.33,20.23
1587888000,2020-04-26 08:00:00,REP/USDT,10.29,10.4,10.2,10.2,3398.71,327.07
1587884400,2020-04-26 07:00:00,REP/USDT,10.25,10.29,10.24,10.29,471.38,45.84
1587880800,2020-04-26 06:00:00,REP/USDT,10.14,10.25,10.14,10.25,198.47,19.36
1587877200,2020-04-26 05:00:00,REP/USDT,10.16,10.16,10.14,10.14,15.61,1.539
1587866400,2020-04-26 02:00:00,REP/USDT,10.12,10.16,10.12,10.16,44.88,4.416
1587837600,2020-04-25 18:00:00,REP/USDT,10.27,10.27,10.12,10.12,50.61,5.0
1587834000,2020-04-25 17:00:00,REP/USDT,10.28,10.28,10.27,10.27,12.0,1.169
1587826800,2020-04-25 15:00:00,REP/USDT,10.2,10.28,10.2,10.28,52.46,5.109
1587823200,2020-04-25 14:00:00,REP/USDT,10.27,10.27,10.2,10.2,51.46,5.045
1587805200,2020-04-25 09:00:00,REP/USDT,10.19,10.27,10.19,10.27,72.09,7.019
1587801600,2020-04-25 08:00:00,REP/USDT,10.11,10.19,10.11,10.19,21.56,2.122
1587798000,2020-04-25 07:00:00,REP/USDT,10.25,10.25,10.11,10.11,14.91,1.475
1587794400,2020-04-25 06:00:00,REP/USDT,10.23,10.25,10.13,10.25,91.18,8.903
1587790800,2020-04-25 05:00:00,REP/USDT,10.12,10.23,10.12,10.23,79.35,7.767
1587787200,2020-04-25 04:00:00,REP/USDT,10.09,10.12,10.09,10.12,1.028,0.1016
1587776400,2020-04-25 01:00:00,REP/USDT,10.15,10.15,10.09,10.09,1.098,0.1089
1587758400,2020-04-24 20:00:00,REP/USDT,10.06,10.15,10.06,10.15,1.016,0.1001
1587744000,2020-04-24 16:00:00,REP/USDT,10.09,10.09,10.06,10.06,53.06,5.275
1587740400,2020-04-24 15:00:00,REP/USDT,10.08,10.09,10.07,10.09,504.27,50.05
1587736800,2020-04-24 14:00:00,REP/USDT,10.18,10.18,9.923,10.08,751.34,75.04
1587722400,2020-04-24 10:00:00,REP/USDT,10.23,10.23,10.18,10.18,11.09,1.089
1587718800,2020-04-24 09:00:00,REP/USDT,10.07,10.23,10.07,10.23,702.42,68.89
1587708000,2020-04-24 06:00:00,REP/USDT,10.03,10.07,10.03,10.07,18.44,1.831
1587704400,2020-04-24 05:00:00,REP/USDT,10.09,10.09,10.03,10.03,50.15,5.0
1587700800,2020-04-24 04:00:00,REP/USDT,9.923,10.09,9.923,10.09,60.49,6.0
1587693600,2020-04-24 02:00:00,REP/USDT,10.04,10.04,9.923,9.923,388.7,38.81
1587679200,2020-04-23 22:00:00,REP/USDT,10.18,10.18,10.03,10.04,1347.61,134.11
1587675600,2020-04-23 21:00:00,REP/USDT,10.13,10.18,10.06,10.18,153.1,15.15
1587672000,2020-04-23 20:00:00,REP/USDT,10.06,10.13,10.06,10.13,493.33,48.68
1587661200,2020-04-23 17:00:00,REP/USDT,10.14,10.14,10.06,10.06,502.31,49.91
1587657600,2020-04-23 16:00:00,REP/USDT,10.11,10.14,10.07,10.14,230.08,22.84
1587654000,2020-04-23 15:00:00,REP/USDT,10.1,10.22,10.1,10.11,976.39,95.79
1587650400,2020-04-23 14:00:00,REP/USDT,10.06,10.39,10.06,10.1,1507.52,148.86
1587646800,2020-04-23 13:00:00,REP/USDT,9.929,10.06,9.929,10.06,1105.08,110.61
1587643200,2020-04-23 12:00:00,REP/USDT,9.831,9.929,9.831,9.929,63.08,6.353
1587636000,2020-04-23 10:00:00,REP/USDT,9.861,9.861,9.831,9.831,56.08,5.705
1587628800,2020-04-23 08:00:00,REP/USDT,9.893,9.893,9.861,9.861,1.511,0.1532
1587614400,2020-04-23 04:00:00,REP/USDT,9.977,9.977,9.893,9.893,38.43,3.884
1587603600,2020-04-23 01:00:00,REP/USDT,9.801,9.977,9.801,9.977,154.0,15.44
1587592800,2020-04-22 22:00:00,REP/USDT,9.952,9.952,9.801,9.801,6.213,0.6339
1587571200,2020-04-22 16:00:00,REP/USDT,9.91,9.952,9.91,9.952,1.484,0.1491
1587564000,2020-04-22 14:00:00,REP/USDT,9.927,10.01,9.91,9.91,279.39,27.99
1587560400,2020-04-22 13:00:00,REP/USDT,9.775,9.927,9.775,9.927,280.96,28.49
1587542400,2020-04-22 08:00:00,REP/USDT,9.736,9.775,9.736,9.775,48.87,5.0
1587535200,2020-04-22 06:00:00,REP/USDT,9.752,9.752,9.736,9.736,48.68,5.0
1587531600,2020-04-22 05:00:00,REP/USDT,9.675,9.752,9.675,9.752,5.509,0.5659
1587492000,2020-04-21 18:00:00,REP/USDT,9.6,9.675,9.6,9.675,90.7,9.405
1587488400,2020-04-21 17:00:00,REP/USDT,9.514,9.6,9.514,9.6,348.87,36.5
1587481200,2020-04-21 15:00:00,REP/USDT,9.557,9.557,9.514,9.514,293.06,30.8
1587477600,2020-04-21 14:00:00,REP/USDT,9.425,9.557,9.425,9.557,17.0,1.779
1587474000,2020-04-21 13:00:00,REP/USDT,9.601,9.601,9.425,9.425,383.53,40.35
1587470400,2020-04-21 12:00:00,REP/USDT,9.51,9.601,9.51,9.601,1.317,0.1371
1587466800,2020-04-21 11:00:00,REP/USDT,9.581,9.581,9.51,9.51,1.045,0.1099
1587456000,2020-04-21 08:00:00,REP/USDT,9.595,9.595,9.581,9.581,25.73,2.686
1587427200,2020-04-21 00:00:00,REP/USDT,9.641,9.641,9.589,9.595,345.97,36.08
1587423600,2020-04-20 23:00:00,REP/USDT,9.62,9.641,9.52,9.641,199.62,20.84
1587416400,2020-04-20 21:00:00,REP/USDT,9.561,9.62,9.499,9.62,31.52,3.28
1587412800,2020-04-20 20:00:00,REP/USDT,9.46,9.561,9.369,9.561,416.66,44.23
1587409200,2020-04-20 19:00:00,REP/USDT,9.68,9.68,9.459,9.46,706.43,74.27
1587405600,2020-04-20 18:00:00,REP/USDT,9.801,9.801,9.68,9.68,2960.25,302.57
1587402000,2020-04-20 17:00:00,REP/USDT,9.91,9.91,9.801,9.801,238.91,24.19
1587398400,2020-04-20 16:00:00,REP/USDT,9.943,9.946,9.91,9.91,99.32,10.01
1587384000,2020-04-20 12:00:00,REP/USDT,9.923,9.943,9.877,9.943,120.98,12.25
1587380400,2020-04-20 11:00:00,REP/USDT,10.14,10.14,9.923,9.923,11.0,1.105
1587366000,2020-04-20 07:00:00,REP/USDT,10.09,10.14,10.09,10.14,1.091,0.1076
1587355200,2020-04-20 04:00:00,REP/USDT,9.954,10.09,9.954,10.09,16.21,1.607
1587337200,2020-04-19 23:00:00,REP/USDT,9.958,9.958,9.954,9.954,119.07,11.96
1587326400,2020-04-19 20:00:00,REP/USDT,10.09,10.09,9.958,9.958,75.68,7.6
1587315600,2020-04-19 17:00:00,REP/USDT,10.06,10.09,10.06,10.09,18.37,1.821
1587308400,2020-04-19 15:00:00,REP/USDT,9.963,10.07,9.963,10.06,14.03,1.394
1587304800,2020-04-19 14:00:00,REP/USDT,9.986,9.986,9.963,9.963,448.3,45.0
1587301200,2020-04-19 13:00:00,REP/USDT,10.09,10.09,9.986,9.986,305.29,30.57
1587290400,2020-04-19 10:00:00,REP/USDT,10.06,10.09,10.06,10.09,76.93,7.627
1587286800,2020-04-19 09:00:00,REP/USDT,10.06,10.06,10.06,10.06,5.76,0.5725
1587283200,2020-04-19 08:00:00,REP/USDT,10.03,10.06,9.996,10.06,51.33,5.115
1587279600,2020-04-19 07:00:00,REP/USDT,10.15,10.15,10.03,10.03,2.055,0.205
1587276000,2020-04-19 06:00:00,REP/USDT,10.11,10.15,9.997,10.15,45.68,4.522
1587272400,2020-04-19 05:00:00,REP/USDT,10.18,10.21,10.11,10.11,301.65,29.67
1587261600,2020-04-19 02:00:00,REP/USDT,10.17,10.18,10.17,10.18,356.3,35.0
1587254400,2020-04-19 00:00:00,REP/USDT,10.22,10.26,10.17,10.17,986.08,96.31
1587250800,2020-04-18 23:00:00,REP/USDT,10.2,10.22,10.2,10.22,11.12,1.088
1587247200,2020-04-18 22:00:00,REP/USDT,10.11,10.26,10.11,10.2,1120.86,109.49
1587229200,2020-04-18 17:00:00,REP/USDT,10.11,10.11,10.11,10.11,4.343,0.4295
1587225600,2020-04-18 16:00:00,REP/USDT,10.2,10.2,10.11,10.11,14.88,1.472
1587222000,2020-04-18 15:00:00,REP/USDT,10.16,10.2,10.13,10.2,104.32,10.26
1587218400,2020-04-18 14:00:00,REP/USDT,10.2,10.2,10.16,10.16,1.755,0.1728
1587214800,2020-04-18 13:00:00,REP/USDT,10.08,10.2,10.04,10.2,399.94,39.41
1587211200,2020-04-18 12:00:00,REP/USDT,10.1,10.1,10.02,10.08,383.08,38.22
1587200400,2020-04-18 09:00:00,REP/USDT,10.08,10.1,10.08,10.1,10.1,1.0
1587193200,2020-04-18 07:00:00,REP/USDT,9.905,10.08,9.905,10.08,189.09,18.83
1587164400,2020-04-17 23:00:00,REP/USDT,9.987,10.04,9.905,9.905,34.64,3.493
1587146400,2020-04-17 18:00:00,REP/USDT,9.979,9.987,9.979,9.987,49.93,5.0
1587142800,2020-04-17 17:00:00,REP/USDT,9.895,9.979,9.895,9.979,5.95,0.5962
1587135600,2020-04-17 15:00:00,REP/USDT,9.906,9.906,9.895,9.895,1.063,0.1074
1587114000,2020-04-17 09:00:00,REP/USDT,9.962,9.962,9.906,9.906,1.039,0.1048
1587106800,2020-04-17 07:00:00,REP/USDT,9.971,9.971,9.942,9.962,54.12,5.435
1587103200,2020-04-17 06:00:00,REP/USDT,9.917,9.971,9.893,9.971,23.35,2.356
1587099600,2020-04-17 05:00:00,REP/USDT,10.07,10.07,9.917,9.917,1.714,0.1728
1587088800,2020-04-17 02:00:00,REP/USDT,9.968,10.07,9.968,10.07,5.948,0.5909
1587081600,2020-04-17 00:00:00,REP/USDT,10.04,10.04,9.968,9.968,94.1,9.44
1587078000,2020-04-16 23:00:00,REP/USDT,10.02,10.04,10.02,10.04,1.302,0.1297
1587074400,2020-04-16 22:00:00,REP/USDT,10.03,10.03,10.02,10.02,201.79,20.12
1587070800,2020-04-16 21:00:00,REP/USDT,9.892,10.03,9.892,10.03,117.39,11.7
1587067200,2020-04-16 20:00:00,REP/USDT,10.03,10.03,9.892,9.892,2.36,0.2385
1587052800,2020-04-16 16:00:00,REP/USDT,9.973,10.03,9.936,10.03,4.003,0.401
1587042000,2020-04-16 13:00:00,REP/USDT,10.05,10.05,9.973,9.973,62.41,6.258
1587038400,2020-04-16 12:00:00,REP/USDT,9.898,10.05,9.898,10.05,365.6,36.56
1587031200,2020-04-16 10:00:00,REP/USDT,10.03,10.13,9.898,9.898,101.26,10.23
1587027600,2020-04-16 09:00:00,REP/USDT,10.1,10.1,9.995,10.03,369.27,36.85
1587024000,2020-04-16 08:00:00,REP/USDT,9.962,10.1,9.962,10.1,145.21,14.48
1587020400,2020-04-16 07:00:00,REP/USDT,9.583,9.976,9.583,9.962,2455.18,247.22
