https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume NEAR
1661130000000,2022-08-22 01:00:00,NEAR/BTC,0.00019597,0.00019628,0.00019492,0.00019603,0.0023876454,12.18
1661126400000,2022-08-22 00:00:00,NEAR/BTC,0.00019678,0.00019722,0.00019454,0.0001962,0.0033665554632419997,17.15879441
1661122800000,2022-08-21 23:00:00,NEAR/BTC,0.00019699,0.00019772,0.00019631,0.00019668,0.0033260412423348003,16.91092761
1661119200000,2022-08-21 22:00:00,NEAR/BTC,0.00019757,0.00019769,0.00019478,0.00019713,0.0277411065469428,140.72493556
1661115600000,2022-08-21 21:00:00,NEAR/BTC,0.00019815,0.00019867,0.00019734,0.00019784,0.0041531575532256,20.99250684
1661112000000,2022-08-21 20:00:00,NEAR/BTC,0.00019703,0.00019872,0.00019634,0.00019826,0.0026745274,13.49
1661108400000,2022-08-21 19:00:00,NEAR/BTC,0.00019763,0.00019813,0.00019693,0.00019715,0.0035695996487204998,18.10600887
1661104800000,2022-08-21 18:00:00,NEAR/BTC,0.00019748,0.00019783,0.00019699,0.00019759,0.004669262271663001,23.6310657
1661101200000,2022-08-21 17:00:00,NEAR/BTC,0.00019896,0.00019907,0.00019737,0.00019755,0.008411920461414,42.58122228
1661097600000,2022-08-21 16:00:00,NEAR/BTC,0.00019718,0.00019932,0.00019698,0.00019882,0.0027894311060866,14.02993213
1661094000000,2022-08-21 15:00:00,NEAR/BTC,0.0001974,0.00019778,0.00019679,0.00019732,0.0033963520446604,17.21240647
1661090400000,2022-08-21 14:00:00,NEAR/BTC,0.00019696,0.00019779,0.00019611,0.00019729,0.0029727026444141,15.06768029
1661086800000,2022-08-21 13:00:00,NEAR/BTC,0.00019622,0.00019721,0.00019576,0.00019688,0.0048963769165528,24.86985431
1661083200000,2022-08-21 12:00:00,NEAR/BTC,0.00019694,0.00019774,0.00019592,0.00019649,0.007881322093288701,40.11055063
1661079600000,2022-08-21 11:00:00,NEAR/BTC,0.00019693,0.00019754,0.00019624,0.00019701,0.0163132918592985,82.80438485
1661076000000,2022-08-21 10:00:00,NEAR/BTC,0.00019734,0.00019766,0.00019667,0.00019701,0.0046980705072114,23.84686314
1661072400000,2022-08-21 09:00:00,NEAR/BTC,0.00019694,0.00019766,0.00019655,0.00019729,0.004960323686349501,25.14229655
1661068800000,2022-08-21 08:00:00,NEAR/BTC,0.00019695,0.00019916,0.00019646,0.00019679,0.0801897937820111,407.48917009
1661065200000,2022-08-21 07:00:00,NEAR/BTC,0.00019395,0.00019673,0.00019347,0.00019663,0.005266503387839399,26.78382438
1661061600000,2022-08-21 06:00:00,NEAR/BTC,0.00019592,0.00019669,0.00019381,0.00019395,0.0026924572458855,13.88222349
1661058000000,2022-08-21 05:00:00,NEAR/BTC,0.00019568,0.00019613,0.00019507,0.00019551,0.0026100585,13.35
1661054400000,2022-08-21 04:00:00,NEAR/BTC,0.000196,0.00019643,0.00019537,0.00019537,0.0023620233,12.09
1661050800000,2022-08-21 03:00:00,NEAR/BTC,0.00019675,0.00019694,0.00019572,0.00019597,0.002234058,11.4
1661047200000,2022-08-21 02:00:00,NEAR/BTC,0.00019722,0.00019738,0.00019669,0.00019681,0.0022003358,11.18
1661043600000,2022-08-21 01:00:00,NEAR/BTC,0.00019599,0.0001974,0.00019588,0.0001971,0.0027140669999999997,13.77
1661040000000,2022-08-21 00:00:00,NEAR/BTC,0.00019632,0.00019713,0.00019558,0.00019558,0.0022237446,11.37
1661036400000,2022-08-20 23:00:00,NEAR/BTC,0.00019537,0.00019721,0.00019488,0.00019638,0.0028598531664023995,14.56285348
1661032800000,2022-08-20 22:00:00,NEAR/BTC,0.00019544,0.00019621,0.00019465,0.0001956,0.002499768,12.78
1661029200000,2022-08-20 21:00:00,NEAR/BTC,0.00019354,0.00019552,0.00019341,0.00019549,0.0026117463999999996,13.36
1661025600000,2022-08-20 20:00:00,NEAR/BTC,0.00019374,0.00019571,0.0001933,0.00019352,0.0030211569752048003,15.61160074
1661022000000,2022-08-20 19:00:00,NEAR/BTC,0.00019397,0.00019432,0.0001917,0.00019359,0.0068761229525253,35.51899867
1661018400000,2022-08-20 18:00:00,NEAR/BTC,0.00019874,0.00019884,0.00019393,0.00019425,0.01521907694874,78.34788648
1661014800000,2022-08-20 17:00:00,NEAR/BTC,0.00020137,0.00020163,0.00019874,0.00019877,0.0030749253898077,15.46976601
1661011200000,2022-08-20 16:00:00,NEAR/BTC,0.00020365,0.00020366,0.00020122,0.0002015,0.0027061449999999996,13.43
1661007600000,2022-08-20 15:00:00,NEAR/BTC,0.00020342,0.00020419,0.00020287,0.00020387,0.0096704392566499,47.43434177
1661004000000,2022-08-20 14:00:00,NEAR/BTC,0.00020469,0.0002048,0.00020357,0.00020385,0.0027091664999999996,13.29
1661000400000,2022-08-20 13:00:00,NEAR/BTC,0.00020503,0.00020516,0.00020335,0.00020435,0.0029900774227785,14.63213811
1660996800000,2022-08-20 12:00:00,NEAR/BTC,0.0002055,0.00020612,0.00020466,0.00020502,0.0031826061886752,15.52339376
1660993200000,2022-08-20 11:00:00,NEAR/BTC,0.00020631,0.00020677,0.00020562,0.00020562,0.0027388584,13.32
1660989600000,2022-08-20 10:00:00,NEAR/BTC,0.00020749,0.00020749,0.00020576,0.00020624,0.0045525236830640005,22.07391235
1660986000000,2022-08-20 09:00:00,NEAR/BTC,0.00020682,0.00020784,0.00020653,0.00020749,0.0024724950125461003,11.91621289
1660982400000,2022-08-20 08:00:00,NEAR/BTC,0.00020686,0.00020754,0.00020656,0.00020657,0.0028231718759062,13.66690166
1660978800000,2022-08-20 07:00:00,NEAR/BTC,0.00020599,0.00020811,0.00020534,0.00020679,0.0028296453955349997,13.6836665
1660975200000,2022-08-20 06:00:00,NEAR/BTC,0.00020562,0.00020592,0.00020467,0.00020592,0.0025163424,12.22
1660971600000,2022-08-20 05:00:00,NEAR/BTC,0.0002062,0.00020646,0.00020505,0.00020557,0.0026477416,12.88
1660968000000,2022-08-20 04:00:00,NEAR/BTC,0.00020491,0.00020794,0.00020491,0.00020603,0.002366045656183,11.4839861
1660964400000,2022-08-20 03:00:00,NEAR/BTC,0.00020517,0.00020683,0.00020411,0.00020453,0.0041469714520927,20.27561459
1660960800000,2022-08-20 02:00:00,NEAR/BTC,0.00020544,0.00020617,0.00020491,0.00020491,0.0028298070999999998,13.81
1660957200000,2022-08-20 01:00:00,NEAR/BTC,0.00020486,0.00020651,0.00020486,0.00020548,0.0035149237491324,17.10591663
1660953600000,2022-08-20 00:00:00,NEAR/BTC,0.00020465,0.00020751,0.00020424,0.00020489,0.0025180981,12.29
1660950000000,2022-08-19 23:00:00,NEAR/BTC,0.0002022,0.00020536,0.00020128,0.00020432,0.0033385556163887994,16.33983759
1660946400000,2022-08-19 22:00:00,NEAR/BTC,0.00020158,0.00020283,0.00019916,0.00020242,0.0049803693933222004,24.60413691
1660942800000,2022-08-19 21:00:00,NEAR/BTC,0.00020568,0.00020607,0.00020148,0.00020162,0.28055071639850304,1391.48257315
1660939200000,2022-08-19 20:00:00,NEAR/BTC,0.00020597,0.00020624,0.00020486,0.00020553,0.003390191083266,16.4948722
1660935600000,2022-08-19 19:00:00,NEAR/BTC,0.00020508,0.00020686,0.00020426,0.00020558,0.0026129218,12.71
1660932000000,2022-08-19 18:00:00,NEAR/BTC,0.00020551,0.00020639,0.00020481,0.00020515,0.002781834,13.56
1660928400000,2022-08-19 17:00:00,NEAR/BTC,0.00020766,0.00020777,0.00020528,0.00020549,0.0021453156,10.44
1660924800000,2022-08-19 16:00:00,NEAR/BTC,0.00020663,0.00020902,0.00020604,0.00020772,0.0024469416,11.78
1660921200000,2022-08-19 15:00:00,NEAR/BTC,0.00020642,0.00020694,0.00020533,0.00020668,0.0029431232,14.24
1660917600000,2022-08-19 14:00:00,NEAR/BTC,0.00020657,0.00020786,0.00020597,0.00020649,0.0030560520000000005,14.8
1660914000000,2022-08-19 13:00:00,NEAR/BTC,0.00020643,0.00020682,0.00020603,0.00020628,0.0036633568184064,17.75914688
1660910400000,2022-08-19 12:00:00,NEAR/BTC,0.00020587,0.000207,0.00020443,0.00020646,0.0080424700782678,38.95413193
1660906800000,2022-08-19 11:00:00,NEAR/BTC,0.00020312,0.00020576,0.00020274,0.00020575,0.0024381374999999997,11.85
1660903200000,2022-08-19 10:00:00,NEAR/BTC,0.0002043,0.0002051,0.00020304,0.00020313,0.0029550354280118997,14.54750863
1660899600000,2022-08-19 09:00:00,NEAR/BTC,0.00020365,0.00020484,0.00020305,0.00020436,0.0046594819619712,22.80036192
1660896000000,2022-08-19 08:00:00,NEAR/BTC,0.0002038,0.00020421,0.00020203,0.00020352,0.002421888,11.9
1660892400000,2022-08-19 07:00:00,NEAR/BTC,0.00020303,0.00020475,0.00020136,0.00020399,0.0048633626713022,23.84118178
1660888800000,2022-08-19 06:00:00,NEAR/BTC,0.00020687,0.00020735,0.00020194,0.00020341,0.0088891521028879,43.70066419
1660885200000,2022-08-19 05:00:00,NEAR/BTC,0.00020724,0.00020761,0.00020533,0.00020688,0.0025913503264224,12.52586198
1660881600000,2022-08-19 04:00:00,NEAR/BTC,0.00020671,0.00020763,0.00020607,0.00020707,0.002629789,12.7
1660878000000,2022-08-19 03:00:00,NEAR/BTC,0.00020576,0.0002077,0.00020462,0.00020672,0.0026997632,13.06
1660874400000,2022-08-19 02:00:00,NEAR/BTC,0.00020564,0.00020648,0.00020422,0.00020567,0.0027176341912045,13.21356635
1660870800000,2022-08-19 01:00:00,NEAR/BTC,0.00020835,0.00020835,0.00020376,0.00020513,0.0261870287509069,127.66064813
1660867200000,2022-08-19 00:00:00,NEAR/BTC,0.00020909,0.00021318,0.00020821,0.00020823,0.0037932048783948,18.21641876
1660863600000,2022-08-18 23:00:00,NEAR/BTC,0.00021714,0.00021797,0.00020844,0.00020916,0.0185699134132848,88.78329228
1660860000000,2022-08-18 22:00:00,NEAR/BTC,0.00021886,0.00021925,0.00021721,0.00021721,0.0026211740813384,12.06746504
1660856400000,2022-08-18 21:00:00,NEAR/BTC,0.00021952,0.0002196,0.00021841,0.0002191,0.003131022853952,14.29038272
1660852800000,2022-08-18 20:00:00,NEAR/BTC,0.0002185,0.0002194,0.00021816,0.00021916,0.0027789488,12.68
1660849200000,2022-08-18 19:00:00,NEAR/BTC,0.00021872,0.00021948,0.00021809,0.00021859,0.0027717212,12.68
1660845600000,2022-08-18 18:00:00,NEAR/BTC,0.00021725,0.00021911,0.00021673,0.00021871,0.0028694752,13.12
1660842000000,2022-08-18 17:00:00,NEAR/BTC,0.00021702,0.00021789,0.00021654,0.00021692,0.0028785284,13.27
1660838400000,2022-08-18 16:00:00,NEAR/BTC,0.0002187,0.00021879,0.0002159,0.00021697,0.0029356041,13.53
1660834800000,2022-08-18 15:00:00,NEAR/BTC,0.00021742,0.0002189,0.00021716,0.00021837,0.0029589135000000003,13.55
1660831200000,2022-08-18 14:00:00,NEAR/BTC,0.00021691,0.00021806,0.00021652,0.0002177,0.002777852,12.76
1660827600000,2022-08-18 13:00:00,NEAR/BTC,0.0002193,0.00021942,0.00021641,0.00021659,0.002729034,12.6
1660824000000,2022-08-18 12:00:00,NEAR/BTC,0.00021983,0.00022031,0.00021799,0.00021886,0.0026285086,12.01
1660820400000,2022-08-18 11:00:00,NEAR/BTC,0.00021858,0.00022026,0.00021858,0.00021952,0.0026518016000000003,12.08
1660816800000,2022-08-18 10:00:00,NEAR/BTC,0.00021992,0.00022071,0.00021882,0.00021882,0.0027111798,12.39
1660813200000,2022-08-18 09:00:00,NEAR/BTC,0.00021919,0.00022043,0.00021814,0.00021994,0.0027228572000000005,12.38
1660809600000,2022-08-18 08:00:00,NEAR/BTC,0.00021891,0.00022032,0.00021863,0.00021913,0.002914429,13.3
1660806000000,2022-08-18 07:00:00,NEAR/BTC,0.00021651,0.00021984,0.00021648,0.00021935,0.0033066776940034997,15.07489261
1660802400000,2022-08-18 06:00:00,NEAR/BTC,0.00021703,0.00021749,0.00021617,0.00021667,0.0030442135,14.05
1660798800000,2022-08-18 05:00:00,NEAR/BTC,0.00021558,0.00021808,0.00021518,0.00021769,0.005035514166125301,23.13158237
1660795200000,2022-08-18 04:00:00,NEAR/BTC,0.00021696,0.00021696,0.00021469,0.00021563,0.0051900019092985,24.06901595
1660791600000,2022-08-18 03:00:00,NEAR/BTC,0.0002168,0.00021781,0.00021634,0.00021679,0.002623159,12.1
1660788000000,2022-08-18 02:00:00,NEAR/BTC,0.00021665,0.000217,0.00021529,0.00021672,0.0025074504,11.57
1660784400000,2022-08-18 01:00:00,NEAR/BTC,0.00021518,0.00021739,0.00021434,0.00021676,0.0032253888000000003,14.88
1660780800000,2022-08-18 00:00:00,NEAR/BTC,0.00021365,0.00021606,0.00021185,0.00021519,0.0028641789,13.31
1660777200000,2022-08-17 23:00:00,NEAR/BTC,0.00021285,0.00021353,0.00021197,0.00021353,0.0028121901,13.17
1660773600000,2022-08-17 22:00:00,NEAR/BTC,0.0002137,0.00021417,0.0002126,0.00021296,0.0027216287999999996,12.78
1660770000000,2022-08-17 21:00:00,NEAR/BTC,0.00021698,0.00021718,0.00021192,0.00021391,0.0026524839978608996,12.39999999
1660766400000,2022-08-17 20:00:00,NEAR/BTC,0.00021723,0.00021804,0.00021667,0.00021704,0.0026407812270471996,12.16725593
1660762800000,2022-08-17 19:00:00,NEAR/BTC,0.00021754,0.00021775,0.00021621,0.00021726,0.0027622557131382,12.71405557
1660759200000,2022-08-17 18:00:00,NEAR/BTC,0.00021743,0.00021843,0.00021668,0.0002173,0.002635849,12.13
1660755600000,2022-08-17 17:00:00,NEAR/BTC,0.00021701,0.00021802,0.00021687,0.00021739,0.0029325911,13.49
1660752000000,2022-08-17 16:00:00,NEAR/BTC,0.00021592,0.00021812,0.00021574,0.00021711,0.004266085105071301,19.64941783
1660748400000,2022-08-17 15:00:00,NEAR/BTC,0.00021566,0.00021715,0.00021526,0.00021587,0.004269478580483901,19.77800797
1660744800000,2022-08-17 14:00:00,NEAR/BTC,0.00021639,0.00021737,0.00021538,0.0002155,0.00689920643743,32.01487906
1660741200000,2022-08-17 13:00:00,NEAR/BTC,0.00021711,0.00021711,0.00021492,0.00021609,0.013496977789136099,62.45998329
1660737600000,2022-08-17 12:00:00,NEAR/BTC,0.00022101,0.00022176,0.00021612,0.00021748,0.0354104282321264,162.82153868
1660734000000,2022-08-17 11:00:00,NEAR/BTC,0.00022046,0.00022207,0.0002198,0.00022138,0.0027274016,12.32
1660730400000,2022-08-17 10:00:00,NEAR/BTC,0.00022401,0.00022419,0.00021943,0.00021943,0.0024400616,11.12
1660726800000,2022-08-17 09:00:00,NEAR/BTC,0.00022185,0.00022504,0.00022185,0.00022316,0.0027805736000000004,12.46
1660723200000,2022-08-17 08:00:00,NEAR/BTC,0.0002227,0.00022444,0.00021988,0.0002212,0.002716336,12.28
1660719600000,2022-08-17 07:00:00,NEAR/BTC,0.00022361,0.00022422,0.00022138,0.00022253,0.034138971568856,153.4128952
1660716000000,2022-08-17 06:00:00,NEAR/BTC,0.00022393,0.00022529,0.00021788,0.00022358,0.035589293260689,159.17923455
1660712400000,2022-08-17 05:00:00,NEAR/BTC,0.00022339,0.00022653,0.0002228,0.00022395,0.007512223245116999,33.54419846
1660708800000,2022-08-17 04:00:00,NEAR/BTC,0.00022491,0.00022567,0.00022236,0.0002235,0.002594835,11.61
1660705200000,2022-08-17 03:00:00,NEAR/BTC,0.00022239,0.00022534,0.00022131,0.00022534,0.0028573111977466003,12.67999999
1660701600000,2022-08-17 02:00:00,NEAR/BTC,0.0002233,0.00022443,0.00022135,0.00022235,0.0028927735,13.01
1660698000000,2022-08-17 01:00:00,NEAR/BTC,0.00022487,0.00022577,0.00022132,0.00022314,0.0028271838,12.67
1660694400000,2022-08-17 00:00:00,NEAR/BTC,0.00022139,0.00022683,0.00021922,0.00022451,0.0029433261,13.11
1660690800000,2022-08-16 23:00:00,NEAR/BTC,0.00022188,0.0002226,0.00021955,0.00022151,0.0025562253999999998,11.54
1660687200000,2022-08-16 22:00:00,NEAR/BTC,0.00022236,0.00022253,0.00021973,0.00022213,0.0028299362,12.74
1660683600000,2022-08-16 21:00:00,NEAR/BTC,0.00022434,0.00022622,0.00022052,0.00022195,0.0025679615000000003,11.57
1660680000000,2022-08-16 20:00:00,NEAR/BTC,0.00022177,0.00022392,0.00022149,0.00022392,0.0029035546252416003,12.96692848
1660676400000,2022-08-16 19:00:00,NEAR/BTC,0.00022238,0.00022306,0.00022105,0.00022179,0.0035518955400792003,16.01467848
1660672800000,2022-08-16 18:00:00,NEAR/BTC,0.00022218,0.00022328,0.00022064,0.00022198,0.0034817054244038,15.68477081
1660669200000,2022-08-16 17:00:00,NEAR/BTC,0.00022241,0.00022293,0.00022194,0.00022232,0.0028079016,12.63
1660665600000,2022-08-16 16:00:00,NEAR/BTC,0.00022509,0.00022555,0.0002213,0.00022267,0.0040691611133803,18.27440209
1660662000000,2022-08-16 15:00:00,NEAR/BTC,0.00022678,0.00022724,0.00022486,0.00022504,0.003105552,13.8
1660658400000,2022-08-16 14:00:00,NEAR/BTC,0.00022504,0.0002267,0.00022469,0.0002267,0.003259946,14.38
1660654800000,2022-08-16 13:00:00,NEAR/BTC,0.00022642,0.00022723,0.00022466,0.000225,0.00283387499775,12.59499999
1660651200000,2022-08-16 12:00:00,NEAR/BTC,0.00022808,0.00022811,0.00022655,0.00022705,0.005125497753027,22.57431294
1660647600000,2022-08-16 11:00:00,NEAR/BTC,0.00022888,0.0002297,0.00022653,0.00022756,0.0088924186185968,39.07724828
1660644000000,2022-08-16 10:00:00,NEAR/BTC,0.00022577,0.00022868,0.00022503,0.00022868,0.00314994071147,13.77444775
1660640400000,2022-08-16 09:00:00,NEAR/BTC,0.00022418,0.00022611,0.00022337,0.00022563,0.0027842742,12.34
1660636800000,2022-08-16 08:00:00,NEAR/BTC,0.00022445,0.00022451,0.00022327,0.0002241,0.003236135696847,14.44058767
1660633200000,2022-08-16 07:00:00,NEAR/BTC,0.00022325,0.00022437,0.00022304,0.00022367,0.0026236101702365,11.72982595
1660629600000,2022-08-16 06:00:00,NEAR/BTC,0.00022445,0.00022537,0.00022297,0.00022326,0.004048022985891599,18.13142966
1660626000000,2022-08-16 05:00:00,NEAR/BTC,0.00022346,0.00022575,0.00022235,0.00022337,0.004378476483413199,19.60190036
1660622400000,2022-08-16 04:00:00,NEAR/BTC,0.00022354,0.00022424,0.00022313,0.00022339,0.0029331107,13.13
1660618800000,2022-08-16 03:00:00,NEAR/BTC,0.00022328,0.00022413,0.0002222,0.0002236,0.0036390154897719997,16.27466677
1660615200000,2022-08-16 02:00:00,NEAR/BTC,0.00022491,0.00022513,0.00022343,0.00022389,0.0028031552148879003,12.52023411
1660611600000,2022-08-16 01:00:00,NEAR/BTC,0.00022439,0.00022529,0.00022403,0.000225,0.0032960439045,14.64908402
1660608000000,2022-08-16 00:00:00,NEAR/BTC,0.000224,0.00022522,0.00022252,0.00022438,0.0032468736742935996,14.47042372
1660604400000,2022-08-15 23:00:00,NEAR/BTC,0.00022307,0.0002246,0.00022227,0.00022427,0.0026432631792974,11.78607562
1660600800000,2022-08-15 22:00:00,NEAR/BTC,0.0002252,0.00022646,0.00022333,0.00022333,0.0026419939,11.83
1660597200000,2022-08-15 21:00:00,NEAR/BTC,0.00022499,0.0002263,0.00022456,0.00022536,0.0027744262958880003,12.3110858
1660593600000,2022-08-15 20:00:00,NEAR/BTC,0.00022521,0.00022568,0.00022435,0.00022497,0.0035097785626206,15.60109598
1660590000000,2022-08-15 19:00:00,NEAR/BTC,0.00022505,0.00022633,0.00022431,0.0002254,0.004494291356828,19.93918082
1660586400000,2022-08-15 18:00:00,NEAR/BTC,0.00022641,0.00022641,0.00022501,0.00022527,0.0027550521,12.23
1660582800000,2022-08-15 17:00:00,NEAR/BTC,0.00022915,0.00022937,0.00022645,0.00022645,0.003007256,13.28
1660579200000,2022-08-15 16:00:00,NEAR/BTC,0.00022759,0.00022954,0.0002269,0.00022888,0.004312564982244,18.84203505
1660575600000,2022-08-15 15:00:00,NEAR/BTC,0.00022719,0.00022801,0.00022683,0.00022767,0.0025362438,11.14
1660572000000,2022-08-15 14:00:00,NEAR/BTC,0.00022834,0.00022845,0.00022674,0.0002274,0.0027742799999999996,12.2
1660568400000,2022-08-15 13:00:00,NEAR/BTC,0.00022664,0.00022853,0.00022664,0.00022853,0.0113668034482472,49.73878024
1660564800000,2022-08-15 12:00:00,NEAR/BTC,0.0002273,0.00022881,0.00022644,0.00022669,0.0025661308,11.32
1660561200000,2022-08-15 11:00:00,NEAR/BTC,0.00022771,0.0002283,0.00022707,0.0002274,0.003186389040534,14.01226491
1660557600000,2022-08-15 10:00:00,NEAR/BTC,0.00022817,0.00022825,0.00022716,0.00022765,0.003204939605577,14.07836418
1660554000000,2022-08-15 09:00:00,NEAR/BTC,0.00022882,0.00022907,0.00022731,0.00022823,0.0030103536999999997,13.19
1660550400000,2022-08-15 08:00:00,NEAR/BTC,0.00022822,0.00022918,0.00022658,0.00022902,0.0029291658,12.79
1660546800000,2022-08-15 07:00:00,NEAR/BTC,0.00022683,0.00022876,0.00022641,0.00022774,0.0030813222,13.53
1660543200000,2022-08-15 06:00:00,NEAR/BTC,0.00023387,0.00023387,0.00022614,0.00022708,0.0044411602043256,19.55768982
1660539600000,2022-08-15 05:00:00,NEAR/BTC,0.00023182,0.00023642,0.00023105,0.00023176,0.0038882724369616,16.77715066
1660536000000,2022-08-15 04:00:00,NEAR/BTC,0.00023211,0.00023363,0.00023132,0.00023181,0.0028396725,12.25
1660532400000,2022-08-15 03:00:00,NEAR/BTC,0.00023256,0.0002333,0.00023036,0.00023239,0.0029374096,12.64
1660528800000,2022-08-15 02:00:00,NEAR/BTC,0.00023196,0.00023381,0.00023122,0.00023278,0.0028831714030688,12.38582096
1660525200000,2022-08-15 01:00:00,NEAR/BTC,0.00023253,0.0002333,0.00023207,0.00023223,0.0029662045761707995,12.77270196
1660521600000,2022-08-15 00:00:00,NEAR/BTC,0.0002313,0.00023305,0.00023022,0.00023261,0.0032076919,13.79
1660518000000,2022-08-14 23:00:00,NEAR/BTC,0.00023111,0.00023182,0.00023051,0.00023117,0.0029404824,12.72
1660514400000,2022-08-14 22:00:00,NEAR/BTC,0.00023058,0.00023165,0.00022945,0.00023139,0.003967734872907,17.1473913
1660510800000,2022-08-14 21:00:00,NEAR/BTC,0.00023143,0.00023165,0.00023037,0.00023041,0.0031312719,13.59
1660507200000,2022-08-14 20:00:00,NEAR/BTC,0.00023105,0.00023195,0.00023105,0.00023118,0.0028360947726252,12.26790714
1660503600000,2022-08-14 19:00:00,NEAR/BTC,0.00023166,0.00023185,0.00023092,0.0002312,0.002931616,12.68
1660500000000,2022-08-14 18:00:00,NEAR/BTC,0.00023062,0.00023175,0.00023046,0.00023159,0.0029217616101107,12.61609573
1660496400000,2022-08-14 17:00:00,NEAR/BTC,0.00022927,0.00023104,0.00022827,0.00023064,0.002686956,11.65
1660492800000,2022-08-14 16:00:00,NEAR/BTC,0.00023408,0.00023437,0.00022949,0.00022949,0.0084527622507802,36.83281298
1660489200000,2022-08-14 15:00:00,NEAR/BTC,0.00023386,0.00023464,0.00023375,0.00023422,0.0029371187999999997,12.54
1660485600000,2022-08-14 14:00:00,NEAR/BTC,0.00023379,0.00023475,0.00023373,0.00023441,0.0030895238,13.18
1660482000000,2022-08-14 13:00:00,NEAR/BTC,0.00023552,0.00023571,0.00023338,0.00023409,0.0033451993601568003,14.29022752
1660478400000,2022-08-14 12:00:00,NEAR/BTC,0.00023537,0.00023577,0.00023401,0.00023565,0.002986880042841,12.67506914
1660474800000,2022-08-14 11:00:00,NEAR/BTC,0.00023681,0.00023716,0.00023448,0.00023551,0.0055769924495406,23.68049106
1660471200000,2022-08-14 10:00:00,NEAR/BTC,0.00023744,0.00023753,0.00023653,0.00023656,0.0027013412858192002,11.41926482
1660467600000,2022-08-14 09:00:00,NEAR/BTC,0.00023748,0.00023784,0.00023675,0.00023743,0.0051655529479985,21.75610895
1660464000000,2022-08-14 08:00:00,NEAR/BTC,0.00023751,0.00023756,0.00023629,0.00023728,0.0032009072000000003,13.49
1660460400000,2022-08-14 07:00:00,NEAR/BTC,0.00023837,0.00023837,0.00023647,0.00023724,0.0028990728,12.22
1660456800000,2022-08-14 06:00:00,NEAR/BTC,0.00023807,0.00023869,0.00023774,0.00023847,0.0032813472,13.76
1660453200000,2022-08-14 05:00:00,NEAR/BTC,0.00023786,0.00023824,0.00023749,0.00023824,0.0030875904,12.96
1660449600000,2022-08-14 04:00:00,NEAR/BTC,0.00023889,0.00023906,0.00023723,0.00023767,0.0032441955,13.65
1660446000000,2022-08-14 03:00:00,NEAR/BTC,0.00023794,0.00023887,0.00023701,0.0002388,0.0030948480000000003,12.96
1660442400000,2022-08-14 02:00:00,NEAR/BTC,0.00023811,0.00023885,0.00023764,0.00023822,0.0032088234,13.47
1660438800000,2022-08-14 01:00:00,NEAR/BTC,0.00023847,0.00023892,0.00023698,0.00023818,0.0034226466,14.37
1660435200000,2022-08-14 00:00:00,NEAR/BTC,0.00024099,0.00024101,0.00023861,0.00023861,0.0033751384476139,14.14499999
1660431600000,2022-08-13 23:00:00,NEAR/BTC,0.00024171,0.00024224,0.00023997,0.00024055,0.0033268065,13.83
1660428000000,2022-08-13 22:00:00,NEAR/BTC,0.00024171,0.0002423,0.00024103,0.00024156,0.0026523288,10.98
1660424400000,2022-08-13 21:00:00,NEAR/BTC,0.00024173,0.00024225,0.00024128,0.00024144,0.0026582544,11.01
1660420800000,2022-08-13 20:00:00,NEAR/BTC,0.00024115,0.00024243,0.00024055,0.00024181,0.0028412675,11.75
1660417200000,2022-08-13 19:00:00,NEAR/BTC,0.0002423,0.00024268,0.00024117,0.00024125,0.0033171875000000003,13.75
1660413600000,2022-08-13 18:00:00,NEAR/BTC,0.00024111,0.00024436,0.00024014,0.00024236,0.0428278764261804,176.71181889
1660410000000,2022-08-13 17:00:00,NEAR/BTC,0.00024037,0.00024143,0.00024034,0.00024106,0.0033001114,13.69
1660406400000,2022-08-13 16:00:00,NEAR/BTC,0.00024109,0.00024157,0.00024029,0.00024057,0.0105953880468051,44.04284843
1660402800000,2022-08-13 15:00:00,NEAR/BTC,0.00024065,0.00024152,0.00024026,0.00024128,0.0027216384,11.28
1660399200000,2022-08-13 14:00:00,NEAR/BTC,0.0002401,0.00024086,0.00023974,0.00024056,0.003025729532508,12.57785805
1660395600000,2022-08-13 13:00:00,NEAR/BTC,0.0002404,0.00024085,0.00024004,0.00024004,0.0029444286675352,12.26640838
1660392000000,2022-08-13 12:00:00,NEAR/BTC,0.00024172,0.00024178,0.00023941,0.00024041,0.0030820562,12.82
1660388400000,2022-08-13 11:00:00,NEAR/BTC,0.00024166,0.00024209,0.00023996,0.00024131,0.0034579723000000002,14.33
1660384800000,2022-08-13 10:00:00,NEAR/BTC,0.00024078,0.00024267,0.00024078,0.00024185,0.002810297,11.62
1660381200000,2022-08-13 09:00:00,NEAR/BTC,0.00024099,0.00024166,0.00024058,0.00024131,0.0036007458301013,14.92166023
1660377600000,2022-08-13 08:00:00,NEAR/BTC,0.0002404,0.0002419,0.00024001,0.00024085,0.0032225730000000003,13.38
1660374000000,2022-08-13 07:00:00,NEAR/BTC,0.00024111,0.00024289,0.00024009,0.00024058,0.0034860042,14.49
1660370400000,2022-08-13 06:00:00,NEAR/BTC,0.00023983,0.00024321,0.00023964,0.00024115,0.003274817,13.58
1660366800000,2022-08-13 05:00:00,NEAR/BTC,0.00024078,0.00024192,0.00023993,0.00023995,0.002980179,12.42
