https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPHA,Volume BTC
1660374000,2022-08-13 07:00:00,ALPHA/BTC,0.00000668,0.00000668,0.00000668,0.00000668,3.3851,0.000022612468
1660370400,2022-08-13 06:00:00,ALPHA/BTC,0.00000665,0.00000665,0.00000662,0.00000662,15.0607,0.000099897149
1660366800,2022-08-13 05:00:00,ALPHA/BTC,0.00000664,0.00000667,0.00000664,0.00000667,11.4531,0.000076277843
1660363200,2022-08-13 04:00:00,ALPHA/BTC,0.00000664,0.00000665,0.00000662,0.00000665,21.5994,0.00014322092
1660359600,2022-08-13 03:00:00,ALPHA/BTC,0.00000669,0.0000067,0.00000668,0.00000668,13.0822,0.000087426776
1660356000,2022-08-13 02:00:00,ALPHA/BTC,0.00000675,0.00000675,0.00000671,0.00000671,4.3685,0.000029381911
1660352400,2022-08-13 01:00:00,ALPHA/BTC,0.00000674,0.00000675,0.00000674,0.00000675,4.7013,0.000031702751
1660348800,2022-08-13 00:00:00,ALPHA/BTC,0.00000675,0.00000677,0.00000675,0.00000677,51.0989,0.00034551211
1660345200,2022-08-12 23:00:00,ALPHA/BTC,0.00000672,0.00000676,0.00000672,0.00000676,2.7299,0.000018391672
1660341600,2022-08-12 22:00:00,ALPHA/BTC,0.00000676,0.00000676,0.00000673,0.00000673,8.329,0.000056208124
1660338000,2022-08-12 21:00:00,ALPHA/BTC,0.00000676,0.00000676,0.00000676,0.00000676,8.9361,0.000060408036
1660334400,2022-08-12 20:00:00,ALPHA/BTC,0.00000673,0.00000673,0.00000673,0.00000673,6.2662,0.000042171526
1660330800,2022-08-12 19:00:00,ALPHA/BTC,0.00000677,0.00000677,0.00000676,0.00000676,10.8905,0.000073694526
1660327200,2022-08-12 18:00:00,ALPHA/BTC,0.00000683,0.00000683,0.00000676,0.00000676,2.2346,0.00001518165
1660323600,2022-08-12 17:00:00,ALPHA/BTC,0.00000677,0.00000683,0.00000677,0.00000683,122.9069,0.000832782499
1660320000,2022-08-12 16:00:00,ALPHA/BTC,0.00000679,0.00000679,0.00000678,0.00000678,5.7767,0.000039182029
1660316400,2022-08-12 15:00:00,ALPHA/BTC,0.00000679,0.00000681,0.00000679,0.0000068,12.9045,0.000087767309
1660312800,2022-08-12 14:00:00,ALPHA/BTC,0.00000679,0.00000679,0.00000671,0.00000671,8.7889,0.000059061071
1660309200,2022-08-12 13:00:00,ALPHA/BTC,0.00000671,0.00000671,0.0000067,0.0000067,3.8567,0.000025853427
1660305600,2022-08-12 12:00:00,ALPHA/BTC,0.00000667,0.00000674,0.00000667,0.00000674,3.3837,0.0000227226
1660302000,2022-08-12 11:00:00,ALPHA/BTC,0.00000668,0.00000672,0.00000668,0.00000671,3.8954,0.000026103288
1660298400,2022-08-12 10:00:00,ALPHA/BTC,0.00000675,0.00000675,0.00000671,0.00000671,8.8269,0.000059479539
1660294800,2022-08-12 09:00:00,ALPHA/BTC,0.00000677,0.00000682,0.00000676,0.00000682,1226.4877,0.008303360394
1660291200,2022-08-12 08:00:00,ALPHA/BTC,0.00000677,0.0000068,0.00000677,0.00000678,57.2277,0.000387767678
1660287600,2022-08-12 07:00:00,ALPHA/BTC,0.00000678,0.00000678,0.00000678,0.00000678,0,0
1660284000,2022-08-12 06:00:00,ALPHA/BTC,0.0000067,0.00000678,0.0000067,0.00000678,5.7292,0.000038698552
1660280400,2022-08-12 05:00:00,ALPHA/BTC,0.00000676,0.00000676,0.00000676,0.00000676,2.2886,0.000015470936
1660276800,2022-08-12 04:00:00,ALPHA/BTC,0.00000675,0.00000679,0.00000675,0.00000679,8.5509,0.000057935031
1660273200,2022-08-12 03:00:00,ALPHA/BTC,0.00000673,0.00000673,0.00000671,0.00000671,7.0685,0.000047515264
1660269600,2022-08-12 02:00:00,ALPHA/BTC,0.00000666,0.00000667,0.00000666,0.00000667,34.3992,0.000229109818
1660266000,2022-08-12 01:00:00,ALPHA/BTC,0.00000668,0.00000668,0.00000668,0.00000668,16.5428,0.000110505904
1660262400,2022-08-12 00:00:00,ALPHA/BTC,0.00000664,0.00000666,0.00000663,0.00000666,1169.972,0.007762397165
1660258800,2022-08-11 23:00:00,ALPHA/BTC,0.00000666,0.00000666,0.00000665,0.00000665,76.8209,0.00051161757
1660255200,2022-08-11 22:00:00,ALPHA/BTC,0.0000067,0.0000067,0.00000668,0.00000668,3.7657,0.000025204686
1660251600,2022-08-11 21:00:00,ALPHA/BTC,0.00000665,0.00000665,0.00000665,0.00000665,368.1087,0.002447922855
1660248000,2022-08-11 20:00:00,ALPHA/BTC,0.00000666,0.00000669,0.00000666,0.00000668,1110.704,0.007397434351
1660244400,2022-08-11 19:00:00,ALPHA/BTC,0.00000669,0.00000669,0.00000664,0.00000664,5.7062,0.000037966548
1660240800,2022-08-11 18:00:00,ALPHA/BTC,0.00000667,0.00000671,0.00000667,0.00000671,634.0179,0.004230506529
1660237200,2022-08-11 17:00:00,ALPHA/BTC,0.00000673,0.00000673,0.00000673,0.00000673,2.2128,0.000014892144
1660233600,2022-08-11 16:00:00,ALPHA/BTC,0.00000665,0.0000067,0.00000665,0.0000067,7.9929,0.000053311115
1660230000,2022-08-11 15:00:00,ALPHA/BTC,0.00000669,0.00000669,0.00000668,0.00000668,10.3123,0.000068936366
1660226400,2022-08-11 14:00:00,ALPHA/BTC,0.00000662,0.00000667,0.00000662,0.00000665,5.2467,0.000034887026
1660222800,2022-08-11 13:00:00,ALPHA/BTC,0.00000663,0.00000663,0.00000663,0.00000663,1.5285,0.000010133955
1660219200,2022-08-11 12:00:00,ALPHA/BTC,0.00000667,0.00000671,0.00000666,0.00000667,12.397,0.000082759806
1660215600,2022-08-11 11:00:00,ALPHA/BTC,0.00000672,0.00000674,0.00000672,0.00000674,1485.6826,0.00999999958
1660212000,2022-08-11 10:00:00,ALPHA/BTC,0.00000669,0.00000672,0.00000669,0.00000672,11.68,0.000078344085
1660208400,2022-08-11 09:00:00,ALPHA/BTC,0.00000667,0.00000674,0.00000667,0.00000671,7.7669,0.000051938767
1660204800,2022-08-11 08:00:00,ALPHA/BTC,0.00000673,0.00000675,0.00000673,0.00000673,8.7683,0.000059030963
1660201200,2022-08-11 07:00:00,ALPHA/BTC,0.00000671,0.00000671,0.00000669,0.00000669,23.6716,0.000158612208
1660197600,2022-08-11 06:00:00,ALPHA/BTC,0.00000679,0.0000068,0.00000674,0.0000068,26.3809,0.000179154788
1660194000,2022-08-11 05:00:00,ALPHA/BTC,0.00000683,0.00000683,0.00000679,0.00000681,6.3098,0.000042935498
1660190400,2022-08-11 04:00:00,ALPHA/BTC,0.00000684,0.00000684,0.00000684,0.00000684,11.0592,0.000075644928
1660186800,2022-08-11 03:00:00,ALPHA/BTC,0.00000689,0.00000689,0.00000686,0.00000686,15.9864,0.000109723555
1660183200,2022-08-11 02:00:00,ALPHA/BTC,0.0000069,0.00000692,0.0000068,0.00000683,601.5475,0.004117779672
1660179600,2022-08-11 01:00:00,ALPHA/BTC,0.00000695,0.00000695,0.00000694,0.00000694,4.2449,0.000029491132
1660176000,2022-08-11 00:00:00,ALPHA/BTC,0.00000696,0.000007,0.00000696,0.00000698,5.0402,0.000035189544
1660172400,2022-08-10 23:00:00,ALPHA/BTC,0.00000692,0.00000693,0.00000692,0.00000693,8.0801,0.000055937101
1660168800,2022-08-10 22:00:00,ALPHA/BTC,0.00000693,0.00000695,0.00000693,0.00000695,6.7775,0.000047067595
1660165200,2022-08-10 21:00:00,ALPHA/BTC,0.00000691,0.00000692,0.00000685,0.00000685,44.4985,0.000305905321
1660161600,2022-08-10 20:00:00,ALPHA/BTC,0.00000694,0.00000694,0.00000694,0.00000694,0,0
1660158000,2022-08-10 19:00:00,ALPHA/BTC,0.00000694,0.00000694,0.00000694,0.00000694,2.6678,0.000018514532
1660154400,2022-08-10 18:00:00,ALPHA/BTC,0.00000692,0.00000695,0.0000069,0.00000695,5.195,0.000035969863
1660150800,2022-08-10 17:00:00,ALPHA/BTC,0.00000689,0.00000689,0.00000688,0.00000688,270.4197,0.001860550179
1660147200,2022-08-10 16:00:00,ALPHA/BTC,0.0000069,0.00000691,0.0000069,0.00000691,20.7154,0.000143036928
1660143600,2022-08-10 15:00:00,ALPHA/BTC,0.00000695,0.00000695,0.00000691,0.00000691,9.8773,0.000068476775
1660140000,2022-08-10 14:00:00,ALPHA/BTC,0.00000691,0.00000697,0.00000691,0.00000695,321.3551,0.002221143997
1660136400,2022-08-10 13:00:00,ALPHA/BTC,0.000007,0.000007,0.000007,0.000007,4.3732,0.0000306124
1660132800,2022-08-10 12:00:00,ALPHA/BTC,0.00000692,0.00000699,0.00000692,0.00000699,54.0694,0.00037607217
1660129200,2022-08-10 11:00:00,ALPHA/BTC,0.00000694,0.00000698,0.00000694,0.00000698,22.239,0.00015514602
1660125600,2022-08-10 10:00:00,ALPHA/BTC,0.00000691,0.00000691,0.0000069,0.0000069,3.6834,0.00002543601
1660122000,2022-08-10 09:00:00,ALPHA/BTC,0.00000687,0.00000687,0.00000687,0.00000687,0,0
1660118400,2022-08-10 08:00:00,ALPHA/BTC,0.00000687,0.00000687,0.00000687,0.00000687,0,0
1660114800,2022-08-10 07:00:00,ALPHA/BTC,0.00000687,0.00000687,0.00000687,0.00000687,5.7929,0.000039797223
1660111200,2022-08-10 06:00:00,ALPHA/BTC,0.00000689,0.00000695,0.00000689,0.00000695,17.638,0.000122349336
1660107600,2022-08-10 05:00:00,ALPHA/BTC,0.0000069,0.00000694,0.0000069,0.00000691,8.6448,0.000059758065
1660104000,2022-08-10 04:00:00,ALPHA/BTC,0.00000686,0.00000686,0.00000686,0.00000686,3.2391,0.000022220226
1660100400,2022-08-10 03:00:00,ALPHA/BTC,0.0000069,0.0000069,0.00000688,0.00000688,3.3769,0.00002327621
1660096800,2022-08-10 02:00:00,ALPHA/BTC,0.00000689,0.0000069,0.00000689,0.00000689,6.2371,0.000042991024
1660093200,2022-08-10 01:00:00,ALPHA/BTC,0.0000069,0.00000694,0.00000689,0.0000069,18.6012,0.000128731505
1660089600,2022-08-10 00:00:00,ALPHA/BTC,0.00000693,0.00000693,0.00000685,0.00000685,685.1077,0.004693368018
1660086000,2022-08-09 23:00:00,ALPHA/BTC,0.00000694,0.00000694,0.00000692,0.00000692,23.2489,0.00016091007
1660082400,2022-08-09 22:00:00,ALPHA/BTC,0.00000693,0.00000693,0.00000693,0.00000693,23.4952,0.000162821736
1660078800,2022-08-09 21:00:00,ALPHA/BTC,0.00000693,0.00000693,0.00000693,0.00000693,12.4305,0.000086143365
1660075200,2022-08-09 20:00:00,ALPHA/BTC,0.00000696,0.00000696,0.00000696,0.00000696,13.5407,0.000094243272
1660071600,2022-08-09 19:00:00,ALPHA/BTC,0.00000693,0.00000695,0.00000693,0.00000693,356.9727,0.002473921783
1660068000,2022-08-09 18:00:00,ALPHA/BTC,0.00000693,0.00000697,0.00000693,0.00000697,6.9818,0.000048570778
1660064400,2022-08-09 17:00:00,ALPHA/BTC,0.00000693,0.00000693,0.00000693,0.00000693,3.6403,0.000025227279
1660060800,2022-08-09 16:00:00,ALPHA/BTC,0.00000689,0.00000698,0.00000688,0.00000692,24.4409,0.000170193189
1660057200,2022-08-09 15:00:00,ALPHA/BTC,0.00000691,0.00000691,0.00000686,0.00000686,13.2705,0.000091360065
1660053600,2022-08-09 14:00:00,ALPHA/BTC,0.00000684,0.0000069,0.00000684,0.0000069,177.8283,0.001216889856
1660050000,2022-08-09 13:00:00,ALPHA/BTC,0.00000698,0.00000703,0.00000687,0.00000687,206.7072,0.001428209698
1660046400,2022-08-09 12:00:00,ALPHA/BTC,0.00000694,0.000007,0.00000694,0.000007,182.7998,0.001269218754
1660042800,2022-08-09 11:00:00,ALPHA/BTC,0.00000704,0.00000704,0.00000697,0.00000697,10.0475,0.00007061819
1660039200,2022-08-09 10:00:00,ALPHA/BTC,0.00000699,0.000007,0.00000699,0.000007,544.5149,0.003811549488
1660035600,2022-08-09 09:00:00,ALPHA/BTC,0.0000071,0.0000071,0.00000698,0.00000698,155.0471,0.001089538528
1660032000,2022-08-09 08:00:00,ALPHA/BTC,0.00000721,0.00000721,0.00000706,0.00000706,11.0802,0.000078876462
1660028400,2022-08-09 07:00:00,ALPHA/BTC,0.00000722,0.00000722,0.00000719,0.00000719,12.4666,0.000089809013
1660024800,2022-08-09 06:00:00,ALPHA/BTC,0.00000727,0.00000727,0.00000727,0.00000727,0,0
1660021200,2022-08-09 05:00:00,ALPHA/BTC,0.00000729,0.00000729,0.00000727,0.00000727,26.875,0.000195846968
1660017600,2022-08-09 04:00:00,ALPHA/BTC,0.00000726,0.00000726,0.00000726,0.00000726,0,0
1660014000,2022-08-09 03:00:00,ALPHA/BTC,0.00000726,0.00000726,0.00000726,0.00000726,52.8692,0.000383830392
1660010400,2022-08-09 02:00:00,ALPHA/BTC,0.00000726,0.00000726,0.00000726,0.00000726,4.6714,0.000033914364
1660006800,2022-08-09 01:00:00,ALPHA/BTC,0.00000725,0.0000073,0.00000724,0.00000724,7.6731,0.000055696888
1660003200,2022-08-09 00:00:00,ALPHA/BTC,0.00000725,0.00000732,0.00000725,0.00000731,15.3835,0.000112427532
1659999600,2022-08-08 23:00:00,ALPHA/BTC,0.0000073,0.0000073,0.0000073,0.0000073,1.8802,0.00001372546
1659996000,2022-08-08 22:00:00,ALPHA/BTC,0.00000739,0.00000739,0.0000071,0.0000071,5440.859,0.038806742873
1659992400,2022-08-08 21:00:00,ALPHA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,9.8172,0.000071763732
1659988800,2022-08-08 20:00:00,ALPHA/BTC,0.0000073,0.0000073,0.0000073,0.0000073,0,0
1659985200,2022-08-08 19:00:00,ALPHA/BTC,0.0000073,0.0000073,0.0000073,0.0000073,1.4276,0.00001042148
1659981600,2022-08-08 18:00:00,ALPHA/BTC,0.00000732,0.00000735,0.00000731,0.00000731,26.9876,0.00019799003
1659978000,2022-08-08 17:00:00,ALPHA/BTC,0.00000732,0.00000732,0.00000732,0.00000732,2.0018,0.000014653176
1659974400,2022-08-08 16:00:00,ALPHA/BTC,0.00000733,0.00000737,0.00000728,0.00000729,27.9648,0.000205642075
1659970800,2022-08-08 15:00:00,ALPHA/BTC,0.00000733,0.00000733,0.00000732,0.00000732,6.0277,0.00004414524
1659967200,2022-08-08 14:00:00,ALPHA/BTC,0.00000739,0.00000745,0.00000734,0.00000741,62.9927,0.000466315517
1659963600,2022-08-08 13:00:00,ALPHA/BTC,0.00000747,0.00000747,0.00000737,0.00000739,13.628,0.000100758858
1659960000,2022-08-08 12:00:00,ALPHA/BTC,0.00000749,0.00000752,0.00000749,0.00000752,5.1369,0.000038589525
1659956400,2022-08-08 11:00:00,ALPHA/BTC,0.0000075,0.00000757,0.0000075,0.00000752,35.0558,0.000263687173
1659952800,2022-08-08 10:00:00,ALPHA/BTC,0.00000752,0.00000752,0.00000743,0.00000743,9.2953,0.00006921608
1659949200,2022-08-08 09:00:00,ALPHA/BTC,0.00000747,0.00000747,0.00000746,0.00000746,6.1455,0.000045882078
1659945600,2022-08-08 08:00:00,ALPHA/BTC,0.00000748,0.00000752,0.00000743,0.00000751,16.3405,0.000122310476
1659942000,2022-08-08 07:00:00,ALPHA/BTC,0.00000753,0.00000753,0.00000753,0.00000753,0,0
1659938400,2022-08-08 06:00:00,ALPHA/BTC,0.00000753,0.00000753,0.00000753,0.00000753,1.1641,0.000008765673
1659934800,2022-08-08 05:00:00,ALPHA/BTC,0.00000757,0.00000757,0.00000757,0.00000757,8.562,0.00006481434
1659931200,2022-08-08 04:00:00,ALPHA/BTC,0.00000754,0.0000076,0.00000754,0.0000076,5.6814,0.00004301178
1659927600,2022-08-08 03:00:00,ALPHA/BTC,0.00000759,0.00000759,0.00000755,0.00000755,9.0421,0.000068565183
1659924000,2022-08-08 02:00:00,ALPHA/BTC,0.00000753,0.00000759,0.00000753,0.00000759,1.1457,0.000008628225
1659920400,2022-08-08 01:00:00,ALPHA/BTC,0.00000757,0.00000762,0.00000757,0.00000762,3.1129,0.000023668968
1659916800,2022-08-08 00:00:00,ALPHA/BTC,0.00000753,0.0000076,0.00000753,0.0000076,8.6045,0.000065253407
1659913200,2022-08-07 23:00:00,ALPHA/BTC,0.00000753,0.00000753,0.00000752,0.00000753,4.681,0.000035233354
1659909600,2022-08-07 22:00:00,ALPHA/BTC,0.00000762,0.00000762,0.00000754,0.00000754,16.304,0.000123219008
1659906000,2022-08-07 21:00:00,ALPHA/BTC,0.00000772,0.00000772,0.00000761,0.00000761,60.3058,0.00046124443
1659902400,2022-08-07 20:00:00,ALPHA/BTC,0.00000774,0.00000774,0.00000774,0.00000774,1.1495,0.00000889713
1659898800,2022-08-07 19:00:00,ALPHA/BTC,0.0000077,0.0000077,0.00000768,0.00000768,10.3051,0.000079261894
1659895200,2022-08-07 18:00:00,ALPHA/BTC,0.00000766,0.0000077,0.00000766,0.00000767,8.2267,0.000063111064
1659891600,2022-08-07 17:00:00,ALPHA/BTC,0.00000762,0.00000762,0.00000762,0.00000762,4.1487,0.000031613094
1659888000,2022-08-07 16:00:00,ALPHA/BTC,0.0000077,0.0000077,0.0000077,0.0000077,8.3899,0.00006460223
1659884400,2022-08-07 15:00:00,ALPHA/BTC,0.00000773,0.00000773,0.00000766,0.00000767,10.4247,0.000080303382
1659880800,2022-08-07 14:00:00,ALPHA/BTC,0.00000766,0.00000772,0.00000762,0.00000766,569.896,0.004362746703
1659877200,2022-08-07 13:00:00,ALPHA/BTC,0.00000764,0.00000764,0.00000761,0.00000763,9.1323,0.000069574159
1659873600,2022-08-07 12:00:00,ALPHA/BTC,0.00000762,0.00000762,0.00000759,0.00000759,16.3416,0.000124329165
1659870000,2022-08-07 11:00:00,ALPHA/BTC,0.00000766,0.00000769,0.00000765,0.00000765,11.1091,0.000085117392
1659866400,2022-08-07 10:00:00,ALPHA/BTC,0.00000764,0.00000769,0.00000761,0.00000763,107.729,0.000822299541
1659862800,2022-08-07 09:00:00,ALPHA/BTC,0.00000763,0.00000763,0.00000762,0.00000762,542.2644,0.004132081012
1659859200,2022-08-07 08:00:00,ALPHA/BTC,0.00000771,0.00000774,0.00000764,0.00000768,46.2432,0.000356039682
1659855600,2022-08-07 07:00:00,ALPHA/BTC,0.00000768,0.00000768,0.00000768,0.00000768,1.5464,0.000011876352
1659852000,2022-08-07 06:00:00,ALPHA/BTC,0.00000777,0.00000777,0.0000077,0.0000077,14.4238,0.000111616841
1659848400,2022-08-07 05:00:00,ALPHA/BTC,0.0000077,0.0000077,0.00000769,0.00000769,6.3223,0.000048666406
1659844800,2022-08-07 04:00:00,ALPHA/BTC,0.00000772,0.00000773,0.00000768,0.00000773,4190.3859,0.032224231885
1659841200,2022-08-07 03:00:00,ALPHA/BTC,0.00000779,0.00000784,0.00000768,0.00000768,28.4791,0.000220216481
1659837600,2022-08-07 02:00:00,ALPHA/BTC,0.00000763,0.00000774,0.00000763,0.00000774,26.9952,0.000208038162
1659834000,2022-08-07 01:00:00,ALPHA/BTC,0.00000762,0.00000762,0.00000762,0.00000762,6.1523,0.000046880526
1659830400,2022-08-07 00:00:00,ALPHA/BTC,0.00000756,0.00000756,0.00000756,0.00000756,3.5598,0.000026912088
1659826800,2022-08-06 23:00:00,ALPHA/BTC,0.00000765,0.00000769,0.00000765,0.00000769,12.8103,0.000098308665
1659823200,2022-08-06 22:00:00,ALPHA/BTC,0.00000764,0.00000764,0.00000763,0.00000763,3.7918,0.000028956231
1659819600,2022-08-06 21:00:00,ALPHA/BTC,0.0000076,0.0000076,0.0000076,0.0000076,32.613,0.0002478588
1659816000,2022-08-06 20:00:00,ALPHA/BTC,0.00000766,0.00000766,0.00000758,0.00000758,6.4671,0.000049176198
1659812400,2022-08-06 19:00:00,ALPHA/BTC,0.00000763,0.00000763,0.00000763,0.00000763,3.637,0.00002775031
1659808800,2022-08-06 18:00:00,ALPHA/BTC,0.0000076,0.00000766,0.0000076,0.00000766,6.1091,0.000046629626
1659805200,2022-08-06 17:00:00,ALPHA/BTC,0.00000769,0.00000769,0.00000769,0.00000769,0,0
1659801600,2022-08-06 16:00:00,ALPHA/BTC,0.00000772,0.00000772,0.00000769,0.00000769,1.4603,0.000011273246
1659798000,2022-08-06 15:00:00,ALPHA/BTC,0.0000077,0.0000077,0.0000077,0.0000077,0,0
1659794400,2022-08-06 14:00:00,ALPHA/BTC,0.00000765,0.0000077,0.00000765,0.0000077,558.1981,0.00427062537
1659790800,2022-08-06 13:00:00,ALPHA/BTC,0.00000766,0.00000766,0.00000766,0.00000766,9.2218,0.000070638988
1659787200,2022-08-06 12:00:00,ALPHA/BTC,0.00000767,0.00000767,0.00000767,0.00000767,3.8321,0.000029392207
1659783600,2022-08-06 11:00:00,ALPHA/BTC,0.00000771,0.00000771,0.00000771,0.00000771,0,0
1659780000,2022-08-06 10:00:00,ALPHA/BTC,0.00000766,0.00000771,0.00000766,0.00000771,6.8298,0.000052368728
1659776400,2022-08-06 09:00:00,ALPHA/BTC,0.00000772,0.00000772,0.00000763,0.00000763,43.7773,0.000337863124
1659772800,2022-08-06 08:00:00,ALPHA/BTC,0.00000768,0.0000077,0.00000765,0.00000766,29.6451,0.000227538829
1659769200,2022-08-06 07:00:00,ALPHA/BTC,0.00000755,0.00000765,0.00000755,0.00000765,398.4445,0.003015894806
1659765600,2022-08-06 06:00:00,ALPHA/BTC,0.00000758,0.00000762,0.00000751,0.00000755,37.3275,0.000280944823
1659762000,2022-08-06 05:00:00,ALPHA/BTC,0.00000746,0.00000757,0.00000746,0.00000757,327.931,0.002468347367
1659758400,2022-08-06 04:00:00,ALPHA/BTC,0.00000734,0.00000737,0.00000733,0.00000737,15.3713,0.000112923486
1659754800,2022-08-06 03:00:00,ALPHA/BTC,0.00000738,0.00000738,0.00000735,0.00000735,6.5016,0.000047832522
1659751200,2022-08-06 02:00:00,ALPHA/BTC,0.00000729,0.00000729,0.00000729,0.00000729,5.0876,0.000037088604
1659747600,2022-08-06 01:00:00,ALPHA/BTC,0.00000737,0.00000737,0.00000732,0.00000732,7.088,0.000052018189
1659744000,2022-08-06 00:00:00,ALPHA/BTC,0.00000734,0.00000734,0.00000732,0.00000732,187.1469,0.001373637846
1659740400,2022-08-05 23:00:00,ALPHA/BTC,0.0000073,0.00000734,0.0000073,0.00000734,19.7111,0.000144149726
1659736800,2022-08-05 22:00:00,ALPHA/BTC,0.00000729,0.00000734,0.00000728,0.00000734,15.5673,0.000113623546
1659733200,2022-08-05 21:00:00,ALPHA/BTC,0.00000737,0.00000737,0.00000729,0.00000729,9.9039,0.000072647447
1659729600,2022-08-05 20:00:00,ALPHA/BTC,0.00000729,0.00000731,0.00000729,0.00000731,7.9556,0.00005804749
1659726000,2022-08-05 19:00:00,ALPHA/BTC,0.00000735,0.00000735,0.00000732,0.00000732,9.3939,0.000068848161
1659722400,2022-08-05 18:00:00,ALPHA/BTC,0.00000733,0.00000733,0.00000728,0.00000728,55.9988,0.000408353389
1659718800,2022-08-05 17:00:00,ALPHA/BTC,0.00000728,0.00000728,0.00000728,0.00000728,2.0253,0.000014744184
1659715200,2022-08-05 16:00:00,ALPHA/BTC,0.0000073,0.00000731,0.00000724,0.00000724,13.336,0.000097192158
1659711600,2022-08-05 15:00:00,ALPHA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,0,0
1659708000,2022-08-05 14:00:00,ALPHA/BTC,0.00000726,0.00000734,0.00000726,0.00000731,335.5391,0.002460746292
1659704400,2022-08-05 13:00:00,ALPHA/BTC,0.00000727,0.00000727,0.00000727,0.00000727,2.5259,0.000018363293
1659700800,2022-08-05 12:00:00,ALPHA/BTC,0.00000731,0.00000731,0.00000729,0.00000729,27.0848,0.000197911758
1659697200,2022-08-05 11:00:00,ALPHA/BTC,0.00000733,0.00000733,0.00000733,0.00000733,1.3989,0.000010253937
1659693600,2022-08-05 10:00:00,ALPHA/BTC,0.00000731,0.00000734,0.00000731,0.00000734,488.8014,0.003587617779
1659690000,2022-08-05 09:00:00,ALPHA/BTC,0.00000728,0.00000728,0.00000728,0.00000728,3.0443,0.000022162504
1659686400,2022-08-05 08:00:00,ALPHA/BTC,0.0000073,0.0000073,0.00000729,0.00000729,13.4466,0.000098082912
1659682800,2022-08-05 07:00:00,ALPHA/BTC,0.0000073,0.00000735,0.0000073,0.00000735,3.3177,0.000024287945
1659679200,2022-08-05 06:00:00,ALPHA/BTC,0.00000729,0.00000731,0.00000726,0.00000726,16.0984,0.00011736898
1659675600,2022-08-05 05:00:00,ALPHA/BTC,0.00000731,0.00000731,0.00000728,0.00000728,9.9618,0.000072746934
1659672000,2022-08-05 04:00:00,ALPHA/BTC,0.00000738,0.00000738,0.00000738,0.00000738,3.1375,0.00002315475
1659668400,2022-08-05 03:00:00,ALPHA/BTC,0.00000738,0.00000743,0.00000737,0.00000737,6.3289,0.000046763015
1659664800,2022-08-05 02:00:00,ALPHA/BTC,0.0000074,0.00000742,0.00000735,0.00000742,64.4898,0.000476870437
1659661200,2022-08-05 01:00:00,ALPHA/BTC,0.00000736,0.00000737,0.00000736,0.00000737,10.7317,0.000079031478
1659657600,2022-08-05 00:00:00,ALPHA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,1.6135,0.000011859225
1659654000,2022-08-04 23:00:00,ALPHA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,1.8781,0.000013728911
1659650400,2022-08-04 22:00:00,ALPHA/BTC,0.00000727,0.00000732,0.00000727,0.00000732,46.8215,0.000340513445
1659646800,2022-08-04 21:00:00,ALPHA/BTC,0.00000732,0.00000735,0.0000073,0.00000735,940.9869,0.006869379026
1659643200,2022-08-04 20:00:00,ALPHA/BTC,0.00000734,0.00000735,0.00000732,0.00000732,41.2547,0.000302818227
1659639600,2022-08-04 19:00:00,ALPHA/BTC,0.00000731,0.00000732,0.00000727,0.00000731,297.918,0.002180516656
1659636000,2022-08-04 18:00:00,ALPHA/BTC,0.0000073,0.00000732,0.0000073,0.00000732,577.2841,0.004225634126
1659632400,2022-08-04 17:00:00,ALPHA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,1.1915,0.000008757525
1659628800,2022-08-04 16:00:00,ALPHA/BTC,0.00000737,0.00000737,0.00000727,0.00000736,4.2131,0.000030913771
1659625200,2022-08-04 15:00:00,ALPHA/BTC,0.00000734,0.00000734,0.00000734,0.00000734,2.0887,0.000015331058
1659621600,2022-08-04 14:00:00,ALPHA/BTC,0.00000733,0.00000733,0.00000731,0.00000731,5.9201,0.000043349447
1659618000,2022-08-04 13:00:00,ALPHA/BTC,0.00000729,0.00000732,0.00000729,0.00000732,3.4745,0.00002539018
1659614400,2022-08-04 12:00:00,ALPHA/BTC,0.00000726,0.00000732,0.00000726,0.00000732,24.9757,0.000182439738
1659610800,2022-08-04 11:00:00,ALPHA/BTC,0.00000731,0.00000731,0.00000726,0.00000726,6.7337,0.000049035737
1659607200,2022-08-04 10:00:00,ALPHA/BTC,0.00000738,0.00000738,0.00000732,0.00000738,23.1605,0.000170858202
1659603600,2022-08-04 09:00:00,ALPHA/BTC,0.00000726,0.00000735,0.00000726,0.00000735,17.197,0.000125264408
1659600000,2022-08-04 08:00:00,ALPHA/BTC,0.0000074,0.0000074,0.00000732,0.00000734,13.6945,0.000101175884
1659596400,2022-08-04 07:00:00,ALPHA/BTC,0.00000738,0.00000738,0.00000738,0.00000738,8.4536,0.000062387568
1659592800,2022-08-04 06:00:00,ALPHA/BTC,0.00000744,0.00000749,0.00000732,0.00000732,27.3997,0.000201611481
1659589200,2022-08-04 05:00:00,ALPHA/BTC,0.00000734,0.00000737,0.00000734,0.00000737,6.079,0.000044758988
