https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume T,Volume USDT
1661425200,2022-08-25 11:00:00,T/USDT,0.03587,0.03587,0.03572,0.03577,817.833,29.25384063
1661421600,2022-08-25 10:00:00,T/USDT,0.0358,0.03592,0.03572,0.03572,1631.0974,58.274018781
1661418000,2022-08-25 09:00:00,T/USDT,0.0355,0.03651,0.0355,0.03582,59674.0078,2165.145386935
1661414400,2022-08-25 08:00:00,T/USDT,0.03543,0.03544,0.03535,0.03544,1570.8992,55.662238192
1661410800,2022-08-25 07:00:00,T/USDT,0.03543,0.03543,0.03535,0.03536,1846.0201,65.375471939
1661407200,2022-08-25 06:00:00,T/USDT,0.03533,0.03543,0.03533,0.03543,21.5337,0.76140518
1661403600,2022-08-25 05:00:00,T/USDT,0.03512,0.0352,0.03507,0.0352,4188.3147,146.994803249
1661400000,2022-08-25 04:00:00,T/USDT,0.03493,0.03493,0.03493,0.03493,22.9072,0.800148496
1661396400,2022-08-25 03:00:00,T/USDT,0.03512,0.03513,0.03491,0.03491,403.9914,14.187586886
1661392800,2022-08-25 02:00:00,T/USDT,0.03499,0.03512,0.03487,0.03503,510.8413,17.936153933
1661389200,2022-08-25 01:00:00,T/USDT,0.03491,0.03499,0.03491,0.03499,13.6365,0.476877511
1661385600,2022-08-25 00:00:00,T/USDT,0.03487,0.03487,0.03486,0.03486,7.201,0.251057233
1661382000,2022-08-24 23:00:00,T/USDT,0.03473,0.03473,0.03464,0.0347,12.8731,0.446565227
1661378400,2022-08-24 22:00:00,T/USDT,0.03515,0.03515,0.0347,0.0347,45.5089,1.581964259
1661374800,2022-08-24 21:00:00,T/USDT,0.03495,0.03517,0.03491,0.03508,1896.0537,66.517515873
1661371200,2022-08-24 20:00:00,T/USDT,0.03493,0.03517,0.03493,0.03517,1214.7968,42.484071795
1661367600,2022-08-24 19:00:00,T/USDT,0.03507,0.03507,0.03505,0.03505,1132.8364,39.708020972
1661364000,2022-08-24 18:00:00,T/USDT,0.03484,0.03507,0.03484,0.03507,446.2476,15.553347883
1661360400,2022-08-24 17:00:00,T/USDT,0.03507,0.03507,0.03507,0.03507,14.2571,0.499996497
1661356800,2022-08-24 16:00:00,T/USDT,0.03491,0.03491,0.03491,0.03491,0,0
1661353200,2022-08-24 15:00:00,T/USDT,0.0347,0.03491,0.0347,0.03491,1095.7629,38.241499103
1661349600,2022-08-24 14:00:00,T/USDT,0.03453,0.03453,0.03453,0.03453,0,0
1661346000,2022-08-24 13:00:00,T/USDT,0.03453,0.03453,0.03453,0.03453,1462.5792,50.502859776
1661342400,2022-08-24 12:00:00,T/USDT,0.03449,0.03568,0.03432,0.03432,64572.6683,2262.937414119
1661338800,2022-08-24 11:00:00,T/USDT,0.03426,0.03448,0.03426,0.03448,1443.2296,49.542165387
1661335200,2022-08-24 10:00:00,T/USDT,0.03427,0.03427,0.03413,0.03413,42.3042,1.447927546
1661331600,2022-08-24 09:00:00,T/USDT,0.03423,0.03423,0.03423,0.03423,0,0
1661328000,2022-08-24 08:00:00,T/USDT,0.03423,0.03423,0.03423,0.03423,0,0
1661324400,2022-08-24 07:00:00,T/USDT,0.03436,0.03436,0.03423,0.03423,1500.5882,51.510058125
1661320800,2022-08-24 06:00:00,T/USDT,0.03428,0.03437,0.03428,0.03437,503.4758,17.304166669
1661317200,2022-08-24 05:00:00,T/USDT,0.03416,0.03416,0.03416,0.03416,1000,34.16
1661313600,2022-08-24 04:00:00,T/USDT,0.03403,0.03403,0.03403,0.03403,0,0
1661310000,2022-08-24 03:00:00,T/USDT,0.03403,0.03403,0.03403,0.03403,2.9385,0.099997155
1661306400,2022-08-24 02:00:00,T/USDT,0.03407,0.03407,0.034,0.034,24.1598,0.821782533
1661302800,2022-08-24 01:00:00,T/USDT,0.0344,0.0344,0.03428,0.03428,272.3469,9.359064975
1661299200,2022-08-24 00:00:00,T/USDT,0.0347,0.03533,0.03449,0.03449,8608.4629,301.491895783
1661295600,2022-08-23 23:00:00,T/USDT,0.03413,0.03468,0.03413,0.03468,2297.0315,79.285498369
1661292000,2022-08-23 22:00:00,T/USDT,0.03399,0.03399,0.03399,0.03399,0,0
1661288400,2022-08-23 21:00:00,T/USDT,0.03407,0.03407,0.03399,0.03399,1846.548,62.775321867
1661284800,2022-08-23 20:00:00,T/USDT,0.03428,0.03433,0.03428,0.03433,838.4817,28.743299446
1661281200,2022-08-23 19:00:00,T/USDT,0.0342,0.03428,0.0342,0.03428,244.7615,8.387433932
1661277600,2022-08-23 18:00:00,T/USDT,0.03428,0.03441,0.03428,0.03441,1132.7205,38.874209095
1661274000,2022-08-23 17:00:00,T/USDT,0.03408,0.03427,0.03408,0.03427,8.663,0.296312264
1661270400,2022-08-23 16:00:00,T/USDT,0.03412,0.03438,0.03412,0.03413,829.5066,28.511573484
1661266800,2022-08-23 15:00:00,T/USDT,0.0343,0.03438,0.03412,0.03438,226.9103,7.794119198
1661263200,2022-08-23 14:00:00,T/USDT,0.034,0.0343,0.034,0.03423,1511.8593,51.651227145
1661259600,2022-08-23 13:00:00,T/USDT,0.03383,0.034,0.03383,0.034,13.6552,0.463728176
1661256000,2022-08-23 12:00:00,T/USDT,0.034,0.034,0.034,0.034,3.1296,0.1064064
1661252400,2022-08-23 11:00:00,T/USDT,0.03382,0.03388,0.03382,0.03388,8.3118,0.281379882
1661248800,2022-08-23 10:00:00,T/USDT,0.03378,0.03388,0.03378,0.03388,88.7708,3.006728598
1661245200,2022-08-23 09:00:00,T/USDT,0.03387,0.03387,0.03353,0.03353,1077.8798,36.50269061
1661241600,2022-08-23 08:00:00,T/USDT,0.03353,0.03397,0.03353,0.03397,632.0601,21.236772879
1661238000,2022-08-23 07:00:00,T/USDT,0.03323,0.03365,0.03323,0.03353,1555.2651,52.022798207
1661234400,2022-08-23 06:00:00,T/USDT,0.03327,0.03327,0.03302,0.03313,4618.2112,153.337837891
1661230800,2022-08-23 05:00:00,T/USDT,0.034,0.034,0.03324,0.03324,8889.92,298.332734847
1661227200,2022-08-23 04:00:00,T/USDT,0.03407,0.03407,0.03407,0.03407,3.7398,0.127414986
1661223600,2022-08-23 03:00:00,T/USDT,0.03425,0.03438,0.03407,0.03417,971.3319,33.302982309
1661220000,2022-08-23 02:00:00,T/USDT,0.03407,0.03407,0.03402,0.03402,17.802,0.605788805
1661216400,2022-08-23 01:00:00,T/USDT,0.03408,0.03428,0.03408,0.03408,3453.9796,117.715039787
1661212800,2022-08-23 00:00:00,T/USDT,0.03428,0.03428,0.03407,0.03407,35.0617,1.198123985
1661209200,2022-08-22 23:00:00,T/USDT,0.0338,0.03427,0.0338,0.03427,11433.2151,388.141678787
1661205600,2022-08-22 22:00:00,T/USDT,0.03378,0.03397,0.03353,0.03397,8214.0018,275.566138065
1661202000,2022-08-22 21:00:00,T/USDT,0.03367,0.0338,0.03367,0.0338,7889.55,266.624264293
1661198400,2022-08-22 20:00:00,T/USDT,0.03357,0.03385,0.03357,0.03376,1757.4225,59.017218141
1661194800,2022-08-22 19:00:00,T/USDT,0.03346,0.03346,0.03333,0.03333,32.7568,1.095611136
1661191200,2022-08-22 18:00:00,T/USDT,0.0337,0.03394,0.03336,0.03336,64985.491,2186.091698939
1661187600,2022-08-22 17:00:00,T/USDT,0.03388,0.0339,0.03387,0.03387,2027.9962,68.709071129
1661184000,2022-08-22 16:00:00,T/USDT,0.03382,0.03397,0.03382,0.03397,980.553,33.303562497
1661180400,2022-08-22 15:00:00,T/USDT,0.03335,0.034,0.03335,0.0337,12215.0635,412.068688838
1661176800,2022-08-22 14:00:00,T/USDT,0.03336,0.03336,0.03313,0.03317,4537.4823,150.68158598
1661173200,2022-08-22 13:00:00,T/USDT,0.03313,0.0334,0.03302,0.0334,11211.7814,372.63667802
1661169600,2022-08-22 12:00:00,T/USDT,0.03303,0.03327,0.03303,0.03312,9587.3156,318.454976693
1661166000,2022-08-22 11:00:00,T/USDT,0.0331,0.03324,0.03303,0.03303,2041.8084,67.787425526
1661162400,2022-08-22 10:00:00,T/USDT,0.03307,0.0331,0.03307,0.0331,1003.4209,33.18323179
1661158800,2022-08-22 09:00:00,T/USDT,0.0331,0.0331,0.03294,0.03303,3971.9698,130.889094521
1661155200,2022-08-22 08:00:00,T/USDT,0.03323,0.03323,0.03256,0.03308,8453.8966,276.763796863
1661151600,2022-08-22 07:00:00,T/USDT,0.03428,0.03428,0.03328,0.03328,6075.1367,205.96983233
1661148000,2022-08-22 06:00:00,T/USDT,0.03441,0.03448,0.03407,0.03407,5268.4027,181.216715488
1661144400,2022-08-22 05:00:00,T/USDT,0.03458,0.03458,0.03441,0.03458,1857.4573,63.91803464
1661140800,2022-08-22 04:00:00,T/USDT,0.0346,0.0346,0.03441,0.0345,3616.8826,124.520175661
1661137200,2022-08-22 03:00:00,T/USDT,0.03487,0.03487,0.03478,0.03478,1002.0674,34.852362344
1661133600,2022-08-22 02:00:00,T/USDT,0.03478,0.03478,0.03478,0.03478,5.0194,0.174574732
1661130000,2022-08-22 01:00:00,T/USDT,0.03464,0.03464,0.03461,0.03461,7.668,0.265509324
1661126400,2022-08-22 00:00:00,T/USDT,0.03491,0.03491,0.0347,0.0347,19.0968,0.663906553
1661122800,2022-08-21 23:00:00,T/USDT,0.03512,0.03518,0.03492,0.03492,1643.5857,57.400071532
1661119200,2022-08-21 22:00:00,T/USDT,0.03491,0.03511,0.0346,0.03511,6167.5085,214.492598651
1661115600,2022-08-21 21:00:00,T/USDT,0.03512,0.03532,0.03503,0.03513,5269.9717,185.155887898
1661112000,2022-08-21 20:00:00,T/USDT,0.03491,0.03507,0.03482,0.03486,441.0798,15.448915775
1661108400,2022-08-21 19:00:00,T/USDT,0.03473,0.0349,0.03473,0.0349,981.1536,34.07614514
1661104800,2022-08-21 18:00:00,T/USDT,0.0347,0.0347,0.03462,0.03463,7.4943,0.25975008
1661101200,2022-08-21 17:00:00,T/USDT,0.03483,0.03496,0.03483,0.0349,1166.7136,40.752203757
1661097600,2022-08-21 16:00:00,T/USDT,0.03478,0.03478,0.03468,0.03468,15.607,0.54155847
1661094000,2022-08-21 15:00:00,T/USDT,0.03488,0.03488,0.0347,0.0347,14.1301,0.492055394
1661090400,2022-08-21 14:00:00,T/USDT,0.03478,0.03478,0.03452,0.03475,1457.0111,50.47185849
1661086800,2022-08-21 13:00:00,T/USDT,0.03492,0.03492,0.03475,0.03475,1007.1261,34.998810459
1661083200,2022-08-21 12:00:00,T/USDT,0.03512,0.03518,0.03492,0.03492,2499.097,87.678097077
1661079600,2022-08-21 11:00:00,T/USDT,0.03473,0.0349,0.03473,0.0349,93.1254,3.249494992
1661076000,2022-08-21 10:00:00,T/USDT,0.03508,0.03508,0.03471,0.03508,675.6666,23.537187135
1661072400,2022-08-21 09:00:00,T/USDT,0.03477,0.03491,0.03477,0.03482,5397.5329,188.21144156
1661068800,2022-08-21 08:00:00,T/USDT,0.0344,0.03508,0.0344,0.0347,20872.5074,722.477696887
1661065200,2022-08-21 07:00:00,T/USDT,0.0343,0.0343,0.03416,0.03427,1085.5447,37.093793178
1661061600,2022-08-21 06:00:00,T/USDT,0.03447,0.03447,0.03447,0.03447,1000.2748,34.479472356
1661058000,2022-08-21 05:00:00,T/USDT,0.03458,0.03458,0.03458,0.03458,13.3291,0.460920278
1661054400,2022-08-21 04:00:00,T/USDT,0.0348,0.0348,0.03449,0.03449,11472.3778,395.878259055
1661050800,2022-08-21 03:00:00,T/USDT,0.03448,0.0351,0.0343,0.0348,8126.3646,282.342415089
1661047200,2022-08-21 02:00:00,T/USDT,0.03446,0.0345,0.03446,0.0345,3953.5546,136.25937346
1661043600,2022-08-21 01:00:00,T/USDT,0.0343,0.03464,0.03412,0.03464,6428.618,221.523881519
1661040000,2022-08-21 00:00:00,T/USDT,0.03406,0.0347,0.03406,0.03433,3750.861,129.250283828
1661036400,2022-08-20 23:00:00,T/USDT,0.034,0.03407,0.034,0.03407,12673.9747,431.152359431
1661032800,2022-08-20 22:00:00,T/USDT,0.03386,0.034,0.03386,0.034,43.3829,1.471327082
1661029200,2022-08-20 21:00:00,T/USDT,0.03386,0.03386,0.03352,0.03352,6716.5429,226.097900304
1661025600,2022-08-20 20:00:00,T/USDT,0.03399,0.03421,0.03386,0.03386,28313.6857,961.911081995
1661022000,2022-08-20 19:00:00,T/USDT,0.03407,0.03407,0.0335,0.03372,43832.5079,1484.641606934
1661018400,2022-08-20 18:00:00,T/USDT,0.03438,0.03438,0.03428,0.03428,4697.823,161.139681248
1661014800,2022-08-20 17:00:00,T/USDT,0.03433,0.03433,0.03431,0.03431,10655.0069,365.618431227
1661011200,2022-08-20 16:00:00,T/USDT,0.0346,0.0347,0.03449,0.03449,9.8274,0.339995087
1661007600,2022-08-20 15:00:00,T/USDT,0.0347,0.0347,0.03432,0.03468,13073.2949,449.009582605
1661004000,2022-08-20 14:00:00,T/USDT,0.03488,0.03488,0.03488,0.03488,647.9838,22.601674944
1661000400,2022-08-20 13:00:00,T/USDT,0.0348,0.03483,0.0348,0.03483,43.2071,1.504805634
1660996800,2022-08-20 12:00:00,T/USDT,0.03487,0.03495,0.0347,0.03495,4052.2382,141.35048008
1660993200,2022-08-20 11:00:00,T/USDT,0.0347,0.03502,0.0347,0.03483,7247.27,252.445647127
1660989600,2022-08-20 10:00:00,T/USDT,0.03461,0.03461,0.03443,0.03445,879.9816,30.312333398
1660986000,2022-08-20 09:00:00,T/USDT,0.0346,0.0346,0.0346,0.0346,10.5719,0.36578774
1660982400,2022-08-20 08:00:00,T/USDT,0.03497,0.03497,0.0347,0.03477,2102.5666,73.424713735
1660978800,2022-08-20 07:00:00,T/USDT,0.0346,0.03498,0.0346,0.03498,9189.1782,320.119924595
1660975200,2022-08-20 06:00:00,T/USDT,0.03443,0.03453,0.03443,0.03453,14.584,0.502764
1660971600,2022-08-20 05:00:00,T/USDT,0.03434,0.0346,0.03434,0.0346,17.1977,0.593987706
1660968000,2022-08-20 04:00:00,T/USDT,0.03446,0.03457,0.03446,0.03457,1110.2737,38.26235915
1660964400,2022-08-20 03:00:00,T/USDT,0.03433,0.03447,0.03433,0.03447,8.3717,0.288073189
1660960800,2022-08-20 02:00:00,T/USDT,0.03424,0.03443,0.03424,0.03443,801.2425,27.585652365
1660957200,2022-08-20 01:00:00,T/USDT,0.0343,0.03448,0.03422,0.03424,31.2217,1.07109292
1660953600,2022-08-20 00:00:00,T/USDT,0.03428,0.03514,0.03402,0.03437,29194.1066,1010.750138167
1660950000,2022-08-19 23:00:00,T/USDT,0.03437,0.03437,0.03392,0.03392,1877.0165,63.721847386
1660946400,2022-08-19 22:00:00,T/USDT,0.03438,0.03448,0.03416,0.03416,304.6187,10.500061448
1660942800,2022-08-19 21:00:00,T/USDT,0.03482,0.03483,0.03428,0.03428,3349.1112,115.695825676
1660939200,2022-08-19 20:00:00,T/USDT,0.03493,0.03503,0.0347,0.0347,71.716,2.503775463
1660935600,2022-08-19 19:00:00,T/USDT,0.03496,0.03501,0.0349,0.03501,110.8466,3.870682294
1660932000,2022-08-19 18:00:00,T/USDT,0.03508,0.03508,0.03491,0.03491,994.9884,34.902520097
1660928400,2022-08-19 17:00:00,T/USDT,0.0353,0.03548,0.03492,0.03518,2573.0008,90.96170824
1660924800,2022-08-19 16:00:00,T/USDT,0.0347,0.03533,0.0347,0.03533,202.4587,7.09635051
1660921200,2022-08-19 15:00:00,T/USDT,0.03449,0.03462,0.03442,0.0346,3077.4527,106.518511721
1660917600,2022-08-19 14:00:00,T/USDT,0.03493,0.03511,0.03426,0.03426,16132.5141,560.342332727
1660914000,2022-08-19 13:00:00,T/USDT,0.03533,0.03546,0.03512,0.03512,3272.103,115.260580154
1660910400,2022-08-19 12:00:00,T/USDT,0.03483,0.03524,0.03473,0.03524,4947.9716,172.788093747
1660906800,2022-08-19 11:00:00,T/USDT,0.03515,0.03515,0.03461,0.03488,8915.7992,309.566993339
1660903200,2022-08-19 10:00:00,T/USDT,0.03568,0.03568,0.03509,0.03509,3152.462,110.888417374
1660899600,2022-08-19 09:00:00,T/USDT,0.03515,0.03568,0.03515,0.03568,2967.9511,105.430163744
1660896000,2022-08-19 08:00:00,T/USDT,0.0353,0.0353,0.0349,0.035,3566.9155,125.026846361
1660892400,2022-08-19 07:00:00,T/USDT,0.03554,0.03573,0.035,0.0353,13815.9121,488.619552858
1660888800,2022-08-19 06:00:00,T/USDT,0.03732,0.03732,0.03575,0.03588,8948.7339,327.611521715
1660885200,2022-08-19 05:00:00,T/USDT,0.03758,0.03758,0.03758,0.03758,0,0
1660881600,2022-08-19 04:00:00,T/USDT,0.03743,0.03758,0.03743,0.03758,10.1932,0.382566161
1660878000,2022-08-19 03:00:00,T/USDT,0.03731,0.03731,0.03715,0.03715,23.6551,0.879941733
1660874400,2022-08-19 02:00:00,T/USDT,0.03732,0.03738,0.03732,0.03738,874.4641,32.635442256
1660870800,2022-08-19 01:00:00,T/USDT,0.03786,0.03786,0.03706,0.0373,6406.3001,238.451804376
1660867200,2022-08-19 00:00:00,T/USDT,0.03911,0.03911,0.03764,0.038,4048.707,155.310637012
1660863600,2022-08-18 23:00:00,T/USDT,0.03982,0.03982,0.0392,0.03934,6350.2201,249.647447554
1660860000,2022-08-18 22:00:00,T/USDT,0.03981,0.03993,0.03981,0.03993,18.2538,0.727435119
1660856400,2022-08-18 21:00:00,T/USDT,0.0399,0.03997,0.0399,0.03997,6.6127,0.264073558
1660852800,2022-08-18 20:00:00,T/USDT,0.04008,0.04008,0.03982,0.03982,12.004,0.480160478
1660849200,2022-08-18 19:00:00,T/USDT,0.03995,0.04008,0.03985,0.04008,403.1504,16.071924868
1660845600,2022-08-18 18:00:00,T/USDT,0.04016,0.04016,0.04001,0.04001,646.0174,25.847729081
1660842000,2022-08-18 17:00:00,T/USDT,0.0401,0.0401,0.03994,0.03994,10.7906,0.43190978
1660838400,2022-08-18 16:00:00,T/USDT,0.04016,0.04021,0.03994,0.03994,776.7617,31.028762535
1660834800,2022-08-18 15:00:00,T/USDT,0.04019,0.0402,0.03974,0.03995,7734.8919,309.41928359
1660831200,2022-08-18 14:00:00,T/USDT,0.04,0.04004,0.04,0.04004,788.9848,31.581007971
1660827600,2022-08-18 13:00:00,T/USDT,0.04002,0.04002,0.04,0.04,53.7326,2.150317632
1660824000,2022-08-18 12:00:00,T/USDT,0.04028,0.04048,0.04016,0.04016,3102.8332,125.377510847
1660820400,2022-08-18 11:00:00,T/USDT,0.04008,0.04028,0.0398,0.04028,182.5864,7.325307892
1660816800,2022-08-18 10:00:00,T/USDT,0.03961,0.04,0.03961,0.03981,4969.2656,198.175283759
1660813200,2022-08-18 09:00:00,T/USDT,0.03959,0.03969,0.0394,0.03969,3620.1866,143.354967152
1660809600,2022-08-18 08:00:00,T/USDT,0.03954,0.03954,0.03954,0.03954,0,0
1660806000,2022-08-18 07:00:00,T/USDT,0.0394,0.03958,0.0394,0.03954,15.3469,0.60638058
1660802400,2022-08-18 06:00:00,T/USDT,0.03968,0.03968,0.0395,0.03968,1359.8841,53.779300746
1660798800,2022-08-18 05:00:00,T/USDT,0.0395,0.03988,0.0395,0.0395,44533.7792,1768.608404913
1660795200,2022-08-18 04:00:00,T/USDT,0.03944,0.03968,0.03944,0.03946,685.5147,27.038026974
1660791600,2022-08-18 03:00:00,T/USDT,0.03942,0.03955,0.03942,0.03955,10.279,0.405637086
1660788000,2022-08-18 02:00:00,T/USDT,0.03967,0.03967,0.03952,0.03952,18.2822,0.724496564
1660784400,2022-08-18 01:00:00,T/USDT,0.03953,0.03954,0.03933,0.03933,1028.1375,40.460592137
1660780800,2022-08-18 00:00:00,T/USDT,0.0394,0.03949,0.03924,0.03939,1992.5831,78.262643719
1660777200,2022-08-17 23:00:00,T/USDT,0.0394,0.0394,0.0394,0.0394,18.5277,0.72999138
1660773600,2022-08-17 22:00:00,T/USDT,0.03942,0.03949,0.03942,0.03949,33.6481,1.327578726
1660770000,2022-08-17 21:00:00,T/USDT,0.03942,0.0397,0.03942,0.0397,95.2195,3.759699589
1660766400,2022-08-17 20:00:00,T/USDT,0.03932,0.0397,0.03932,0.0397,36.4868,1.444210211
1660762800,2022-08-17 19:00:00,T/USDT,0.03951,0.03969,0.03945,0.0396,480.1956,19.054097547
1660759200,2022-08-17 18:00:00,T/USDT,0.03953,0.0397,0.03953,0.0397,27.8548,1.10451242
1660755600,2022-08-17 17:00:00,T/USDT,0.03939,0.03939,0.03922,0.03922,965.1271,37.853311322
1660752000,2022-08-17 16:00:00,T/USDT,0.03925,0.03939,0.03925,0.03939,129.9689,5.119050323
1660748400,2022-08-17 15:00:00,T/USDT,0.0394,0.0394,0.03911,0.03929,1122.7066,44.22023183
1660744800,2022-08-17 14:00:00,T/USDT,0.03921,0.03979,0.03921,0.03953,399643.477,15856.473834171
1660741200,2022-08-17 13:00:00,T/USDT,0.03989,0.03993,0.03924,0.03924,5810.0346,229.369061496
1660737600,2022-08-17 12:00:00,T/USDT,0.0406,0.0406,0.0397,0.03991,7282.2853,293.445686861
1660734000,2022-08-17 11:00:00,T/USDT,0.0409,0.0409,0.0406,0.0406,1048.3766,42.705386287
1660730400,2022-08-17 10:00:00,T/USDT,0.04091,0.04093,0.0409,0.0409,64.3577,2.63300626
1660726800,2022-08-17 09:00:00,T/USDT,0.0411,0.0411,0.0411,0.0411,5.025,0.2065275
1660723200,2022-08-17 08:00:00,T/USDT,0.041,0.041,0.04091,0.04091,14.3003,0.58532185
1660719600,2022-08-17 07:00:00,T/USDT,0.04158,0.04158,0.04108,0.04108,1151.5942,47.345018381
1660716000,2022-08-17 06:00:00,T/USDT,0.04163,0.0418,0.04163,0.0418,1050.819,43.813318355
1660712400,2022-08-17 05:00:00,T/USDT,0.04136,0.04151,0.04136,0.04151,1104.3751,45.6911054
1660708800,2022-08-17 04:00:00,T/USDT,0.0412,0.0413,0.0412,0.0412,388.2311,16.00158402
1660705200,2022-08-17 03:00:00,T/USDT,0.0412,0.0412,0.0412,0.0412,81.3512,3.35166944
1660701600,2022-08-17 02:00:00,T/USDT,0.04114,0.0412,0.04114,0.0412,8.6251,0.355021808
1660698000,2022-08-17 01:00:00,T/USDT,0.04147,0.04147,0.04114,0.04114,1584.8613,65.537697575
1660694400,2022-08-17 00:00:00,T/USDT,0.04105,0.04179,0.04098,0.04179,9769.2166,406.668081566
1660690800,2022-08-16 23:00:00,T/USDT,0.04119,0.04119,0.04105,0.04105,1290.1314,53.14003477
1660687200,2022-08-16 22:00:00,T/USDT,0.04091,0.04091,0.04091,0.04091,3.7072,0.151661552
1660683600,2022-08-16 21:00:00,T/USDT,0.04101,0.04101,0.04101,0.04101,8.7178,0.357516978
1660680000,2022-08-16 20:00:00,T/USDT,0.04117,0.04117,0.04117,0.04117,7.747,0.31894399
1660676400,2022-08-16 19:00:00,T/USDT,0.04107,0.04107,0.0409,0.0409,261.5442,10.729716122
1660672800,2022-08-16 18:00:00,T/USDT,0.0411,0.0411,0.04091,0.04091,4852.2193,198.570660971
1660669200,2022-08-16 17:00:00,T/USDT,0.041,0.041,0.04094,0.04094,9.3006,0.38079237
1660665600,2022-08-16 16:00:00,T/USDT,0.04117,0.04126,0.041,0.041,10.666,0.438929433
1660662000,2022-08-16 15:00:00,T/USDT,0.04117,0.04117,0.04117,0.04117,4.8097,0.198015349
1660658400,2022-08-16 14:00:00,T/USDT,0.04104,0.04104,0.04104,0.04104,18.2283,0.748089432
1660654800,2022-08-16 13:00:00,T/USDT,0.04122,0.04122,0.04111,0.04121,3853.8893,158.464400857
1660651200,2022-08-16 12:00:00,T/USDT,0.04131,0.04131,0.04131,0.04131,0,0
1660647600,2022-08-16 11:00:00,T/USDT,0.04131,0.04131,0.04131,0.04131,0,0
1660644000,2022-08-16 10:00:00,T/USDT,0.04131,0.04131,0.04131,0.04131,7.1163,0.293974353
1660640400,2022-08-16 09:00:00,T/USDT,0.0412,0.0415,0.0412,0.0415,1101.5064,45.444544649
1660636800,2022-08-16 08:00:00,T/USDT,0.0411,0.0411,0.0411,0.0411,0,0
1660633200,2022-08-16 07:00:00,T/USDT,0.0411,0.0411,0.0411,0.0411,0,0
1660629600,2022-08-16 06:00:00,T/USDT,0.04109,0.04119,0.04109,0.0411,24.2076,0.995172838
1660626000,2022-08-16 05:00:00,T/USDT,0.04121,0.04121,0.0409,0.0409,99.8887,4.087005193
1660622400,2022-08-16 04:00:00,T/USDT,0.04148,0.04148,0.04148,0.04148,15.6263,0.648178924
1660618800,2022-08-16 03:00:00,T/USDT,0.0415,0.0415,0.04111,0.04142,484.8015,19.975364985
1660615200,2022-08-16 02:00:00,T/USDT,0.04186,0.04186,0.04151,0.04151,106.7713,4.461234266
1660611600,2022-08-16 01:00:00,T/USDT,0.04195,0.04195,0.04195,0.04195,29.4126,1.23385857
1660608000,2022-08-16 00:00:00,T/USDT,0.04189,0.04289,0.04179,0.04184,12724.0845,537.563610363
1660604400,2022-08-15 23:00:00,T/USDT,0.04184,0.04184,0.04176,0.04181,2104.1179,88.001911175
1660600800,2022-08-15 22:00:00,T/USDT,0.04201,0.04201,0.04201,0.04201,0,0
1660597200,2022-08-15 21:00:00,T/USDT,0.04211,0.04211,0.04201,0.04201,9.02,0.37953608
1660593600,2022-08-15 20:00:00,T/USDT,0.04191,0.04191,0.04191,0.04191,3.1478,0.131924298
1660590000,2022-08-15 19:00:00,T/USDT,0.0421,0.0421,0.04199,0.04199,17.1473,0.721479667
1660586400,2022-08-15 18:00:00,T/USDT,0.04226,0.04229,0.04194,0.04194,2726.355,115.28341536
1660582800,2022-08-15 17:00:00,T/USDT,0.04222,0.04222,0.04208,0.04208,47.7584,2.010331052
1660579200,2022-08-15 16:00:00,T/USDT,0.04205,0.0422,0.04201,0.0422,122.5529,5.16221692
1660575600,2022-08-15 15:00:00,T/USDT,0.04196,0.04205,0.04196,0.04205,10.8764,0.456592678
1660572000,2022-08-15 14:00:00,T/USDT,0.04193,0.04194,0.04189,0.04194,13.0164,0.545767984
1660568400,2022-08-15 13:00:00,T/USDT,0.04163,0.0419,0.04154,0.04189,374.2634,15.550075336
1660564800,2022-08-15 12:00:00,T/USDT,0.04184,0.04192,0.04171,0.04192,1518.9225,63.415864558
1660561200,2022-08-15 11:00:00,T/USDT,0.04205,0.04205,0.04205,0.04205,0,0
1660557600,2022-08-15 10:00:00,T/USDT,0.0418,0.04205,0.0418,0.04205,88.5648,3.705166295
1660554000,2022-08-15 09:00:00,T/USDT,0.04184,0.04184,0.04115,0.0418,138541.9891,5738.774398112
1660550400,2022-08-15 08:00:00,T/USDT,0.04184,0.04205,0.04184,0.04205,6.5906,0.276442717
1660546800,2022-08-15 07:00:00,T/USDT,0.04191,0.04209,0.04191,0.04209,13.4521,0.564673083
1660543200,2022-08-15 06:00:00,T/USDT,0.0431,0.0431,0.04205,0.04205,4121.4882,175.472828183
1660539600,2022-08-15 05:00:00,T/USDT,0.04315,0.04329,0.0431,0.0431,20.9686,0.905140646
1660536000,2022-08-15 04:00:00,T/USDT,0.04331,0.04337,0.04311,0.04311,16.0235,0.693317509
1660532400,2022-08-15 03:00:00,T/USDT,0.043,0.0434,0.04292,0.043,3264.4804,141.538813557
1660528800,2022-08-15 02:00:00,T/USDT,0.04268,0.043,0.04268,0.043,1727.5847,73.862879525
1660525200,2022-08-15 01:00:00,T/USDT,0.04255,0.0426,0.04255,0.0426,54.1627,2.3054903
1660521600,2022-08-15 00:00:00,T/USDT,0.04247,0.04255,0.04239,0.04255,720.2999,30.63249198
1660518000,2022-08-14 23:00:00,T/USDT,0.0427,0.0427,0.0425,0.0425,226.3252,9.6625159
1660514400,2022-08-14 22:00:00,T/USDT,0.04249,0.04249,0.04249,0.04249,16.8484,0.715888516
