https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHMB,Volume USDT
1661634000,2022-08-27 21:00:00,CHMB/USDT,0.000462,0.000464,0.000457,0.000462,15332484.6976,7077.6831944466
1661630400,2022-08-27 20:00:00,CHMB/USDT,0.000456,0.000464,0.000453,0.00046,19611659.3479,8984.4531273123
1661626800,2022-08-27 19:00:00,CHMB/USDT,0.000457,0.00046,0.000452,0.000455,20156027.9693,9167.3370257182
1661623200,2022-08-27 18:00:00,CHMB/USDT,0.000459,0.00046,0.000449,0.000459,19739418.6361,9017.9325273702
1661619600,2022-08-27 17:00:00,CHMB/USDT,0.000452,0.00046,0.00045,0.000456,22744269.6827,10349.312551272
1661616000,2022-08-27 16:00:00,CHMB/USDT,0.000466,0.000466,0.00045,0.000453,21941768.6956,9994.7337230871
1661612400,2022-08-27 15:00:00,CHMB/USDT,0.000466,0.00047,0.00046,0.000463,21400827.993,9949.7085975834
1661608800,2022-08-27 14:00:00,CHMB/USDT,0.000471,0.000475,0.000464,0.000468,23389071.2874,10952.4382348693
1661605200,2022-08-27 13:00:00,CHMB/USDT,0.000469,0.000474,0.000464,0.000472,22848376.2378,10690.9624860061
1661601600,2022-08-27 12:00:00,CHMB/USDT,0.000471,0.000473,0.000466,0.000468,16495470.9703,7737.5173243058
1661598000,2022-08-27 11:00:00,CHMB/USDT,0.000471,0.000474,0.000464,0.000467,24158547.079,11347.5196445808
1661594400,2022-08-27 10:00:00,CHMB/USDT,0.000468,0.000475,0.000464,0.000469,15500608.0574,7288.5738067054
1661590800,2022-08-27 09:00:00,CHMB/USDT,0.000467,0.000475,0.000465,0.000468,15390799.6849,7202.668181257
1661587200,2022-08-27 08:00:00,CHMB/USDT,0.000474,0.000477,0.000465,0.000467,17069687.7681,7996.5632274436
1661583600,2022-08-27 07:00:00,CHMB/USDT,0.000455,0.000483,0.000454,0.000474,21768461.7046,10139.4759046706
1661580000,2022-08-27 06:00:00,CHMB/USDT,0.000436,0.000464,0.000436,0.000456,29171850.9202,13115.2985405111
1661576400,2022-08-27 05:00:00,CHMB/USDT,0.000447,0.000448,0.000434,0.000436,22972685.318,10055.67468939
1661572800,2022-08-27 04:00:00,CHMB/USDT,0.000463,0.000463,0.000446,0.000446,10789300.6238,4958.688859577
1661569200,2022-08-27 03:00:00,CHMB/USDT,0.00047,0.00047,0.000461,0.000463,12043324.5642,5611.5685962
1661565600,2022-08-27 02:00:00,CHMB/USDT,0.000473,0.000479,0.00047,0.00047,11267347.9062,5332.2570252535
1661562000,2022-08-27 01:00:00,CHMB/USDT,0.000475,0.000479,0.000472,0.000477,13889000.0719,6609.0159915544
1661558400,2022-08-27 00:00:00,CHMB/USDT,0.000502,0.000505,0.00047,0.000474,11137390.0342,5403.8966843602
1661554800,2022-08-26 23:00:00,CHMB/USDT,0.000504,0.000506,0.000501,0.000504,20634178.9447,10407.9820853269
1661551200,2022-08-26 22:00:00,CHMB/USDT,0.000505,0.000506,0.000502,0.000504,14840245.5015,7479.3216104087
1661547600,2022-08-26 21:00:00,CHMB/USDT,0.000505,0.000506,0.0005,0.000505,16481474.9415,8302.2241496442
1661544000,2022-08-26 20:00:00,CHMB/USDT,0.000512,0.000514,0.0005,0.000505,13394008.7296,6749.5529567293
1661540400,2022-08-26 19:00:00,CHMB/USDT,0.000516,0.000516,0.000512,0.000512,2768284.3427,1424.0839893514
1661536800,2022-08-26 18:00:00,CHMB/USDT,0.000519,0.000521,0.000515,0.000516,7119708.4035,3680.8907460504
1661533200,2022-08-26 17:00:00,CHMB/USDT,0.000526,0.000526,0.000515,0.000518,17001395.1069,8850.0735516241
1661529600,2022-08-26 16:00:00,CHMB/USDT,0.000529,0.000534,0.000521,0.000524,20164315.1273,10678.2796731539
1661526000,2022-08-26 15:00:00,CHMB/USDT,0.000531,0.000535,0.000528,0.000529,10666979.9716,5649.7632091522
1661522400,2022-08-26 14:00:00,CHMB/USDT,0.000534,0.000535,0.000528,0.000533,9376732.1376,4983.1966027379
1661518800,2022-08-26 13:00:00,CHMB/USDT,0.000528,0.000532,0.000527,0.00053,16798498.5311,8899.6222978437
1661515200,2022-08-26 12:00:00,CHMB/USDT,0.000531,0.000534,0.000527,0.000529,18721298.0831,9924.8658513268
1661511600,2022-08-26 11:00:00,CHMB/USDT,0.000536,0.000537,0.000525,0.000529,21731592.4937,11490.0538131143
1661508000,2022-08-26 10:00:00,CHMB/USDT,0.000536,0.000539,0.000532,0.000536,13640459.8639,7310.6582600168
1661504400,2022-08-26 09:00:00,CHMB/USDT,0.00053,0.000538,0.000528,0.000537,22029383.9411,11704.6232754201
1661500800,2022-08-26 08:00:00,CHMB/USDT,0.000528,0.00053,0.000524,0.000529,13823020.8146,7288.5958587162
1661497200,2022-08-26 07:00:00,CHMB/USDT,0.000528,0.00053,0.000525,0.000528,14680228.3483,7747.498813457
1661493600,2022-08-26 06:00:00,CHMB/USDT,0.000533,0.000534,0.000528,0.000528,8095740.8198,4290.5970647375
1661490000,2022-08-26 05:00:00,CHMB/USDT,0.000528,0.000534,0.000527,0.000533,18623271.6712,9880.9402714597
1661486400,2022-08-26 04:00:00,CHMB/USDT,0.000536,0.000536,0.000527,0.000529,17530437.2205,9350.340665043
1661482800,2022-08-26 03:00:00,CHMB/USDT,0.000534,0.000539,0.000532,0.000532,13388900.9721,7167.7575220579
1661479200,2022-08-26 02:00:00,CHMB/USDT,0.000541,0.000544,0.000532,0.000537,13792189.0365,7436.6303626094
1661475600,2022-08-26 01:00:00,CHMB/USDT,0.00054,0.000544,0.000539,0.000542,12642974.2176,6852.4606458828
1661472000,2022-08-26 00:00:00,CHMB/USDT,0.000551,0.000552,0.000536,0.000543,14794550.9959,8063.295293821
1661468400,2022-08-25 23:00:00,CHMB/USDT,0.000537,0.000553,0.000533,0.000553,17096750.7055,9277.3520399477
1661464800,2022-08-25 22:00:00,CHMB/USDT,0.00054,0.000541,0.000533,0.000536,19476282.6557,10470.498550475
1661461200,2022-08-25 21:00:00,CHMB/USDT,0.000542,0.000543,0.000535,0.000538,13085193.996,7059.4635233321
1661457600,2022-08-25 20:00:00,CHMB/USDT,0.000539,0.000545,0.000539,0.000542,12745597.5207,6897.8088551216
1661454000,2022-08-25 19:00:00,CHMB/USDT,0.000533,0.000554,0.000533,0.000539,10217883.7238,5525.0366631739
1661450400,2022-08-25 18:00:00,CHMB/USDT,0.000546,0.000546,0.000531,0.000536,17333814.3659,9318.1434948621
1661446800,2022-08-25 17:00:00,CHMB/USDT,0.000548,0.000554,0.000543,0.000546,13987070.0299,7673.136368356
1661443200,2022-08-25 16:00:00,CHMB/USDT,0.000556,0.000568,0.000547,0.000549,20116335.7539,11148.6097794424
1661439600,2022-08-25 15:00:00,CHMB/USDT,0.000569,0.00057,0.000553,0.000555,13253343.1758,7469.1361581659
1661436000,2022-08-25 14:00:00,CHMB/USDT,0.000562,0.000576,0.000562,0.00057,14385604.3573,8170.1241091858
1661432400,2022-08-25 13:00:00,CHMB/USDT,0.000567,0.00057,0.000558,0.000561,8741270.6499,4933.1212503033
1661428800,2022-08-25 12:00:00,CHMB/USDT,0.000549,0.000572,0.000549,0.000564,13503852.9955,7562.0673217636
1661425200,2022-08-25 11:00:00,CHMB/USDT,0.000553,0.000554,0.000549,0.000551,18781280.5152,10353.0028021824
1661421600,2022-08-25 10:00:00,CHMB/USDT,0.000552,0.000556,0.000549,0.000551,9543300.3136,5264.3492781383
1661418000,2022-08-25 09:00:00,CHMB/USDT,0.000552,0.000553,0.000551,0.000552,19737731.2591,10895.222088933
1661414400,2022-08-25 08:00:00,CHMB/USDT,0.000549,0.000558,0.000545,0.000552,14354537.5214,7895.8966730711
1661410800,2022-08-25 07:00:00,CHMB/USDT,0.000548,0.000554,0.000543,0.000547,20434644.7526,11189.9342798244
1661407200,2022-08-25 06:00:00,CHMB/USDT,0.000542,0.000554,0.00054,0.00055,19226273.4075,10486.9778926116
1661403600,2022-08-25 05:00:00,CHMB/USDT,0.000543,0.000549,0.000541,0.000542,15255746.2431,8303.6420738026
1661400000,2022-08-25 04:00:00,CHMB/USDT,0.000546,0.00055,0.000542,0.000544,17699877.6153,9652.6262281943
1661396400,2022-08-25 03:00:00,CHMB/USDT,0.000536,0.00056,0.000536,0.000546,7334178.2532,4026.594187527
1661392800,2022-08-25 02:00:00,CHMB/USDT,0.000534,0.000538,0.000533,0.000536,6496236.2293,3483.4301229797
1661389200,2022-08-25 01:00:00,CHMB/USDT,0.000534,0.000535,0.000533,0.000534,10791863.7458,5763.27047076
1661385600,2022-08-25 00:00:00,CHMB/USDT,0.000534,0.000535,0.000533,0.000534,17208738.5196,9189.558645054
1661382000,2022-08-24 23:00:00,CHMB/USDT,0.000535,0.000537,0.000533,0.000534,13508851.8189,7220.3866733078
1661378400,2022-08-24 22:00:00,CHMB/USDT,0.000534,0.000538,0.000533,0.000535,14179037.381,7582.6343903201
1661374800,2022-08-24 21:00:00,CHMB/USDT,0.000537,0.000538,0.000533,0.000534,18348362.109,9816.8928812807
1661371200,2022-08-24 20:00:00,CHMB/USDT,0.000541,0.000541,0.000534,0.000534,13498421.0219,7252.7312896844
1661367600,2022-08-24 19:00:00,CHMB/USDT,0.00054,0.000542,0.000534,0.000541,21583877.9414,11607.5008407415
1661364000,2022-08-24 18:00:00,CHMB/USDT,0.00054,0.000543,0.000537,0.000538,10864832.8258,5863.6684300427
1661360400,2022-08-24 17:00:00,CHMB/USDT,0.000538,0.000543,0.000535,0.000543,14020782.4738,7559.0301960903
1661356800,2022-08-24 16:00:00,CHMB/USDT,0.000532,0.00054,0.000532,0.000536,14413559.4343,7725.6407021048
1661353200,2022-08-24 15:00:00,CHMB/USDT,0.000533,0.000534,0.000531,0.000532,12105577.8884,6456.471922069
1661349600,2022-08-24 14:00:00,CHMB/USDT,0.000535,0.000539,0.000532,0.000534,19838097.555,10593.2709209175
1661346000,2022-08-24 13:00:00,CHMB/USDT,0.000538,0.000541,0.000535,0.000537,17927841.8408,9631.7665923607
1661342400,2022-08-24 12:00:00,CHMB/USDT,0.000539,0.000543,0.000536,0.000538,14210156.6987,7647.553444867
1661338800,2022-08-24 11:00:00,CHMB/USDT,0.000536,0.000543,0.000536,0.000538,18549141.1949,9999.8980801001
1661335200,2022-08-24 10:00:00,CHMB/USDT,0.000544,0.000545,0.000535,0.000537,17537891.9058,9475.8036555913
1661331600,2022-08-24 09:00:00,CHMB/USDT,0.000538,0.00056,0.000537,0.000544,15308756.352,8408.4504943423
1661328000,2022-08-24 08:00:00,CHMB/USDT,0.000531,0.000542,0.000531,0.000539,16012163.1235,8552.1431887283
1661324400,2022-08-24 07:00:00,CHMB/USDT,0.00053,0.000535,0.000527,0.000531,9843284.3633,5227.9199543263
1661320800,2022-08-24 06:00:00,CHMB/USDT,0.000528,0.000535,0.000526,0.00053,15023377.4577,7954.3785632353
1661317200,2022-08-24 05:00:00,CHMB/USDT,0.000532,0.000536,0.000525,0.000528,18140171.3174,9656.6385084344
1661313600,2022-08-24 04:00:00,CHMB/USDT,0.000541,0.000544,0.00053,0.000531,16190784.5293,8669.4573326048
1661310000,2022-08-24 03:00:00,CHMB/USDT,0.000551,0.000552,0.000538,0.000541,14723277.9424,8051.0024733688
1661306400,2022-08-24 02:00:00,CHMB/USDT,0.000552,0.000553,0.000549,0.000551,13294046.4945,7328.0194762643
1661302800,2022-08-24 01:00:00,CHMB/USDT,0.000552,0.000553,0.000549,0.000551,14955585.4887,8247.6559005794
1661299200,2022-08-24 00:00:00,CHMB/USDT,0.000554,0.000555,0.000552,0.000552,12121228.822,6706.8976000542
1661295600,2022-08-23 23:00:00,CHMB/USDT,0.000554,0.000556,0.000551,0.000554,12220421.8401,6769.1238948931
1661292000,2022-08-23 22:00:00,CHMB/USDT,0.000552,0.000556,0.000549,0.000554,15749267.4172,8709.7979262325
1661288400,2022-08-23 21:00:00,CHMB/USDT,0.000556,0.000557,0.000551,0.000552,18794842.0083,10403.8048194955
1661284800,2022-08-23 20:00:00,CHMB/USDT,0.000555,0.000558,0.000551,0.000555,17447838.4303,9675.0425952351
1661281200,2022-08-23 19:00:00,CHMB/USDT,0.00055,0.000557,0.000548,0.000553,11270695.4138,6219.9554866618
1661277600,2022-08-23 18:00:00,CHMB/USDT,0.000556,0.000558,0.000547,0.00055,15822131.766,8760.8101320538
1661274000,2022-08-23 17:00:00,CHMB/USDT,0.000547,0.000558,0.000547,0.000557,10579368.7536,5849.9885328081
1661270400,2022-08-23 16:00:00,CHMB/USDT,0.000548,0.00055,0.000547,0.00055,10735055.4278,5886.354350462
1661266800,2022-08-23 15:00:00,CHMB/USDT,0.000556,0.000557,0.000544,0.000548,14893539.6476,8195.9903173402
1661263200,2022-08-23 14:00:00,CHMB/USDT,0.000544,0.000557,0.000544,0.000556,15457012.5908,8556.997979633
1661259600,2022-08-23 13:00:00,CHMB/USDT,0.000554,0.000554,0.000541,0.000544,8665524.7104,4728.9083167589
1661256000,2022-08-23 12:00:00,CHMB/USDT,0.00055,0.000556,0.00055,0.000553,15486912.8521,8566.1565686323
1661252400,2022-08-23 11:00:00,CHMB/USDT,0.000554,0.00056,0.00055,0.000553,17589012.2484,9764.4659638904
1661248800,2022-08-23 10:00:00,CHMB/USDT,0.000569,0.000579,0.000551,0.000557,30719554.832,17278.4755319279
1661245200,2022-08-23 09:00:00,CHMB/USDT,0.000574,0.00058,0.000563,0.000568,15610074.0239,8954.2021253354
1661241600,2022-08-23 08:00:00,CHMB/USDT,0.000582,0.000582,0.000572,0.000575,3651943.8928,2107.6376247305
1661238000,2022-08-23 07:00:00,CHMB/USDT,0.000584,0.000584,0.000581,0.000582,7268838.5973,4230.951713398
1661234400,2022-08-23 06:00:00,CHMB/USDT,0.000585,0.000586,0.000583,0.000583,12403510.2635,7246.7098145686
1661230800,2022-08-23 05:00:00,CHMB/USDT,0.000584,0.000587,0.000583,0.000584,18206429.0489,10644.9843929417
1661227200,2022-08-23 04:00:00,CHMB/USDT,0.000585,0.000588,0.000584,0.000584,15190817.2362,8878.375853025
1661223600,2022-08-23 03:00:00,CHMB/USDT,0.000585,0.000588,0.000584,0.000587,15525855.8958,9088.88569399
1661220000,2022-08-23 02:00:00,CHMB/USDT,0.000586,0.000588,0.000583,0.000585,19306695.9953,11300.5607097337
1661216400,2022-08-23 01:00:00,CHMB/USDT,0.00059,0.000591,0.000583,0.000587,17878772.4112,10499.6177732914
1661212800,2022-08-23 00:00:00,CHMB/USDT,0.000588,0.000592,0.000581,0.000589,17396961.191,10222.1140125767
1661209200,2022-08-22 23:00:00,CHMB/USDT,0.000584,0.000591,0.000582,0.000589,15084487.4911,8825.4332122509
1661205600,2022-08-22 22:00:00,CHMB/USDT,0.000585,0.000591,0.000581,0.000583,15310956.6504,8970.000159821
1661202000,2022-08-22 21:00:00,CHMB/USDT,0.000586,0.000587,0.000582,0.000584,12015434.8275,7016.3126556226
1661198400,2022-08-22 20:00:00,CHMB/USDT,0.000585,0.000591,0.000582,0.000586,19010958.0656,11152.2690405535
1661194800,2022-08-22 19:00:00,CHMB/USDT,0.000583,0.000589,0.000582,0.000585,13180670.6554,7716.4207507851
1661191200,2022-08-22 18:00:00,CHMB/USDT,0.000594,0.000594,0.000581,0.000583,12932473.8908,7586.9601048183
1661187600,2022-08-22 17:00:00,CHMB/USDT,0.000592,0.000595,0.000587,0.000591,12321438.5436,7273.0631333196
1661184000,2022-08-22 16:00:00,CHMB/USDT,0.000593,0.000599,0.000586,0.000591,15576666.5031,9235.7719128888
1661180400,2022-08-22 15:00:00,CHMB/USDT,0.000596,0.0006,0.000587,0.000595,9706546.9797,5770.5316417677
1661176800,2022-08-22 14:00:00,CHMB/USDT,0.000603,0.000618,0.000593,0.000598,14226174.7882,8601.4874511722
1661173200,2022-08-22 13:00:00,CHMB/USDT,0.0006,0.000607,0.000595,0.000604,10103290.844,6072.2183449834
1661169600,2022-08-22 12:00:00,CHMB/USDT,0.000603,0.000605,0.000596,0.000604,16166563.6539,9735.0952646101
1661166000,2022-08-22 11:00:00,CHMB/USDT,0.000591,0.000605,0.00059,0.000601,16050848.1681,9578.7561173953
1661162400,2022-08-22 10:00:00,CHMB/USDT,0.000588,0.000592,0.000587,0.000591,12639367.3519,7450.8119603926
1661158800,2022-08-22 09:00:00,CHMB/USDT,0.000582,0.000589,0.000581,0.000589,10936656.8375,6427.925554679
1661155200,2022-08-22 08:00:00,CHMB/USDT,0.000595,0.000598,0.000574,0.000582,19988389.9839,11782.8032426418
1661151600,2022-08-22 07:00:00,CHMB/USDT,0.000592,0.000597,0.000591,0.000592,9705812.1605,5764.5871822582
1661148000,2022-08-22 06:00:00,CHMB/USDT,0.000592,0.000597,0.00059,0.000593,12061937.78,7150.2120781812
1661144400,2022-08-22 05:00:00,CHMB/USDT,0.000598,0.0006,0.000591,0.000594,17110691.8533,10216.0577281172
1661140800,2022-08-22 04:00:00,CHMB/USDT,0.000598,0.0006,0.000596,0.000598,12136323.1873,7250.3203584801
1661137200,2022-08-22 03:00:00,CHMB/USDT,0.000595,0.000599,0.000592,0.000597,15262360.8164,9112.5551221531
1661133600,2022-08-22 02:00:00,CHMB/USDT,0.000599,0.000599,0.000594,0.000595,13206867.298,7872.2419488833
1661130000,2022-08-22 01:00:00,CHMB/USDT,0.000596,0.000602,0.000596,0.000599,18039683.2593,10777.9046317764
1661126400,2022-08-22 00:00:00,CHMB/USDT,0.000613,0.000613,0.000594,0.000596,12369757.9546,7483.5476318699
1661122800,2022-08-21 23:00:00,CHMB/USDT,0.000625,0.000626,0.000606,0.000612,18637219.6602,11433.9890648658
1661119200,2022-08-21 22:00:00,CHMB/USDT,0.000632,0.000632,0.000621,0.000622,14505545.9523,9069.633889095
1661115600,2022-08-21 21:00:00,CHMB/USDT,0.000605,0.000634,0.000605,0.000632,14720567.9285,9189.767419918
1661112000,2022-08-21 20:00:00,CHMB/USDT,0.000596,0.000605,0.000592,0.000605,18881036.0003,11313.8554949478
1661108400,2022-08-21 19:00:00,CHMB/USDT,0.000601,0.000602,0.000596,0.000596,10980789.8002,6586.9763422794
1661104800,2022-08-21 18:00:00,CHMB/USDT,0.000597,0.000603,0.000597,0.000602,14867639.0713,8895.2604792462
1661101200,2022-08-21 17:00:00,CHMB/USDT,0.000601,0.000603,0.000595,0.000597,10377528.4178,6212.9189034749
1661097600,2022-08-21 16:00:00,CHMB/USDT,0.000592,0.000604,0.000587,0.000599,18017349.7843,10714.8607587981
1661094000,2022-08-21 15:00:00,CHMB/USDT,0.000592,0.000598,0.000586,0.000598,16424300.7562,9695.7010428836
1661090400,2022-08-21 14:00:00,CHMB/USDT,0.000591,0.000599,0.000589,0.000589,18010539.0992,10690.8276134214
1661086800,2022-08-21 13:00:00,CHMB/USDT,0.00058,0.000596,0.00058,0.000592,13405292.1377,7914.4007519379
1661083200,2022-08-21 12:00:00,CHMB/USDT,0.000597,0.0006,0.000577,0.000581,13369081.5318,7878.9911393321
1661079600,2022-08-21 11:00:00,CHMB/USDT,0.000593,0.000599,0.000593,0.000598,18326699.9442,10927.508935191
1661076000,2022-08-21 10:00:00,CHMB/USDT,0.000592,0.000595,0.000591,0.000594,7706518.3707,4570.0721594958
1661072400,2022-08-21 09:00:00,CHMB/USDT,0.000593,0.000593,0.000591,0.000592,7498484.3909,4438.5000140956
1661068800,2022-08-21 08:00:00,CHMB/USDT,0.000588,0.000596,0.000588,0.000593,11395663.8844,6744.8366201661
1661065200,2022-08-21 07:00:00,CHMB/USDT,0.000592,0.000599,0.000588,0.00059,13482919.9897,7984.3991688879
1661061600,2022-08-21 06:00:00,CHMB/USDT,0.000585,0.0006,0.000585,0.000592,9157373.4102,5427.8312036934
1661058000,2022-08-21 05:00:00,CHMB/USDT,0.000589,0.000589,0.00058,0.000585,13592089.2529,7942.636851917
1661054400,2022-08-21 04:00:00,CHMB/USDT,0.000589,0.000591,0.000586,0.000586,16460036.2478,9696.3917738174
1661050800,2022-08-21 03:00:00,CHMB/USDT,0.000592,0.000596,0.000585,0.00059,20871930.2596,12358.6391786123
1661047200,2022-08-21 02:00:00,CHMB/USDT,0.000592,0.000594,0.00059,0.000592,11538994.789,6831.9630090333
1661043600,2022-08-21 01:00:00,CHMB/USDT,0.000593,0.000594,0.00059,0.000593,12226403.2079,7238.1049383716
1661040000,2022-08-21 00:00:00,CHMB/USDT,0.000596,0.000596,0.00059,0.000592,10538406.1074,6239.6696374018
1661036400,2022-08-20 23:00:00,CHMB/USDT,0.000601,0.000604,0.000596,0.000596,2463332.4981,1479.3556398979
1661032800,2022-08-20 22:00:00,CHMB/USDT,0.000606,0.000608,0.0006,0.0006,10405869.502,6284.4148523364
1661029200,2022-08-20 21:00:00,CHMB/USDT,0.000604,0.000606,0.000597,0.000605,9464480.2027,5695.8040638092
1661025600,2022-08-20 20:00:00,CHMB/USDT,0.0006,0.000604,0.000598,0.000604,15120689.2061,9080.2256507011
1661022000,2022-08-20 19:00:00,CHMB/USDT,0.000605,0.000606,0.000596,0.000598,17630508.1512,10603.8215498039
1661018400,2022-08-20 18:00:00,CHMB/USDT,0.000606,0.000608,0.000604,0.000607,14090864.5017,8540.6132610058
1661014800,2022-08-20 17:00:00,CHMB/USDT,0.000607,0.000607,0.000604,0.000606,5329499.5308,3228.3338408985
1661011200,2022-08-20 16:00:00,CHMB/USDT,0.000606,0.000608,0.000603,0.000607,12365885.116,7491.5634346154
1661007600,2022-08-20 15:00:00,CHMB/USDT,0.000599,0.000608,0.000597,0.000606,15501646.7393,9316.3500070782
1661004000,2022-08-20 14:00:00,CHMB/USDT,0.000598,0.000605,0.000594,0.000599,15819436.8464,9463.8865547983
1661000400,2022-08-20 13:00:00,CHMB/USDT,0.000597,0.000602,0.000592,0.000599,17420748.4631,10392.7968053469
1660996800,2022-08-20 12:00:00,CHMB/USDT,0.000602,0.000605,0.000595,0.000596,16261110.4045,9775.1544296727
1660993200,2022-08-20 11:00:00,CHMB/USDT,0.000601,0.000605,0.0006,0.000602,16726456.6124,10071.85076801
1660989600,2022-08-20 10:00:00,CHMB/USDT,0.000598,0.000601,0.000598,0.000601,2281563.3522,1366.2001241723
1660986000,2022-08-20 09:00:00,CHMB/USDT,0.000599,0.000603,0.000595,0.000599,12016438.4535,7192.9844790644
1660982400,2022-08-20 08:00:00,CHMB/USDT,0.000598,0.0006,0.000591,0.000598,10980881.2975,6534.7912394288
1660978800,2022-08-20 07:00:00,CHMB/USDT,0.000589,0.000604,0.000589,0.000598,20774058.9391,12366.0903745825
1660975200,2022-08-20 06:00:00,CHMB/USDT,0.000585,0.000592,0.000585,0.000589,10790563.8033,6343.3276404406
1660971600,2022-08-20 05:00:00,CHMB/USDT,0.000597,0.000598,0.000585,0.000585,7692165.547,4552.9871133062
1660968000,2022-08-20 04:00:00,CHMB/USDT,0.000598,0.000599,0.000595,0.000596,11238491.939,6703.0328429063
1660964400,2022-08-20 03:00:00,CHMB/USDT,0.000598,0.000601,0.000595,0.000598,11301447.3767,6750.5357767149
1660960800,2022-08-20 02:00:00,CHMB/USDT,0.000601,0.000602,0.000595,0.000599,18102001.6188,10830.9540907206
1660957200,2022-08-20 01:00:00,CHMB/USDT,0.000605,0.000606,0.000599,0.000602,15901185.2223,9580.3956868722
1660953600,2022-08-20 00:00:00,CHMB/USDT,0.000615,0.000615,0.000602,0.000606,15587693.5549,9464.8937821911
1660950000,2022-08-19 23:00:00,CHMB/USDT,0.000618,0.00062,0.000616,0.000617,7436283.8833,4594.271090851
1660946400,2022-08-19 22:00:00,CHMB/USDT,0.000612,0.000619,0.000611,0.000618,13604715.5488,8352.5608038105
1660942800,2022-08-19 21:00:00,CHMB/USDT,0.000614,0.000616,0.000609,0.000615,12152985.6672,7453.1116793505
1660939200,2022-08-19 20:00:00,CHMB/USDT,0.000619,0.00062,0.000607,0.000612,13407155.8204,8200.7253574353
1660935600,2022-08-19 19:00:00,CHMB/USDT,0.000618,0.00062,0.00061,0.000619,7929754.3958,4875.8771353946
1660932000,2022-08-19 18:00:00,CHMB/USDT,0.000609,0.000619,0.000606,0.000617,12653183.1003,7776.9800532529
1660928400,2022-08-19 17:00:00,CHMB/USDT,0.000606,0.000619,0.000601,0.000608,17887110.1692,10851.9108047104
1660924800,2022-08-19 16:00:00,CHMB/USDT,0.000593,0.000612,0.000593,0.000607,15101361.8858,9080.769556242
1660921200,2022-08-19 15:00:00,CHMB/USDT,0.000601,0.000604,0.000592,0.000593,11597146.6647,6926.2858228607
1660917600,2022-08-19 14:00:00,CHMB/USDT,0.000615,0.000616,0.000601,0.000602,7082903.9047,4314.7798827272
1660914000,2022-08-19 13:00:00,CHMB/USDT,0.000617,0.000619,0.00061,0.000616,12997705.4335,7988.5110408461
1660910400,2022-08-19 12:00:00,CHMB/USDT,0.000612,0.000627,0.000612,0.000617,18259893.9938,11290.8472588776
1660906800,2022-08-19 11:00:00,CHMB/USDT,0.000602,0.00062,0.000596,0.000613,14423338.9902,8725.9003296248
1660903200,2022-08-19 10:00:00,CHMB/USDT,0.000627,0.000628,0.000602,0.000602,13651081.8768,8441.9268891267
1660899600,2022-08-19 09:00:00,CHMB/USDT,0.000625,0.000627,0.00062,0.000627,18211652.3195,11367.600013582
1660896000,2022-08-19 08:00:00,CHMB/USDT,0.000638,0.000638,0.00062,0.000625,4318142.6315,2704.5903398389
1660892400,2022-08-19 07:00:00,CHMB/USDT,0.000656,0.000662,0.000627,0.000637,3825202.1593,2447.8535029536
1660888800,2022-08-19 06:00:00,CHMB/USDT,0.000667,0.00068,0.000656,0.000656,10404135.3309,6993.5832123401
1660885200,2022-08-19 05:00:00,CHMB/USDT,0.000665,0.000673,0.000655,0.000672,7556948.7127,5030.6173537099
1660881600,2022-08-19 04:00:00,CHMB/USDT,0.000666,0.000673,0.00066,0.00066,10765716.5714,7166.1743749238
1660878000,2022-08-19 03:00:00,CHMB/USDT,0.000684,0.000686,0.000663,0.000671,14197220.1514,9653.3457230506
1660874400,2022-08-19 02:00:00,CHMB/USDT,0.000684,0.000688,0.00068,0.00068,14211595.482,9732.4584240203
1660870800,2022-08-19 01:00:00,CHMB/USDT,0.000685,0.00069,0.00068,0.000684,11874270.2362,8126.8145500733
1660867200,2022-08-19 00:00:00,CHMB/USDT,0.000701,0.000701,0.00068,0.000686,9846702.5056,6843.048092801
1660863600,2022-08-18 23:00:00,CHMB/USDT,0.000703,0.000703,0.000695,0.0007,5659664.9447,3957.6759056882
1660860000,2022-08-18 22:00:00,CHMB/USDT,0.000696,0.000703,0.000692,0.000703,10244495.636,7140.6919458492
1660856400,2022-08-18 21:00:00,CHMB/USDT,0.000698,0.000701,0.000691,0.000692,13897788.2516,9671.879845928
1660852800,2022-08-18 20:00:00,CHMB/USDT,0.000706,0.00071,0.00069,0.000698,8836501.3869,6169.3797327243
1660849200,2022-08-18 19:00:00,CHMB/USDT,0.000709,0.000715,0.000705,0.000705,9495912.7208,6731.7136756855
1660845600,2022-08-18 18:00:00,CHMB/USDT,0.000719,0.00072,0.000708,0.000709,13873601.111,9912.7533967124
1660842000,2022-08-18 17:00:00,CHMB/USDT,0.000702,0.00072,0.000698,0.000719,20504675.1193,14559.012852739
1660838400,2022-08-18 16:00:00,CHMB/USDT,0.000706,0.000708,0.000699,0.000705,3525880.6035,2475.415910858
1660834800,2022-08-18 15:00:00,CHMB/USDT,0.000707,0.000709,0.000702,0.000706,456553.7041,322.0611179876
1660831200,2022-08-18 14:00:00,CHMB/USDT,0.000718,0.000722,0.0007,0.0007,6656438.1088,4755.6705527056
1660827600,2022-08-18 13:00:00,CHMB/USDT,0.00072,0.000722,0.000715,0.000717,8940580.7279,6429.3938673759
1660824000,2022-08-18 12:00:00,CHMB/USDT,0.000702,0.000726,0.000702,0.000717,12011105.6384,8621.1421374431
