https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERN,Volume BTC
1644537600,2022-02-11 00:00:00,ERN/BTC,0.0001439,0.0001905,0.0001367,0.0001419,14051.59769218,2.164264205306688
1644451200,2022-02-10 00:00:00,ERN/BTC,0.0001365,0.0001456,0.0001325,0.0001443,2039.63646094,0.282740428881946
1644364800,2022-02-09 00:00:00,ERN/BTC,0.0001345,0.0001466,0.0001345,0.0001365,2408.11707425,0.33877254708195
1644278400,2022-02-08 00:00:00,ERN/BTC,0.0001298,0.0001356,0.0001273,0.000135,2493.6272,0.32629039029
1644192000,2022-02-07 00:00:00,ERN/BTC,0.0001334,0.0001363,0.0001294,0.0001298,1322.8748,0.17690259932
1644105600,2022-02-06 00:00:00,ERN/BTC,0.0001302,0.0001426,0.0001301,0.0001334,2279.8889,0.30987248742
1644019200,2022-02-05 00:00:00,ERN/BTC,0.0001316,0.0001421,0.0001288,0.0001311,1830.0253147,0.248244913403645
1643932800,2022-02-04 00:00:00,ERN/BTC,0.0001381,0.0001408,0.0001285,0.0001306,2776.71759088,0.369169325822576
1643846400,2022-02-03 00:00:00,ERN/BTC,0.0001302,0.0001462,0.0001295,0.0001381,4984.66207626,0.69374862834006
1643760000,2022-02-02 00:00:00,ERN/BTC,0.0001275,0.0001379,0.0001271,0.0001302,2177.0897,0.28742029255
1643673600,2022-02-01 00:00:00,ERN/BTC,0.0001309,0.0001346,0.0001261,0.0001275,2448.2547,0.31332365655
1643587200,2022-01-31 00:00:00,ERN/BTC,0.0001345,0.0001363,0.0001312,0.0001321,954.5442,0.12758460443
1643500800,2022-01-30 00:00:00,ERN/BTC,0.0001345,0.000144,0.0001315,0.0001348,3322.8966998,0.455408392297584
1643414400,2022-01-29 00:00:00,ERN/BTC,0.0001333,0.0001436,0.000133,0.0001346,1837.4458158,0.2522740799588
1643328000,2022-01-28 00:00:00,ERN/BTC,0.0001262,0.0001368,0.0001259,0.0001332,935.21698413,0.123727958637072
1643241600,2022-01-27 00:00:00,ERN/BTC,0.0001282,0.0001342,0.000125,0.000125,1617.45504508,0.210257635259256
1643155200,2022-01-26 00:00:00,ERN/BTC,0.0001238,0.0001345,0.0001228,0.0001289,1831.5567,0.23511544256
1643068800,2022-01-25 00:00:00,ERN/BTC,0.0001278,0.0001442,0.0001214,0.000124,4092.0414,0.53324974418
1642982400,2022-01-24 00:00:00,ERN/BTC,0.000144,0.0001445,0.0001234,0.0001278,5244.67549666,0.670796423409244
1642896000,2022-01-23 00:00:00,ERN/BTC,0.0001418,0.0001625,0.0001408,0.0001436,2129.76985186,0.317550407857178
1642809600,2022-01-22 00:00:00,ERN/BTC,0.0001578,0.0001611,0.0001357,0.0001419,1226.15673698,0.180888895926724
1642723200,2022-01-21 00:00:00,ERN/BTC,0.0001644,0.0001656,0.000153,0.0001581,2837.4982,0.45813364324
1642636800,2022-01-20 00:00:00,ERN/BTC,0.0001685,0.0001701,0.0001638,0.0001638,2286.1653368,0.38197376453928
1642550400,2022-01-19 00:00:00,ERN/BTC,0.0001727,0.0001747,0.000165,0.0001689,7140.63661941,1.214769178316087
1642464000,2022-01-18 00:00:00,ERN/BTC,0.0001852,0.0001858,0.0001705,0.0001728,4173.37346487,0.731976394488515
1642377600,2022-01-17 00:00:00,ERN/BTC,0.0001885,0.0001914,0.0001842,0.0001851,2126.3458,0.39963818206
1642291200,2022-01-16 00:00:00,ERN/BTC,0.0001925,0.0001931,0.0001873,0.0001882,1315.9091,0.25023681145
1642204800,2022-01-15 00:00:00,ERN/BTC,0.0001956,0.0001964,0.00019,0.0001927,1678.51108306,0.324271377869924
1642118400,2022-01-14 00:00:00,ERN/BTC,0.0001868,0.0001958,0.0001864,0.0001958,2383.5178,0.45445529979
1642032000,2022-01-13 00:00:00,ERN/BTC,0.0001963,0.0002051,0.0001868,0.0001868,8004.19058493,1.584869614366678
1641945600,2022-01-12 00:00:00,ERN/BTC,0.0001906,0.0002003,0.0001897,0.0001957,3998.12644507,0.77846569397851
1641859200,2022-01-11 00:00:00,ERN/BTC,0.0001837,0.0002046,0.0001823,0.00019,8157.69191507,1.575309304903322
1641772800,2022-01-10 00:00:00,ERN/BTC,0.0001978,0.0001985,0.0001837,0.0001841,3597.02645399,0.682859822739933
1641686400,2022-01-09 00:00:00,ERN/BTC,0.0001965,0.0002006,0.0001926,0.0001982,2204.8381,0.43363249905
1641600000,2022-01-08 00:00:00,ERN/BTC,0.0002075,0.0002116,0.0001951,0.0001964,2790.8962,0.56670342776
1641513600,2022-01-07 00:00:00,ERN/BTC,0.0002173,0.0002182,0.0002053,0.0002083,4408.07956265,0.92655727190915
1641427200,2022-01-06 00:00:00,ERN/BTC,0.0002343,0.0002343,0.0002145,0.0002167,3418.22878576,0.762426559458528
1641340800,2022-01-05 00:00:00,ERN/BTC,0.0002252,0.0002538,0.0002223,0.0002344,14239.16894269,3.365467232937018
1641254400,2022-01-04 00:00:00,ERN/BTC,0.0002037,0.0002314,0.0002035,0.0002254,12352.1634469,2.63362136074383
1641168000,2022-01-03 00:00:00,ERN/BTC,0.0001934,0.0002055,0.0001932,0.000204,4112.37982396,0.827268386721052
1641081600,2022-01-02 00:00:00,ERN/BTC,0.0001919,0.0002109,0.0001906,0.0001934,5383.18578236,1.074655788838542
1640995200,2022-01-01 00:00:00,ERN/BTC,0.000194,0.0001947,0.0001909,0.0001919,971.0417,0.18716247064
1640908800,2021-12-31 00:00:00,ERN/BTC,0.0001915,0.0001958,0.0001872,0.0001939,3626.7184,0.69573247643
1640822400,2021-12-30 00:00:00,ERN/BTC,0.000196,0.0001973,0.0001891,0.0001915,2700.6383335,0.51992989647955
1640736000,2021-12-29 00:00:00,ERN/BTC,0.000193,0.0001998,0.0001921,0.000196,2496.3958,0.49120676253
1640649600,2021-12-28 00:00:00,ERN/BTC,0.0001995,0.0002006,0.0001916,0.000193,3189.1192,0.62746227545
