https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1632654000000,2021-09-26 11:00:00,ETH/GBP,2201.99000000,2218.83000000,2195.99000000,2214.21000000,56.68240000,125225.98509500,201
1632650400000,2021-09-26 10:00:00,ETH/GBP,2219.78000000,2241.02000000,2182.00000000,2197.40000000,252.37570000,558276.85848300,671
1632646800000,2021-09-26 09:00:00,ETH/GBP,2075.35000000,2254.31000000,2073.00000000,2218.82000000,615.66740000,1343275.69549200,1443
1632643200000,2021-09-26 08:00:00,ETH/GBP,2064.94000000,2083.46000000,2040.12000000,2074.60000000,426.62170000,880156.86851500,648
1632639600000,2021-09-26 07:00:00,ETH/GBP,2093.01000000,2107.41000000,2041.60000000,2064.64000000,301.02420000,624152.60208900,703
1632636000000,2021-09-26 06:00:00,ETH/GBP,2107.15000000,2118.36000000,2093.67000000,2095.85000000,140.70300000,296404.61479800,255
1632632400000,2021-09-26 05:00:00,ETH/GBP,2115.82000000,2130.56000000,2106.77000000,2113.92000000,120.27350000,254981.96566800,192
1632628800000,2021-09-26 04:00:00,ETH/GBP,2125.31000000,2126.53000000,2098.00000000,2109.18000000,133.08920000,281224.55793100,239
1632625200000,2021-09-26 03:00:00,ETH/GBP,2120.22000000,2140.50000000,2113.99000000,2127.02000000,99.18760000,210904.73615500,171
1632621600000,2021-09-26 02:00:00,ETH/GBP,2139.21000000,2139.21000000,2117.46000000,2121.77000000,141.11670000,299898.05194900,248
1632618000000,2021-09-26 01:00:00,ETH/GBP,2153.45000000,2156.62000000,2126.88000000,2137.68000000,137.46850000,294322.21421000,285
1632614400000,2021-09-26 00:00:00,ETH/GBP,2170.67000000,2176.52000000,2137.91000000,2153.52000000,187.47930000,403316.48798100,272
1632610800000,2021-09-25 23:00:00,ETH/GBP,2184.39000000,2188.60000000,2162.36000000,2169.75000000,109.53370000,238212.80676200,207
1632607200000,2021-09-25 22:00:00,ETH/GBP,2170.57000000,2185.48000000,2137.56000000,2181.34000000,122.06200000,265014.15301100,233
1632603600000,2021-09-25 21:00:00,ETH/GBP,2170.76000000,2172.90000000,2153.14000000,2165.66000000,80.21610000,173633.94012900,198
1632600000000,2021-09-25 20:00:00,ETH/GBP,2166.74000000,2187.18000000,2155.69000000,2174.49000000,166.88690000,362420.19970900,255
1632596400000,2021-09-25 19:00:00,ETH/GBP,2155.32000000,2177.64000000,2149.96000000,2165.53000000,114.76080000,248506.43623300,228
1632592800000,2021-09-25 18:00:00,ETH/GBP,2155.35000000,2167.41000000,2145.00000000,2157.61000000,90.39150000,194684.59877800,155
1632589200000,2021-09-25 17:00:00,ETH/GBP,2153.96000000,2163.94000000,2147.40000000,2159.67000000,91.08890000,196424.79350300,150
1632585600000,2021-09-25 16:00:00,ETH/GBP,2170.91000000,2177.30000000,2120.89000000,2155.69000000,303.05640000,651052.92739600,457
1632582000000,2021-09-25 15:00:00,ETH/GBP,2131.14000000,2188.49000000,2118.00000000,2173.86000000,513.91770000,1109775.74973700,651
1632578400000,2021-09-25 14:00:00,ETH/GBP,2155.69000000,2167.97000000,2119.40000000,2137.91000000,317.76640000,680800.44221500,522
1632574800000,2021-09-25 13:00:00,ETH/GBP,2158.00000000,2188.61000000,2151.67000000,2159.71000000,230.05390000,499083.97708400,339
1632571200000,2021-09-25 12:00:00,ETH/GBP,2165.59000000,2171.05000000,2155.01000000,2158.41000000,119.01390000,257466.70450000,268
1632567600000,2021-09-25 11:00:00,ETH/GBP,2183.20000000,2183.20000000,2149.85000000,2165.59000000,220.96620000,478161.72575600,335
1632564000000,2021-09-25 10:00:00,ETH/GBP,2182.21000000,2204.17000000,2180.00000000,2184.73000000,325.81350000,714759.83442600,554
1632560400000,2021-09-25 09:00:00,ETH/GBP,2163.02000000,2192.77000000,2145.00000000,2181.40000000,262.34470000,570042.10307700,503
1632556800000,2021-09-25 08:00:00,ETH/GBP,2142.51000000,2168.60000000,2084.50000000,2163.96000000,477.30520000,1009868.19683800,947
1632553200000,2021-09-25 07:00:00,ETH/GBP,2176.49000000,2176.49000000,2140.50000000,2140.50000000,110.77380000,238536.86513700,259
1632549600000,2021-09-25 06:00:00,ETH/GBP,2161.95000000,2176.48000000,2156.60000000,2175.57000000,17.50890000,37929.13408500,75
1632546000000,2021-09-25 05:00:00,ETH/GBP,2179.70000000,2182.78000000,2157.21000000,2157.21000000,29.98420000,65058.59548900,77
1632542400000,2021-09-25 04:00:00,ETH/GBP,2161.77000000,2183.04000000,2161.77000000,2178.33000000,31.25540000,68034.43522700,108
1632538800000,2021-09-25 03:00:00,ETH/GBP,2154.44000000,2170.88000000,2150.26000000,2165.27000000,35.61670000,76971.24811500,84
1632535200000,2021-09-25 02:00:00,ETH/GBP,2164.71000000,2174.92000000,2149.71000000,2151.87000000,50.06680000,108367.52798500,120
1632531600000,2021-09-25 01:00:00,ETH/GBP,2186.99000000,2186.99000000,2134.48000000,2163.58000000,117.22680000,252843.91472200,238
1632528000000,2021-09-25 00:00:00,ETH/GBP,2173.48000000,2194.44000000,2162.47000000,2186.99000000,93.33900000,203219.44123600,182
1632524400000,2021-09-24 23:00:00,ETH/GBP,2196.59000000,2198.23000000,2159.20000000,2174.30000000,86.91630000,189397.55108400,183
1632520800000,2021-09-24 22:00:00,ETH/GBP,2193.47000000,2201.32000000,2184.50000000,2196.37000000,47.96880000,105238.39358500,134
1632517200000,2021-09-24 21:00:00,ETH/GBP,2184.15000000,2211.46000000,2177.92000000,2190.34000000,115.47180000,253916.71095900,316
1632513600000,2021-09-24 20:00:00,ETH/GBP,2151.95000000,2189.11000000,2151.03000000,2182.24000000,89.65090000,194709.28733800,429
1632510000000,2021-09-24 19:00:00,ETH/GBP,2146.16000000,2166.17000000,2140.57000000,2151.99000000,65.11420000,140082.90340300,357
1632506400000,2021-09-24 18:00:00,ETH/GBP,2139.20000000,2170.27000000,2137.51000000,2146.28000000,104.23270000,224296.89104900,329
1632502800000,2021-09-24 17:00:00,ETH/GBP,2153.94000000,2154.01000000,2125.31000000,2133.57000000,104.28240000,222969.28617900,313
1632499200000,2021-09-24 16:00:00,ETH/GBP,2134.93000000,2162.82000000,2129.46000000,2156.23000000,89.48870000,192106.52180600,288
1632495600000,2021-09-24 15:00:00,ETH/GBP,2150.86000000,2153.29000000,2112.30000000,2135.21000000,155.86270000,332806.97168900,383
1632492000000,2021-09-24 14:00:00,ETH/GBP,2120.69000000,2180.25000000,2119.71000000,2152.02000000,325.34130000,700126.98329600,850
1632488400000,2021-09-24 13:00:00,ETH/GBP,2077.13000000,2129.46000000,2054.96000000,2122.12000000,431.87880000,904006.42836200,854
1632484800000,2021-09-24 12:00:00,ETH/GBP,2093.47000000,2110.76000000,2069.73000000,2079.59000000,354.50440000,740919.50430700,851
1632481200000,2021-09-24 11:00:00,ETH/GBP,2095.85000000,2107.72000000,2025.00000000,2097.59000000,937.76260000,1938490.01581200,2201
1632477600000,2021-09-24 10:00:00,ETH/GBP,2112.54000000,2147.36000000,2082.86000000,2099.30000000,741.07430000,1569146.85947800,1784
1632474000000,2021-09-24 09:00:00,ETH/GBP,2258.64000000,2261.60000000,2111.00000000,2117.15000000,1261.77460000,2728420.01193900,3008
1632470400000,2021-09-24 08:00:00,ETH/GBP,2281.87000000,2300.98000000,2250.48000000,2258.19000000,144.80150000,330643.28677900,376
1632466800000,2021-09-24 07:00:00,ETH/GBP,2262.44000000,2303.31000000,2262.44000000,2281.87000000,304.60470000,696663.89581900,760
1632463200000,2021-09-24 06:00:00,ETH/GBP,2269.46000000,2287.09000000,2262.02000000,2263.05000000,134.94590000,307344.01628700,274
1632459600000,2021-09-24 05:00:00,ETH/GBP,2273.93000000,2276.71000000,2246.83000000,2270.56000000,167.85440000,379559.18946600,442
1632456000000,2021-09-24 04:00:00,ETH/GBP,2269.47000000,2280.72000000,2259.42000000,2275.95000000,93.81760000,213050.47783500,257
1632452400000,2021-09-24 03:00:00,ETH/GBP,2292.03000000,2299.09000000,2269.71000000,2271.23000000,203.63960000,465661.12572200,477
1632448800000,2021-09-24 02:00:00,ETH/GBP,2291.03000000,2295.01000000,2279.44000000,2290.85000000,82.05860000,187679.14198600,238
1632445200000,2021-09-24 01:00:00,ETH/GBP,2310.76000000,2319.07000000,2284.38000000,2287.00000000,100.08330000,230495.58389500,229
1632441600000,2021-09-24 00:00:00,ETH/GBP,2328.93000000,2332.76000000,2309.72000000,2310.73000000,71.54950000,166281.97721100,209
1632438000000,2021-09-23 23:00:00,ETH/GBP,2318.72000000,2331.18000000,2307.93000000,2328.35000000,51.44110000,119449.83978200,161
1632434400000,2021-09-23 22:00:00,ETH/GBP,2324.85000000,2334.95000000,2309.21000000,2320.26000000,105.09950000,243816.06889200,228
1632430800000,2021-09-23 21:00:00,ETH/GBP,2318.76000000,2325.37000000,2289.97000000,2322.67000000,174.85650000,405000.05850100,310
1632427200000,2021-09-23 20:00:00,ETH/GBP,2325.27000000,2327.29000000,2306.58000000,2319.32000000,109.00980000,252284.42951500,307
1632423600000,2021-09-23 19:00:00,ETH/GBP,2327.09000000,2332.00000000,2316.39000000,2325.18000000,176.57810000,410856.68063500,252
1632420000000,2021-09-23 18:00:00,ETH/GBP,2339.36000000,2342.90000000,2310.32000000,2324.46000000,334.24440000,776147.03379100,422
1632416400000,2021-09-23 17:00:00,ETH/GBP,2291.73000000,2343.52000000,2291.72000000,2335.29000000,333.06060000,774400.90123300,585
1632412800000,2021-09-23 16:00:00,ETH/GBP,2288.11000000,2302.62000000,2280.66000000,2292.24000000,303.79650000,695956.13733700,372
1632409200000,2021-09-23 15:00:00,ETH/GBP,2318.84000000,2321.59000000,2282.76000000,2287.65000000,204.37300000,469993.72082300,369
1632405600000,2021-09-23 14:00:00,ETH/GBP,2300.53000000,2320.44000000,2299.23000000,2317.90000000,150.43190000,347451.92544500,310
1632402000000,2021-09-23 13:00:00,ETH/GBP,2270.67000000,2310.00000000,2266.79000000,2300.53000000,185.65460000,425125.92719300,375
1632398400000,2021-09-23 12:00:00,ETH/GBP,2263.64000000,2288.86000000,2256.97000000,2270.01000000,496.96450000,1130002.32712700,656
1632394800000,2021-09-23 11:00:00,ETH/GBP,2288.99000000,2289.68000000,2250.76000000,2263.44000000,266.45110000,605025.12915600,442
1632391200000,2021-09-23 10:00:00,ETH/GBP,2307.39000000,2317.42000000,2250.00000000,2289.46000000,315.29860000,721950.21497600,524
1632387600000,2021-09-23 09:00:00,ETH/GBP,2312.99000000,2338.88000000,2304.54000000,2310.54000000,237.53970000,549802.43117600,461
1632384000000,2021-09-23 08:00:00,ETH/GBP,2332.15000000,2334.95000000,2311.07000000,2313.37000000,99.14280000,230245.11011100,242
1632380400000,2021-09-23 07:00:00,ETH/GBP,2323.92000000,2333.67000000,2307.80000000,2330.00000000,178.44500000,414593.73437200,344
1632376800000,2021-09-23 06:00:00,ETH/GBP,2309.30000000,2325.10000000,2296.71000000,2323.12000000,97.78970000,225712.68259200,256
1632373200000,2021-09-23 05:00:00,ETH/GBP,2308.18000000,2322.36000000,2301.04000000,2307.95000000,65.16560000,150398.37526200,146
1632369600000,2021-09-23 04:00:00,ETH/GBP,2311.54000000,2322.76000000,2299.24000000,2306.20000000,138.75040000,320767.97572100,244
1632366000000,2021-09-23 03:00:00,ETH/GBP,2282.02000000,2313.78000000,2275.34000000,2310.59000000,137.37460000,315753.70505100,256
1632362400000,2021-09-23 02:00:00,ETH/GBP,2279.36000000,2287.81000000,2265.00000000,2279.39000000,96.55580000,220071.10435500,148
1632358800000,2021-09-23 01:00:00,ETH/GBP,2251.43000000,2280.97000000,2249.35000000,2275.52000000,86.25130000,195404.44890500,177
1632355200000,2021-09-23 00:00:00,ETH/GBP,2280.00000000,2292.18000000,2254.61000000,2256.27000000,105.87710000,240064.05157700,263
1632351600000,2021-09-22 23:00:00,ETH/GBP,2277.21000000,2280.22000000,2260.24000000,2280.00000000,107.80540000,244538.85080700,250
1632348000000,2021-09-22 22:00:00,ETH/GBP,2252.22000000,2276.72000000,2245.84000000,2275.31000000,134.71050000,305075.41987800,278
1632344400000,2021-09-22 21:00:00,ETH/GBP,2244.61000000,2266.36000000,2235.59000000,2251.61000000,176.04620000,395884.47127900,336
1632340800000,2021-09-22 20:00:00,ETH/GBP,2238.28000000,2247.05000000,2225.21000000,2244.61000000,108.41350000,242769.55953900,289
1632337200000,2021-09-22 19:00:00,ETH/GBP,2230.16000000,2246.77000000,2213.46000000,2239.94000000,125.23450000,279788.65856000,326
1632333600000,2021-09-22 18:00:00,ETH/GBP,2230.99000000,2283.76000000,2225.00000000,2228.02000000,273.96770000,618721.47453500,752
1632330000000,2021-09-22 17:00:00,ETH/GBP,2247.61000000,2255.00000000,2211.70000000,2232.66000000,132.02340000,294841.28382400,333
1632326400000,2021-09-22 16:00:00,ETH/GBP,2218.34000000,2250.77000000,2212.90000000,2250.06000000,126.38810000,282488.95330100,396
1632322800000,2021-09-22 15:00:00,ETH/GBP,2171.84000000,2221.13000000,2170.20000000,2217.01000000,199.55760000,438764.79532000,474
1632319200000,2021-09-22 14:00:00,ETH/GBP,2180.97000000,2194.36000000,2164.42000000,2166.48000000,160.25110000,348390.14069900,253
1632315600000,2021-09-22 13:00:00,ETH/GBP,2160.36000000,2198.64000000,2154.82000000,2177.79000000,224.60590000,489262.00746800,428
1632312000000,2021-09-22 12:00:00,ETH/GBP,2143.41000000,2162.10000000,2133.00000000,2158.20000000,135.30110000,290203.45850300,308
1632308400000,2021-09-22 11:00:00,ETH/GBP,2166.11000000,2170.88000000,2111.32000000,2141.36000000,183.05450000,392074.64061700,357
1632304800000,2021-09-22 10:00:00,ETH/GBP,2175.00000000,2177.64000000,2151.60000000,2165.53000000,110.24150000,238488.06124600,298
1632301200000,2021-09-22 09:00:00,ETH/GBP,2161.47000000,2174.39000000,2149.78000000,2174.39000000,107.63560000,232752.56067100,311
1632297600000,2021-09-22 08:00:00,ETH/GBP,2173.09000000,2183.44000000,2156.70000000,2161.00000000,153.86300000,333561.21606700,339
1632294000000,2021-09-22 07:00:00,ETH/GBP,2166.29000000,2184.99000000,2150.57000000,2172.48000000,540.86890000,1171200.41220300,814
1632290400000,2021-09-22 06:00:00,ETH/GBP,2122.73000000,2165.74000000,2106.54000000,2159.13000000,284.68940000,608357.45436900,468
1632286800000,2021-09-22 05:00:00,ETH/GBP,2101.58000000,2134.72000000,2101.57000000,2118.64000000,169.29190000,358472.68308500,254
1632283200000,2021-09-22 04:00:00,ETH/GBP,2120.34000000,2121.68000000,2092.33000000,2098.46000000,151.45880000,319210.59123600,236
1632279600000,2021-09-22 03:00:00,ETH/GBP,2111.53000000,2135.11000000,2111.46000000,2116.56000000,189.70300000,402719.45055200,298
1632276000000,2021-09-22 02:00:00,ETH/GBP,2118.30000000,2121.52000000,2104.62000000,2112.87000000,176.69850000,373309.12392200,281
1632272400000,2021-09-22 01:00:00,ETH/GBP,2049.36000000,2131.68000000,2036.96000000,2114.71000000,347.43600000,726547.56564000,633
1632268800000,2021-09-22 00:00:00,ETH/GBP,2040.12000000,2085.20000000,2022.03000000,2046.45000000,330.24330000,677658.09876000,563
1632265200000,2021-09-21 23:00:00,ETH/GBP,2010.38000000,2048.42000000,2006.00000000,2036.25000000,372.23240000,753694.68763700,782
1632261600000,2021-09-21 22:00:00,ETH/GBP,2089.32000000,2096.57000000,2006.21000000,2010.75000000,503.85600000,1036874.78007400,1091
1632258000000,2021-09-21 21:00:00,ETH/GBP,2048.47000000,2130.00000000,1962.77000000,2088.96000000,953.83428000,1946269.52112890,2184
1632254400000,2021-09-21 20:00:00,ETH/GBP,2137.77000000,2160.48000000,2039.47000000,2046.06000000,805.13083000,1675208.87824130,1641
1632250800000,2021-09-21 19:00:00,ETH/GBP,2145.74000000,2157.33000000,2120.00000000,2138.47000000,270.27860000,578368.63814700,546
1632247200000,2021-09-21 18:00:00,ETH/GBP,2145.79000000,2186.99000000,2133.16000000,2149.88000000,440.09960000,950591.08999500,802
1632243600000,2021-09-21 17:00:00,ETH/GBP,2177.85000000,2184.91000000,2128.63000000,2146.51000000,285.57260000,615411.04592900,753
1632240000000,2021-09-21 16:00:00,ETH/GBP,2246.91000000,2254.34000000,2175.00000000,2180.26000000,198.90320000,440673.59108100,420
1632236400000,2021-09-21 15:00:00,ETH/GBP,2212.29000000,2262.65000000,2212.29000000,2245.74000000,193.23010000,433306.38396000,450
1632232800000,2021-09-21 14:00:00,ETH/GBP,2246.85000000,2246.86000000,2197.88000000,2214.18000000,239.59540000,532298.31084800,486
1632229200000,2021-09-21 13:00:00,ETH/GBP,2240.10000000,2263.09000000,2231.05000000,2243.00000000,179.60250000,403311.87107100,370
1632225600000,2021-09-21 12:00:00,ETH/GBP,2261.65000000,2277.52000000,2238.06000000,2240.00000000,244.57650000,550971.72779900,579
1632222000000,2021-09-21 11:00:00,ETH/GBP,2275.14000000,2280.77000000,2257.91000000,2261.21000000,115.06110000,260974.01656900,407
1632218400000,2021-09-21 10:00:00,ETH/GBP,2254.34000000,2292.29000000,2244.92000000,2274.41000000,126.34360000,285808.07057800,299
1632214800000,2021-09-21 09:00:00,ETH/GBP,2272.50000000,2278.91000000,2243.42000000,2249.21000000,167.68730000,379227.61089600,357
1632211200000,2021-09-21 08:00:00,ETH/GBP,2268.07000000,2280.00000000,2254.88000000,2271.92000000,219.15190000,497464.52601600,440
1632207600000,2021-09-21 07:00:00,ETH/GBP,2242.82000000,2266.04000000,2235.47000000,2265.07000000,217.42510000,488298.59393800,349
1632204000000,2021-09-21 06:00:00,ETH/GBP,2214.48000000,2250.00000000,2212.77000000,2243.20000000,142.13780000,316985.34697000,293
1632200400000,2021-09-21 05:00:00,ETH/GBP,2198.30000000,2220.77000000,2177.92000000,2209.58000000,198.66110000,437293.96831400,361
1632196800000,2021-09-21 04:00:00,ETH/GBP,2212.28000000,2227.82000000,2189.03000000,2196.06000000,104.04630000,229570.23673200,193
1632193200000,2021-09-21 03:00:00,ETH/GBP,2224.71000000,2227.82000000,2204.11000000,2218.32000000,72.60080000,160890.70037900,150
1632189600000,2021-09-21 02:00:00,ETH/GBP,2205.56000000,2234.73000000,2202.03000000,2229.27000000,164.12370000,365241.47127900,330
1632186000000,2021-09-21 01:00:00,ETH/GBP,2127.98000000,2210.00000000,2119.83000000,2209.19000000,107.56310000,233361.90982300,322
1632182400000,2021-09-21 00:00:00,ETH/GBP,2195.00000000,2195.42000000,2071.40000000,2133.09000000,680.47870000,1447112.76276550,1780
1632178800000,2021-09-20 23:00:00,ETH/GBP,2205.38000000,2220.02000000,2170.91000000,2195.17000000,253.59050000,555330.89940600,538
1632175200000,2021-09-20 22:00:00,ETH/GBP,2226.40000000,2254.34000000,2187.81000000,2206.79000000,123.96870000,275582.83665500,305
1632171600000,2021-09-20 21:00:00,ETH/GBP,2228.89000000,2248.10000000,2220.01000000,2226.40000000,108.96040000,243486.32547100,292
1632168000000,2021-09-20 20:00:00,ETH/GBP,2268.39000000,2273.46000000,2201.65000000,2226.60000000,141.25810000,315483.96891400,479
1632164400000,2021-09-20 19:00:00,ETH/GBP,2228.63000000,2270.94000000,2196.10000000,2270.94000000,356.74500000,792584.85323800,771
1632160800000,2021-09-20 18:00:00,ETH/GBP,2289.34000000,2289.73000000,2221.72000000,2228.20000000,280.00610000,630017.82611100,573
1632157200000,2021-09-20 17:00:00,ETH/GBP,2282.08000000,2295.66000000,2265.31000000,2287.73000000,80.22150000,183056.33880300,210
1632153600000,2021-09-20 16:00:00,ETH/GBP,2277.74000000,2303.94000000,2258.47000000,2281.01000000,166.52140000,380499.81767900,371
1632150000000,2021-09-20 15:00:00,ETH/GBP,2256.13000000,2285.86000000,2238.77000000,2281.49000000,226.93670000,514592.31208900,524
1632146400000,2021-09-20 14:00:00,ETH/GBP,2279.02000000,2282.85000000,2246.83000000,2256.94000000,230.58490000,521307.72696700,513
1632142800000,2021-09-20 13:00:00,ETH/GBP,2224.97000000,2278.91000000,2195.26000000,2277.98000000,339.74560000,759377.96476500,736
1632139200000,2021-09-20 12:00:00,ETH/GBP,2235.56000000,2255.36000000,2149.77000000,2225.78000000,803.67174000,1768268.50597800,1905
1632135600000,2021-09-20 11:00:00,ETH/GBP,2294.78000000,2302.18000000,2216.17000000,2235.52000000,502.61270000,1131638.21229100,1250
1632132000000,2021-09-20 10:00:00,ETH/GBP,2307.55000000,2337.29000000,2285.65000000,2297.10000000,316.11710000,730228.74855900,683
1632128400000,2021-09-20 09:00:00,ETH/GBP,2321.93000000,2333.17000000,2303.73000000,2305.51000000,89.76780000,207948.11857500,283
1632124800000,2021-09-20 08:00:00,ETH/GBP,2296.17000000,2328.87000000,2287.26000000,2325.67000000,193.84400000,446751.95836900,501
1632121200000,2021-09-20 07:00:00,ETH/GBP,2339.05000000,2350.65000000,2279.01000000,2296.00000000,340.32770000,784744.69692500,725
1632117600000,2021-09-20 06:00:00,ETH/GBP,2350.62000000,2354.23000000,2323.93000000,2339.02000000,160.93290000,376166.84974800,397
1632114000000,2021-09-20 05:00:00,ETH/GBP,2346.02000000,2359.00000000,2343.00000000,2348.62000000,119.62290000,281120.89126600,260
1632110400000,2021-09-20 04:00:00,ETH/GBP,2337.97000000,2356.90000000,2321.48000000,2346.99000000,37.58800000,87814.91342100,125
1632106800000,2021-09-20 03:00:00,ETH/GBP,2350.10000000,2357.89000000,2314.60000000,2343.50000000,171.32120000,399930.80801400,413
1632103200000,2021-09-20 02:00:00,ETH/GBP,2427.05000000,2427.05000000,2350.10000000,2350.10000000,272.85230000,651851.42609100,598
1632099600000,2021-09-20 01:00:00,ETH/GBP,2398.30000000,2428.10000000,2398.30000000,2425.93000000,91.53660000,221493.16947600,191
1632096000000,2021-09-20 00:00:00,ETH/GBP,2440.00000000,2447.66000000,2389.49000000,2403.44000000,147.41410000,355021.47955800,338
1632092400000,2021-09-19 23:00:00,ETH/GBP,2413.53000000,2439.91000000,2401.93000000,2432.55000000,68.63810000,166335.57658600,169
1632088800000,2021-09-19 22:00:00,ETH/GBP,2448.76000000,2454.71000000,2401.28000000,2413.87000000,215.02000000,519828.66721300,514
1632085200000,2021-09-19 21:00:00,ETH/GBP,2455.66000000,2460.00000000,2439.01000000,2441.09000000,64.76120000,158694.21875900,200
1632081600000,2021-09-19 20:00:00,ETH/GBP,2436.84000000,2459.48000000,2436.50000000,2456.01000000,94.76730000,232467.74879600,212
1632078000000,2021-09-19 19:00:00,ETH/GBP,2456.97000000,2462.53000000,2439.07000000,2442.17000000,76.79750000,188091.41505100,178
1632074400000,2021-09-19 18:00:00,ETH/GBP,2441.92000000,2470.09000000,2438.92000000,2456.85000000,86.81160000,213016.38658300,203
1632070800000,2021-09-19 17:00:00,ETH/GBP,2456.18000000,2462.28000000,2431.99000000,2443.75000000,55.22180000,135189.84366000,199
1632067200000,2021-09-19 16:00:00,ETH/GBP,2458.49000000,2469.21000000,2451.32000000,2455.04000000,35.47080000,87284.47339500,186
1632063600000,2021-09-19 15:00:00,ETH/GBP,2442.85000000,2470.09000000,2442.85000000,2458.57000000,79.75720000,195870.41273600,266
1632060000000,2021-09-19 14:00:00,ETH/GBP,2449.18000000,2460.72000000,2443.92000000,2443.92000000,114.79010000,281762.53934400,294
1632056400000,2021-09-19 13:00:00,ETH/GBP,2439.39000000,2453.54000000,2437.06000000,2447.78000000,53.39620000,130706.86311700,217
1632052800000,2021-09-19 12:00:00,ETH/GBP,2426.86000000,2445.88000000,2420.00000000,2441.09000000,127.74300000,311243.62591800,361
1632049200000,2021-09-19 11:00:00,ETH/GBP,2489.47000000,2489.47000000,2415.94000000,2430.77000000,280.12700000,687617.73675700,623
1632045600000,2021-09-19 10:00:00,ETH/GBP,2503.35000000,2504.16000000,2489.87000000,2489.87000000,61.91880000,154581.75040800,205
1632042000000,2021-09-19 09:00:00,ETH/GBP,2516.49000000,2521.03000000,2499.96000000,2503.00000000,69.53800000,174246.90587900,198
1632038400000,2021-09-19 08:00:00,ETH/GBP,2516.34000000,2521.69000000,2513.23000000,2514.85000000,47.59310000,119816.07656600,148
1632034800000,2021-09-19 07:00:00,ETH/GBP,2510.00000000,2525.99000000,2505.06000000,2513.61000000,86.86700000,218516.04346400,194
1632031200000,2021-09-19 06:00:00,ETH/GBP,2503.71000000,2507.89000000,2495.62000000,2507.89000000,65.50630000,163991.72055400,129
1632027600000,2021-09-19 05:00:00,ETH/GBP,2493.37000000,2505.06000000,2488.81000000,2505.06000000,13.66450000,34123.83539000,54
1632024000000,2021-09-19 04:00:00,ETH/GBP,2492.07000000,2508.29000000,2482.82000000,2491.16000000,37.74210000,94186.47931400,84
1632020400000,2021-09-19 03:00:00,ETH/GBP,2499.37000000,2502.42000000,2487.83000000,2494.62000000,38.34810000,95729.65837600,88
1632016800000,2021-09-19 02:00:00,ETH/GBP,2492.72000000,2510.38000000,2488.60000000,2497.56000000,65.92240000,164629.21893000,123
1632013200000,2021-09-19 01:00:00,ETH/GBP,2482.80000000,2498.64000000,2465.00000000,2494.99000000,125.52930000,311602.00057600,192
1632009600000,2021-09-19 00:00:00,ETH/GBP,2506.90000000,2511.95000000,2484.59000000,2487.39000000,135.93400000,339244.62161900,213
1632006000000,2021-09-18 23:00:00,ETH/GBP,2494.88000000,2510.73000000,2487.81000000,2510.73000000,88.59490000,221382.50007200,182
1632002400000,2021-09-18 22:00:00,ETH/GBP,2471.65000000,2498.67000000,2471.62000000,2492.21000000,94.43560000,234989.78301500,174
1631998800000,2021-09-18 21:00:00,ETH/GBP,2480.48000000,2487.35000000,2474.85000000,2475.00000000,76.96970000,190818.16182000,196
1631995200000,2021-09-18 20:00:00,ETH/GBP,2516.97000000,2516.97000000,2465.98000000,2481.20000000,202.48900000,502829.57521400,456
1631991600000,2021-09-18 19:00:00,ETH/GBP,2518.19000000,2518.19000000,2497.42000000,2515.07000000,94.42040000,236637.79451000,205
1631988000000,2021-09-18 18:00:00,ETH/GBP,2520.44000000,2523.26000000,2507.79000000,2520.14000000,58.79730000,148035.16099300,151
1631984400000,2021-09-18 17:00:00,ETH/GBP,2510.00000000,2526.91000000,2503.35000000,2523.92000000,113.88770000,286398.65450600,264
1631980800000,2021-09-18 16:00:00,ETH/GBP,2538.45000000,2547.32000000,2509.73000000,2513.63000000,123.82190000,312993.85145900,291
1631977200000,2021-09-18 15:00:00,ETH/GBP,2541.63000000,2546.49000000,2529.66000000,2536.16000000,136.51580000,346438.91885400,277
1631973600000,2021-09-18 14:00:00,ETH/GBP,2542.99000000,2549.12000000,2535.00000000,2543.79000000,104.23480000,264970.73409400,234
1631970000000,2021-09-18 13:00:00,ETH/GBP,2551.20000000,2608.14000000,2530.01000000,2541.76000000,216.23080000,555554.14564500,366
1631966400000,2021-09-18 12:00:00,ETH/GBP,2557.28000000,2568.26000000,2545.53000000,2549.80000000,94.74770000,242159.47631900,235
1631962800000,2021-09-18 11:00:00,ETH/GBP,2573.97000000,2582.45000000,2548.94000000,2548.94000000,105.93030000,272288.10889000,303
1631959200000,2021-09-18 10:00:00,ETH/GBP,2568.22000000,2586.56000000,2563.27000000,2573.05000000,70.58600000,181707.01563900,261
1631955600000,2021-09-18 09:00:00,ETH/GBP,2566.53000000,2578.00000000,2557.06000000,2568.89000000,71.70640000,183935.42355100,225
1631952000000,2021-09-18 08:00:00,ETH/GBP,2558.04000000,2576.10000000,2558.04000000,2566.12000000,116.26570000,298333.45518500,356
1631948400000,2021-09-18 07:00:00,ETH/GBP,2550.63000000,2565.13000000,2548.66000000,2557.00000000,186.53320000,476718.78241800,356
1631944800000,2021-09-18 06:00:00,ETH/GBP,2568.42000000,2570.00000000,2545.76000000,2550.63000000,142.18760000,363327.77537400,292
